"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","Year_t1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","MA","comments","X","antcount_t","antcount_t1","volume_t","volume_t1","logsize","ant_t","ant_t1","flower1_YN"
"4019","4","32",0,2014,22,28,12,0,0,0,0,"2","liom",2015,NA,0,1,21,25,14,6,0,0,0,"6","liom","",NA,NA,"","",2,6,2303.83461263252,2090.53356142316,NA,"liom","liom",FALSE
"4020","4","35",0,2014,95,98,88,29,39,42,3,"47","liom",2015,NA,0,1,91,106,105,45,31,32,1,"32","liom","",NA,NA,"","",47,32,215108.77598211,265164.229880685,NA,"liom","liom",TRUE
"4021","4","38",0,2014,58,62,58,8,0,0,0,"15","liom",2015,NA,0,1,63,73,62,19,0,0,0,"18","liom","",NA,NA,"labeled as 38X, but 38Y is dead, so now just 38","",15,18,54663.7121724624,75147.8780215721,NA,"liom","liom",FALSE
"4022","4","39",0,2014,105,76,65,20,3,3,0,"22","liom",2015,NA,0,1,124,84,70,9,11,11,0,"12","liom","",NA,NA,"","",22,12,136626.882756916,192473.862712383,NA,"liom","liom",TRUE
"4023","4","40",0,2014,38,41,29,12,0,0,0,"7","liom",2015,NA,0,1,49,46,44,8,0,0,0,"9","liom","",NA,NA,"","",7,9,12186.7615020504,25977.0442543706,NA,"liom","liom",FALSE
"4024","4","41",0,2014,58,57,35,8,0,0,0,"6","liom",2015,NA,0,1,69,62,52,18,0,0,0,"7","liom","",NA,NA,"","",6,7,32130.115265814,58690.4485562011,NA,"liom","liom",FALSE
"4025","4","43",0,2014,27,37,34,4,0,0,0,"5","liom",2015,NA,0,1,28,36,20,9,0,0,0,"6","liom","",NA,NA,"","",5,6,8908.18231879471,5747.02016096693,NA,"liom","liom",FALSE
"4026","4","45",0,2014,48,72,57,19,1,1,0,"15","liom",2015,NA,0,1,52,88,52,7,0,0,0,"0","vacant","",NA,NA,"","",15,0,52279.2433483877,66706.4840112233,NA,"liom","vacant",FALSE
"4027","4","46",0,2014,23,28,22,1,0,0,0,"9","liom",2015,NA,0,1,45,37,29,7,0,0,0,"11","liom","",NA,NA,"new segments chewed","",9,11,3763.36619961277,12829.4789990973,NA,"liom","liom",FALSE
"4028","4","47",0,2014,88,73,55,19,3,3,0,"25","liom",2015,NA,0,1,87,89,54,17,4,6,2,"28","liom","",NA,NA,"","",25,28,94365.0657334278,116439.40106403,NA,"liom","liom",TRUE
"4029","4","48",0,2014,82,46,27,8,0,0,0,"20","liom",2015,NA,0,1,92,55,41,7,4,4,0,"10","liom","",NA,NA,"","",20,10,28600.1432204242,55493.0926330101,NA,"liom","liom",TRUE
"4030","4","49",0,2014,21,9,8,0,0,0,0,"2","liom",2015,NA,0,1,23,19,10,3,0,0,0,"7","liom","",NA,NA,"","",2,7,397.215121138259,1265.99638954974,1,"liom","liom",FALSE
"4031","4","51",0,2014,39,29,28,9,0,0,0,"19","liom",2015,NA,0,1,57,52,33,8,0,0,0,"9","liom","",NA,NA,"","",19,9,8293.21555685451,26953.8832200962,NA,"liom","liom",FALSE
"4032","4","52",0,2014,18,5,3,0,0,0,0,"0","vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,75.398223686155,NA,1,"vacant",NA,NA
"4033","4","53",0,2014,69,65,49,19,0,0,0,"9","camp",2015,NA,0,1,78,71,60,29,5,10,5,"6","liom","",NA,NA,"1 for ant","",9,6,58690.4485562011,87608.4162334135,NA,"other","liom",TRUE
"4034","4","54",0,2014,73,61,34,0,0,0,0,"0","vacant",2015,NA,0,1,66,58,43,0,0,0,0,"1","liom","",NA,NA,"","",0,1,43119.9954166937,44065.1566564955,NA,"vacant","liom",FALSE
"4035","4","56",0,2014,97,59,31,0,0,0,0,"0","vacant",2015,NA,0,1,95,62,31,6,0,0,0,"0","vacant","",NA,NA,"","",0,0,51423.9447484479,53777.1939955275,NA,"vacant","vacant",FALSE
"4036","4","57",0,2014,55,59,45,16,0,0,0,"31","liom",2015,NA,0,1,59,81,55,14,22,22,0,"32","liom","",NA,NA,"","",31,32,38934.8049534895,71423.0617818128,NA,"liom","liom",TRUE
"4037","4","58",0,2014,62,77,56,9,3,4,1,"25","liom",2015,NA,0,1,75,72,62,10,6,6,0,"16","liom","",NA,NA,"","",25,16,71780.0252470769,88141.3088872786,NA,"liom","liom",TRUE
"4038","4","61",0,2014,51,62,42,6,0,0,0,"8","liom",2015,NA,0,1,63,58,42,9,0,0,0,"2","liom","",NA,NA,"","",8,2,36103.1827750539,41233.403578366,NA,"liom","liom",FALSE
"4039","4","62",0,2014,97,102,76,3,11,11,0,"18","liom",2015,NA,0,1,94,112,72,29,20,20,0,"26","liom","",NA,NA,"","",18,26,201150.156223435,208291.781723208,NA,"liom","liom",TRUE
"4040","4","63",0,2014,44,24,15,0,0,0,0,"11","liom",2015,NA,0,1,18,25,24,3,0,0,0,"1","liom","",NA,NA,"","",11,1,4380.16555726757,2828.61148547591,NA,"liom","liom",FALSE
"4041","4","64",0,2014,53,58,49,13,0,0,0,"11","liom",2015,NA,0,1,60,63,62,10,0,0,0,"9","liom","",NA,NA,"","",11,9,39714.7707795901,61359.2315154256,NA,"liom","liom",FALSE
"4042","4","65",0,2014,32,16,16,0,0,0,0,"3","liom",2015,NA,0,1,26,22,3,2,0,0,0,"2","liom","",NA,NA,"","",3,2,2144.66058485063,1063.56001293404,NA,"liom","liom",FALSE
"4043","4","66",0,2014,25,20,10,3,0,0,0,"3","liom",2015,NA,0,1,30,18,15,0,0,0,0,"0","vacant","",NA,NA,"","",3,0,1472.62155637022,2138.24649984955,NA,"liom","vacant",FALSE
"4044","4","67",0,2014,67,21,20,0,0,0,0,"4","liom",2015,NA,0,1,70,19,17,0,0,0,0,"0","vacant","",NA,NA,"","",4,0,7371.4199124137,5937.61011528471,NA,"liom","vacant",FALSE
"4045","4","68",0,2014,85,42,47,0,0,0,0,"10","liom",2015,NA,0,1,96,47,41,10,0,0,0,"17","liom","",NA,NA,"","",10,17,44066.4002035876,48656.9870187987,NA,"liom","liom",FALSE
"4046","4","70",0,2014,15,12,6,0,0,0,0,"0","vacant",2015,NA,0,1,15,6,4,0,0,0,0,"0","vacant","",NA,NA,"","",0,0,318.086256175967,98.174770424681,1,"vacant","vacant",FALSE
"4047","4","72",0,2014,38,26,21,4,0,0,0,"5","liom",2015,NA,0,1,41,31,29,0,0,0,0,"0","vacant","",NA,NA,"","",5,0,5493.99105265905,9660.39740978861,NA,"liom","vacant",FALSE
"4048","4","73",0,2014,65,57,34,11,0,0,0,"15","liom",2015,NA,0,1,66,62,59,11,0,0,0,"11","liom","",NA,NA,"","",15,11,35229.3618684273,63244.5798066612,NA,"liom","liom",FALSE
"4049","4","74",0,2014,76,71,64,16,1,24,23,"9","liom",2015,NA,0,1,82,92,88,12,5,6,1,"26","liom","",NA,NA,"","",9,26,90654.5830101505,173887.153376195,NA,"liom","liom",TRUE
"4050","4","75",0,2014,70,75,52,6,0,0,0,"10","liom",2015,NA,0,1,79,75,62,5,13,15,2,"42","liom","",NA,NA,"","",10,42,73894.8407017184,97045.8260146441,NA,"liom","liom",TRUE
"4051","4","76",0,2014,90,65,49,5,1,1,0,"12","liom",2015,NA,0,1,97,74,69,8,1,1,0,"16","liom","",NA,NA,"","",12,16,76552.7589863493,129823.240266792,NA,"liom","liom",TRUE
"4052","4","77",0,2014,32,24,19,0,0,0,0,"0","vacant",2015,NA,0,1,37,27,16,1,0,0,0,"2","liom","",NA,NA,"","",0,2,3872.53654432502,4477.6203793758,NA,"vacant","liom",FALSE
"4053","4","78",0,2014,48,43,18,2,0,0,0,"4","liom",2015,NA,0,1,56,43,21,2,0,0,0,"6","liom","",NA,NA,"","",4,6,11689.8662640076,15012.6240939544,NA,"liom","liom",FALSE
"4054","4","79",0,2014,31,30,20,7,0,0,0,"8","liom",2015,NA,0,1,45,28,24,6,0,0,0,"7","liom","",NA,NA,"","",8,7,5072.36313860852,7963.93737685012,NA,"liom","liom",FALSE
"4055","4","80",0,2014,78,58,43,4,0,5,5,"0","vacant",2015,NA,0,1,77,61,34,19,0,0,0,"6","liom","",NA,NA,"","",0,6,52077.0033213129,45482.734891581,NA,"vacant","liom",FALSE
"4056","4","81",0,2014,27,7.5,3,0,0,0,0,"0","vacant",2015,NA,0,1,10,12,8,3,0,0,0,"0","vacant","",NA,NA,"","",0,0,194.827831907779,261.799387799149,1,"vacant","vacant",FALSE
"4057","4","82",0,2014,98,69,59,6,0,0,0,"16","liom",2015,NA,0,1,106,73,42,5,1,1,0,"6","liom","",NA,NA,"","",16,6,105088.368657681,91750.8679465594,NA,"liom","liom",TRUE
"4058","4","83",0,2014,32,24,22,0,0,0,0,"3","liom",2015,NA,0,1,43,35,24,0,0,0,0,"0","vacant","",NA,NA,"","",3,0,4431.740036664,9796.72944098502,NA,"liom","vacant",FALSE
"4059","4","84",0,2014,22,16,13,5,0,0,0,"0","vacant",2015,NA,0,1,23,27,20,0,0,0,0,"0","vacant","",NA,NA,"","",0,0,1210.95306826497,3325.31037397785,NA,"vacant","vacant",FALSE
"4060","4","86",0,2014,35,20,12,3,0,0,0,"4","liom",2015,NA,0,1,43,22,18,3,0,0,0,"7","liom","",NA,NA,"","",4,7,2345.72251468038,4502.94947014537,NA,"liom","liom",FALSE
"4061","4","87",0,2014,5,7,4.5,2,0,0,0,"0","vacant",2015,NA,0,1,7,7,3,1,0,0,0,"0","vacant","",NA,NA,"","",0,0,43.2787112955469,45.8148928648511,1,"vacant","vacant",FALSE
"4062","4","88",0,2014,2.5,1.5,0,0,0,0,0,"0","vacant",2015,NA,0,1,5,4,2,0,0,0,0,"0","vacant","",NA,NA,"","",0,0,0.368155389092554,11.7809724509617,0.591013180322784,"vacant","vacant",FALSE
"4063","4","89",0,2014,25,17,13,0,0,0,0,"0","vacant",2015,NA,0,1,25,19,14,1,0,0,0,"3","liom","",NA,NA,"","",0,3,1472.62155637022,1781.87208320796,NA,"vacant","liom",FALSE
"4064","4","90",NA,2014,19,17,17,2,0,0,0,"7","liom",2015,NA,0,1,29,34,20,6,0,0,0,"12","liom","",NA,NA,"new segments severely chewed","",7,12,1437.54043840513,5534.70085746182,NA,"liom","liom",FALSE
"4065","4","91",NA,2014,18,20,10,1,0,0,0,"8","liom",2015,NA,0,1,34,24,17,5,0,0,0,"4","liom","",NA,NA,"","",8,4,1060.28752058656,3740.72055256815,NA,"liom","liom",FALSE
"4066","4","92",NA,2014,19,17,13,1,0,0,0,"5","liom",2015,NA,0,1,30,22,17,9,0,0,0,"3","liom","",NA,NA,"","",5,3,1119.19238284136,2986.4765163188,NA,"liom","liom",FALSE
"4067","4","93",NA,2014,29,17,11,4,0,0,0,"3","liom",2015,NA,0,1,41,23,19,5,0,0,0,"1","liom","",NA,NA,"","",3,1,1488.06772025037,4733.59473079642,NA,"liom","liom",FALSE
"4068","4","94",NA,2014,11,11,3,0,0,0,0,"0","vacant",2015,NA,0,1,14,10,1,1,0,0,0,"0","vacant","",NA,NA,"","",0,0,141.109870023742,110.87204073294,1,"vacant","vacant",FALSE
"4069","4","95",NA,2014,20,15,7,0,0,0,0,"0","vacant",2015,NA,0,1,30,5,4,0,0,0,0,"0","vacant","",NA,NA,"","",0,0,633.554518473942,159.043128087983,1,"vacant","vacant",FALSE
"4070","4","96",NA,2014,22,11,5,3,0,0,0,"11","liom",2015,NA,0,1,26,18,10,3,0,0,0,"2","liom","",NA,NA,"","",11,2,368.613538021202,1334.12968022447,1,"liom","liom",FALSE
"4071","4","97",NA,2014,20,18,18,5,0,0,0,"17","liom",2015,NA,0,1,33,31,19,11,0,0,0,"8","liom","",NA,NA,"some segments chewed","",17,8,1696.46003293849,5399.61237335746,NA,"liom","liom",FALSE
"4072","4","98",NA,2014,35,21,19,4,0,0,0,"4","liom",2015,NA,0,1,41,24,20,6,0,0,0,"4","liom","",NA,NA,"","",4,4,3665.19142918809,5195.14705148632,NA,"liom","liom",FALSE
"4073","4","99",NA,2014,19,13,11,0,0,0,0,"0","vacant",2015,NA,0,1,25,27,13,4,0,0,0,"4","liom","",NA,NA,"","",0,4,716.283125018473,2617.99387799149,NA,"vacant","liom",FALSE
"4074","4","102",NA,2014,5,6,2,1,0,0,0,"0","vacant",2015,NA,0,1,12,8,5,2,0,0,0,"0","vacant","",NA,NA,"","",0,0,20.943951023932,132.732289614169,0.999999999198031,"vacant","vacant",FALSE
"4075","4","103",NA,2014,6,3,2,2,0,0,0,"0","vacant",2015,NA,0,1,8,10,6,3,0,0,0,"0","vacant","",NA,NA,"","",0,0,9.8174770424681,134.041286553164,0.99994551207998,"vacant","vacant",FALSE
"4076","4","104",NA,2014,20,14,12,2,0,0,0,"0","vacant",2015,NA,0,1,29,24,15,2,0,0,0,"2","liom","",NA,NA,"","",0,2,884.881930761125,2886.92729910817,NA,"vacant","liom",FALSE
"4077","4","105",NA,2014,24,18,16,0,0,0,0,"2","crem",2015,NA,0,1,33,30,24,11,0,0,0,"6","liom","",NA,NA,"","",2,6,1815.8405537749,6298.10787228414,NA,"crem","liom",FALSE
"4078","4","105",NA,2014,24,18,16,0,0,0,0,"2","crem",2015,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",2,NA,1815.8405537749,NA,NA,"crem",NA,NA
"4079","4","106",NA,2014,29,17,9,3,0,0,0,"4","liom",2015,NA,0,1,41,21,18,4,0,0,0,"4","liom","",NA,NA,"","",4,4,1283.07879960363,4081.51790563569,NA,"liom","liom",FALSE
"4080","4","107",NA,2014,16,12,10.5,3,0,0,0,"20","liom",2015,NA,0,1,27,21,16,5,0,0,0,"1","liom","",NA,NA,"","",20,1,530.143760293278,2419.22269280499,1,"liom","liom",FALSE
"4081","4","109",NA,2014,25,16,4,2,0,0,0,"5","liom",2015,NA,0,1,44,24,14,4,0,0,0,"1","liom","",NA,NA,"","",5,1,654.498469497874,4158.42147580169,1,"liom","liom",FALSE
"4082","4","110",NA,2014,8,8,3.5,0,0,0,0,"0","vacant",2015,NA,0,1,6,3,0.5,0,0,0,0,"0","vacant","",NA,NA,"","",0,0,69.245938072875,4.81056375080937,1,"vacant","vacant",FALSE
"4083","4","111",NA,2014,7.5,1.5,1.5,1,0,0,0,"0","vacant",2015,NA,0,1,5,7,4,3,0,0,0,"1","liom","",NA,NA,"","",0,1,4.41786466911065,39.5971574046213,0.988083752620648,"vacant","liom",FALSE
"4084","4","112",NA,2014,34,13,12,0,0,0,0,"0","vacant",2015,NA,0,1,38,25,19,3,0,0,0,"5","liom","",NA,NA,"","",0,5,1390.80924768298,4815.01434040196,NA,"vacant","liom",FALSE
"4085","4","113",NA,2014,10,2,2,1,0,0,0,"0","vacant",2015,NA,0,1,15,8,7,1,0,0,0,"0","vacant","",NA,NA,"","",0,0,10.471975511966,220.893233455532,0.999971681742801,"vacant","vacant",FALSE
"4086","4","114",NA,2014,2,1,1,0,0,0,0,"0","vacant",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,0.523598775598299,NA,0.627988894622842,"vacant",NA,NA
"4087","4","115",NA,2014,NA,NA,NA,NA,NA,NA,NA,"","",2015,NA,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA
"4088","4","117",NA,2014,11,10,3.5,0,0,0,0,"0","vacant",2015,NA,0,1,23,16,9,4,0,0,0,"0","vacant","",NA,NA,"","",0,0,131.210580672586,940.841549903193,1,"vacant","vacant",FALSE
"4089","4","118",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,0,1,NA,14,1,1,0,0,0,0,"0","vacant","",NA,NA,"plant broken in half (by us?)","",NA,0,NA,3.66519142918809,NA,NA,"vacant",FALSE
"4090","4","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,0,1,NA,16,13,6,3,0,0,0,"2","liom","",NA,NA,"missed because it's below a shrub?","",NA,2,NA,378.038315981972,NA,NA,"liom",FALSE
"4091","4","124",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,0,1,NA,21,16,7,4,0,0,0,"3","for","",NA,NA,"","",NA,3,NA,727.082349765188,NA,NA,"other",FALSE
"4092","4","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,0,1,NA,8,1.5,1.5,0,0,0,0,"0","vacant","",NA,NA,"surrounded by boulders","",NA,0,NA,4.71238898038469,NA,NA,"vacant",FALSE
"4093","4","108A",NA,2014,12,3,3,3,0,0,0,"3","liom",2015,NA,0,1,15,10,6,0,0,0,0,"0","vacant","",NA,NA,"","",3,0,28.2743338823081,251.327412287183,0.999999999999474,"liom","vacant",FALSE
"4094","4","108B",NA,2014,8,8,3.5,0,0,0,0,"0","vacant",2015,NA,0,1,8,5,4,0,0,0,0,"0","vacant","",NA,NA,"","",0,0,69.245938072875,42.4115008234622,1,"vacant","vacant",FALSE
"4095","4","116A",NA,2014,2,0.3,0.2,0,0,0,0,"0","vacant",2015,NA,0,1,6,0.5,0.5,0,0,0,0,"0","vacant","",NA,NA,"","",0,0,0.0327249234748937,0.392699081698724,0.508180500826171,"vacant","vacant",FALSE
"4096","4","116B",NA,2014,1,0.2,0.2,0,0,0,0,"0","vacant",2015,NA,0,1,4,0.5,0.5,0,0,0,0,"0","vacant","",NA,NA,"","",0,0,0.010471975511966,0.261799387799149,0.502617969953658,"vacant","vacant",FALSE
"4097","4","116C",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,3,0.5,0.5,0,0,0,0,"0","vacant","",NA,NA,"In between 116A and 116B","",NA,0,NA,0.196349540849362,NA,NA,"vacant",FALSE
"4098","4","120A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,3,0.75,0.75,1,0,0,0,"0","vacant","",NA,NA,"All in a cluster (120A-I)","",NA,0,NA,0.441786466911065,NA,NA,"vacant",FALSE
"4099","4","120B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,1.5,0.5,0.5,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.098174770424681,NA,NA,"vacant",FALSE
"4100","4","120C",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,3,0.5,0.5,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.196349540849362,NA,NA,"vacant",FALSE
"4101","4","120D",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,2.5,0.5,0.5,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.163624617374468,NA,NA,"vacant",FALSE
"4102","4","120E",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,2,0.5,0.5,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.130899693899575,NA,NA,"vacant",FALSE
"4103","4","120F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,3,0.75,0.75,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.441786466911065,NA,NA,"vacant",FALSE
"4104","4","120G",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,3,0.5,0.5,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.196349540849362,NA,NA,"vacant",FALSE
"4105","4","120H",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,2.5,0.5,0.5,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.163624617374468,NA,NA,"vacant",FALSE
"4106","4","120I",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,3.5,0.75,0.75,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.515417544729575,NA,NA,"vacant",FALSE
"4107","4","121A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,4,1,1,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,1.0471975511966,NA,NA,"vacant",FALSE
"4108","4","121B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,2,1,1,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.523598775598299,NA,NA,"vacant",FALSE
"4109","4","122A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,4,1,1,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,1.0471975511966,NA,NA,"vacant",FALSE
"4110","4","122B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,4,1.5,1.5,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,2.35619449019234,NA,NA,"vacant",FALSE
"4111","4","122C",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,3,1,1,1,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,0.785398163397448,NA,NA,"vacant",FALSE
"4112","4","122D",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,1,1,NA,1.5,0.5,0.5,0,0,0,0,"0","vacant","",NA,NA,"signs of herbivory","",NA,0,NA,0.098174770424681,NA,NA,"vacant",FALSE
"4113","4","123A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,0,1,NA,23,12,6,4,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,487.732259469815,NA,NA,"vacant",FALSE
"4114","4","123B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2015,0,1,NA,20,11,5,2,0,0,0,"0","vacant","",NA,NA,"","",NA,0,NA,335.103216382911,NA,NA,"vacant",FALSE
"4115","4","34X",0,2014,46,44,29,3,0,0,0,"5","liom",2015,NA,0,1,56,48,25,12,0,0,0,"16","liom","",NA,NA,"","",5,16,16043.9827821892,19531.8051261433,NA,"liom","liom",FALSE
"4116","4","34Y",0,2014,73,77,58,26,5,6,1,"53","liom",2015,NA,0,1,75,79,52,12,8,9,1,"28","liom","",NA,NA,"","",53,28,87076.1126281708,84238.8617628975,NA,"liom","liom",TRUE
"4117","4","59X",0,2014,69,48,36,8,0,0,0,"13","liom",2015,NA,0,1,72,49,43,14,3,3,0,"22","liom","",NA,NA,"","",13,22,31865.1742853613,39885.660329976,NA,"liom","liom",TRUE
"4118","4","89Y",NA,2014,NA,NA,NA,NA,NA,NA,NA,"","",2015,NA,1,1,130,64,33,25,1,3,2,"15","liom","",NA,NA,"there are two #89's, this will be 89Y - it's much larger","",NA,15,NA,80056.2892935714,NA,NA,"liom",TRUE
"4119","4","TR10",1,2014,38,44,28,9,0,0,0,"20","liom",2015,NA,0,1,47,39,32,9,0,0,0,"13","liom","",NA,NA,"","",20,13,12893.0962503325,15506.8358882723,NA,"liom","liom",FALSE
"4120","4","TR11",1,2014,40,39,25,0,0,0,0,"2","liom",2015,NA,0,1,51,42,38,0,0,0,0,"1","for","",NA,NA,"","",2,1,10723.3029242532,21362.8300444106,NA,"liom","other",FALSE
"4121","4","TR13",1,2014,52,32,21,7,0,0,0,"6","phen",2015,NA,0,1,54,36,30,1,0,0,0,"0","vacant","",NA,NA,"","",6,0,9560.12824426154,15395.3747989168,NA,"other","vacant",FALSE
"4122","4","TR14",1,2014,72,28,27,0,0,0,0,"3","liom",2015,NA,0,1,80,58,37,0,0,0,0,"0","vacant","",NA,NA,"","",3,0,14254.9766656637,47254.7894977465,NA,"liom","vacant",FALSE
"4123","4","TR2",1,2014,45,35,27,14,0,0,0,"21","liom",2015,NA,0,1,51,53,52,14,0,0,0,"16","liom","",NA,NA,"New segments chewed","",21,16,11321.5145253742,36800.8126936917,NA,"liom","liom",FALSE
"4124","4","TR3",1,2014,57,52,39,15,0,0,0,"22","liom",2015,NA,0,1,66,62,56,14,3,3,0,"6","liom","",NA,NA,"","",22,6,30893.4404076978,60147.3621493034,NA,"liom","liom",TRUE
"4125","4","TR4",1,2014,73,55,55,28,0,0,0,"25","liom",2015,NA,0,1,86,60,51,24,11,12,1,"34","liom","",NA,NA,"","",25,34,57811.8498107472,69351.0505270764,NA,"liom","liom",TRUE
"4126","4","TR5",1,2014,41,42,31,7,0,0,0,"15","liom",2015,NA,0,1,45,48,39,19,0,0,0,"8","liom","",NA,NA,"","",15,8,14300.0716102121,22292.5451203323,NA,"liom","liom",FALSE
"4127","4","TR6",1,2014,33,47,34,3,0,0,0,"8","liom",2015,NA,0,1,37,51,39,1,0,0,0,"4","liom","",NA,NA,"1 for ant","",8,4,14170.7427126393,19615.3191308513,NA,"liom","liom",FALSE
"4128","4","TR7",1,2014,28,33,26,9,0,0,0,"14","liom",2015,NA,0,1,43,39,30,15,0,0,0,"6","liom","",NA,NA,"","",14,6,6379.26568250187,13399.0890171013,NA,"liom","liom",FALSE
"4129","4","TR9",1,2014,43,46,27,9,0,0,0,"18","liom",2015,NA,0,1,52,41,37,5,0,0,0,"8","liom","",NA,NA,"","",18,8,14997.6360790029,20706.2371798103,NA,"liom","liom",FALSE
"4130","5","1",0,2014,88,90,59,11,0,4,4,"2","crem",2015,NA,0,1,85,92,78,14,8,10,2,"1","for","",NA,NA,"","",2,1,127868.580587636,160777.549032153,NA,"crem","other",TRUE
"4131","5","2",0,2014,44,52,45,12,0,0,0,"2","crem",2015,NA,0,1,39,51,47,26,0,0,0,"9","for","",NA,NA,"","",2,9,27095.9748378242,24514.6328741246,NA,"crem","other",FALSE
"4132","5","3",0,2014,35,48,39,14,0,0,0,"0","vacant",2015,NA,0,1,36,60,41,8,0,0,0,"0","vacant","",NA,NA,"","",0,0,17338.6462047029,24035.5399944521,NA,"vacant","vacant",FALSE
"4133","5","4",0,2014,68,69,50,19,2,2,0,"41","crem",2015,NA,0,1,77,74,44,18,0,0,0,"0","vacant","",NA,NA,"","",41,0,63024.7992206038,70171.9225075206,NA,"crem","vacant",FALSE
"4134","5","5",0,2014,60,41,30,2,0,0,0,"10","crem",2015,NA,0,1,67,34,11,1,0,0,0,"0","vacant","",NA,NA,"","",10,0,19795.9607084327,8879.9079849124,NA,"crem","vacant",FALSE
"4135","5","6",0,2014,81,52,38,4,2,3,1,"5","crem",2015,NA,0,1,88,69,55,12,3,4,1,"0","vacant","",NA,NA,"","",5,0,42941.6445837555,88559.4025095939,NA,"crem","vacant",TRUE
"4136","5","7",0,2014,81,83,53,16,4,26,22,"3","crem",2015,NA,0,1,63,75,70,19,4,7,3,"0","vacant","",NA,NA,"","",3,0,98055.3899038446,86693.2310235146,NA,"crem","vacant",TRUE
"4137","5","8",0,2014,46,39,19,5,0,0,0,"1","for",2015,NA,0,1,60,43,20,0,0,0,0,"0","vacant","",NA,NA,"","",1,0,10127.9711163979,15586.2265526224,NA,"other","vacant",FALSE
"4138","5","9",0,2014,57,52,42,6,5,5,0,"2","for",2015,NA,0,1,85,56,36,6,0,0,0,"0","vacant","",NA,NA,"growing on an angle","",2,0,32963.9463159543,47087.237889555,NA,"other","vacant",FALSE
"4139","5","11",0,2014,126,67,38,9,1,1,0,"12","aph",2015,NA,0,1,121,78,37,5,4,4,0,"1","liom","",NA,NA,"1 for ant","",12,1,90919.6548902971,104734.481335223,NA,"other","liom",TRUE
"4140","5","12",0,2014,27,14,7,0,0,0,0,"1","for",2015,NA,0,1,23,16,8,0,0,0,0,"0","vacant","",NA,NA,"","",1,0,779.311327631118,867.079572390783,NA,"other","vacant",FALSE
