"","beta0.1","beta0.2","beta0.3","beta0.4","beta0.5","beta0.6","beta0.7"
"369",7.17963364383113,-68.9215702369351,65.1468696069899,-138.051942302128,94.3099141675814,-2.38759089034035,122.770846801681
"370",25.4565508553615,162.339793619092,86.5055030734968,36.8369477296577,99.9363549792554,-106.499302216578,25.3241200684435
"371",-51.4838466033623,20.2115260402877,-23.2557026776999,-93.3747187170813,182.271147099245,11.3133851945526,-74.9317872542825
"372",-0.305596454877677,-10.753889935211,-200.302536224512,85.8284775288343,-13.2401909848241,-25.1806645831243,-19.9080765200896
"373",69.6651997338972,-125.781439206941,-271.373302326318,71.0734919347071,120.491389117712,26.8224297664683,-57.2003579590464
"374",-7.36851290007062,-47.6123971956712,-29.2580977981755,-44.4562780184379,73.0977071623363,-15.0929494808157,123.839990797589
"375",256.569290857667,246.273009227926,-10.2662161964113,-82.923507722317,54.3186302915988,-213.012601858011,222.915625666686
"376",198.332775256282,184.554704003227,-19.3119321810526,-67.402713262131,-65.8629919875569,-20.9617861480701,-58.2741226299967
"377",-6.47106062152587,8.94766490976689,54.5015172807872,24.3398231988971,137.108990510516,42.1296607154539,-48.065759851682
"378",148.42720733862,65.7674038730374,-16.4197447586667,-4.05862853064079,20.7466966045214,-89.5401763880486,-58.3769026504308
"379",-57.6018430923642,-27.3788248219922,77.7145436707058,22.4948258762537,61.8465388613306,97.9512401758226,-134.647093288511
"380",-96.0738190898846,-250.124446666495,43.2090903495186,-1.95471274414924,-86.75310356656,-17.0046186401013,120.187154943092
"381",73.2704895676708,-118.077056322906,189.701147697396,-101.778135347877,72.5473929368427,21.9804688748033,-141.529427801122
"382",-80.7344041941762,-211.474712421617,38.3573513290035,-48.9121329478788,-14.3579419050486,-19.4890125333044,89.2888421045466
"383",-16.0663696389785,7.82640840989884,117.929652610373,20.9851658792987,279.967911078678,17.3711100611266,-20.4303918227841
"384",-13.9045455753877,-7.91061211714629,-179.670792107966,54.3479049145196,4.86522210472605,-18.9866213623088,83.6461080893486
"385",-114.912172614134,-244.874725313129,57.581594972048,-7.73542028278919,-24.6965727596468,-40.7287057268577,124.21156683333
"386",115.384575523544,57.1400360220699,136.772834187589,197.278825057185,77.8850110291263,19.9540899981441,26.5623258833721
"387",-78.1153009936058,-139.157293408473,101.776993773822,-90.3799377200049,-72.414138729287,42.9203144552544,-123.727049569614
"388",95.6943025047678,-27.7757863313614,-68.6028643597951,30.5457328922702,104.592623190944,-37.4936247415856,201.684457376054
"389",-20.1564766101144,-40.9005427715071,-147.349121858419,67.2870776217338,-14.2420271245995,-45.7905705958732,-21.9698489703109
"390",208.800098535025,-53.4796108781354,183.677871816618,-94.4588926195865,-17.3817765580402,-64.0324414103149,20.1873711007059
"391",-44.3335563448429,-170.792936809621,121.493270488001,46.8361587612211,16.58681361661,-18.5950272580608,99.1223887359133
"392",11.459236301297,2.89503247830976,29.9889355043726,85.2567142724503,41.2399720939175,16.1369732246599,-65.2959136422913
"393",27.4323954488983,-145.410189158481,-101.385991909648,-36.1576575932304,49.4945507779165,-11.4581259502184,9.28185914359475
"394",86.4660297188033,21.0538784789949,53.3391251431169,-17.5491621454499,0.871399972551473,61.1539211823498,103.896423717597
"395",-75.7513986304812,116.728910932587,352.96046323009,130.377698865544,114.679456875716,40.2227525814326,54.8170197892249
"396",244.910061252326,272.97775781255,-24.462459226282,-74.6687530208912,60.1267866302198,-183.500160007199,163.827775469733
"397",-118.658907275578,47.1171456731026,57.5378867205813,-65.119959028796,-46.8373011575835,179.519928148708,-62.8122344041026
"398",-96.6113350455741,-62.5043736891227,68.7088459433074,135.909309248843,17.2118578461232,81.8616689294304,342.371338856945
"399",-94.1974413708826,53.0062744747679,-185.938469855606,12.0132735628106,-15.4746424972871,-75.4187981684594,28.504282969278
"400",220.597551907682,37.9508748872828,16.3035530711606,-103.516783644507,-42.7163669488463,141.230415051851,-65.6812414155331
"401",-67.4553376879102,-73.4015656158018,60.7958430118758,-4.32454928447086,-129.24902021645,-42.4006058733335,85.730311853417
"402",88.7035656533719,-13.1889216536445,137.09359607101,-50.2355923186371,-0.907101425422284,51.6187452355817,81.5351266599534
"403",-96.0738190898846,-250.124446666495,43.2090903495186,-1.95471274414924,-86.75310356656,-17.0046186401013,120.187154943092
"404",-101.143867521867,-170.298230999927,103.995417297562,-8.71513942057226,-80.949379270873,-153.915495685716,44.4055447240609
"405",173.326677685994,116.858757211756,59.0088431742913,-50.9938326506279,-91.7201823564771,62.8204353116385,-97.1280996921145
"406",62.9544172452094,-0.587989526758745,103.920295268586,-73.8590540195157,50.0970701099147,-27.4590855772134,53.1592626085169
"407",23.703932631433,-79.2889820874111,-47.2087363442145,-85.3286307798766,-122.710512286755,-86.0709976645722,-20.0559928621192
"408",258.033993973034,230.283747225746,-205.892837352638,-103.591623490218,85.3063284277553,-232.652800255615,141.385332949698
"409",-39.331441051472,-74.265291946865,66.733721315147,3.42016890420451,-130.221956429017,-40.9140383758465,105.973547445126
"410",-46.2791794271429,-50.9930551620438,-40.4863016069978,19.6897008053384,24.5548897251578,-15.7062562774892,-72.0120792121122
"411",-29.0737631209517,-36.0936287795685,-49.8197289764384,103.463326808979,40.2360550026669,-18.3845167422112,96.6583317525169
"412",258.135859264984,220.304323851674,-184.036000676559,-87.4839958486504,65.0649054772958,-202.799642638601,152.11488204082
"413",-66.2643347736267,-26.7718662013054,-14.4158693459538,105.525140182365,139.216971337578,132.12264013409,-97.3003555058587
"414",97.8221795296445,-54.1390483937216,-55.7196445096004,-93.2252377072307,-87.1455959320157,2.97171451377834,19.8267770478308
"415",-67.5354017490757,25.7027959008572,-7.93856464005552,-80.4399197757935,187.752954000054,-41.4352574585657,-90.0851148398497
"416",209.9464580967,58.9430717961996,-164.163774825917,-173.02569938133,45.8895986379709,-180.655109936262,215.123573567792
"417",192.040055109891,64.582768054577,170.753766114096,121.414734207449,44.757631492803,46.4503025851427,183.872071349833
"418",58.6629520846715,-117.337775106681,-2.66290902091859,61.6420572631279,43.0807765118646,135.252364058564,129.288655671301
"419",-25.1583457471702,87.8370903355105,8.89969990038262,137.765634746587,-78.2220965131781,-143.592325372388,16.9655010141257
"420",-42.7506425272507,92.0113961530793,100.913964192022,-135.868283287523,128.703046242433,-12.5238508325979,77.3403833708188
"421",-81.6451251964049,-100.536840784337,-3.23400334811301,-36.0964231771456,-64.1214776751303,-113.350397469748,159.332567997517
"422",37.830511059944,-29.5930363767919,-41.242904334449,27.3040697950583,-64.7521734089581,23.3091003524653,81.5157470604817
"423",-130.890086406887,-51.9843157903552,-128.10365197061,63.3603835400999,19.5535570722768,36.1684701486386,-7.37106933542152
"424",127.083149226127,-82.0412201941368,-19.570592866624,15.9264382831915,-14.8354707564812,-40.4087588871424,64.756679146722
"425",-142.188301272938,-5.49974988341815,-119.686011595625,-41.9790215979226,-12.1213320499136,125.137495520377,120.312730437261
"426",-16.8623704059438,-57.5067459676262,-1.86632622428857,-8.53943033907508,135.64008823541,-1.37154448509604,-99.3738206283591
"427",39.1594378864189,124.11082539427,68.0839678094707,43.1690616529185,108.563474504724,-143.660795029839,12.2841346126601
"428",-4.54554953855917,-95.9754097139816,-10.0976039324512,10.8941184265389,74.1354854686177,15.6642501904758,31.1965592942017
"429",197.460564842045,-34.7662892335127,-96.8482687254991,87.111635263603,69.4085635719818,-214.140072782191,97.9810068410235
"430",-75.5180864658006,-244.765303629904,70.7015436417668,-7.68283831916868,-61.8420090734048,-179.780533381534,-1.96344288404017
"431",-69.8150550048652,-238.01586596122,38.0118885354417,-29.7748513127145,11.5253334155869,-121.448705784518,17.2932006146156
"432",-208.173628949256,146.323268836744,-3.34922200942577,4.27081298379246,87.0773236122715,54.3584420517624,-46.6322180471798
"433",-29.2219849655913,-3.29271580295933,-13.9890545896012,-55.4664411570247,178.38456964396,-12.2428032012357,-75.5631965192029
"434",166.58366821599,81.0832106271817,32.6728441965082,-51.5998612673693,-34.4813622350089,45.1690819519898,-100.051107702798
"435",60.3861604581221,-242.536091529252,13.0066857884748,-122.404805811812,144.656978858499,-101.830811808301,-20.3448036994065
"436",-38.492314121563,-101.109932524365,7.60244618910528,-5.46783745754515,-36.2581142003488,-97.5055218434429,-0.971746903982407
"437",-24.1976877508267,66.1868994416087,1.28716103857435,14.0353640501962,6.33826591530675,-9.59154652044726,-151.483612647686
"438",-34.922117236431,14.7700997226958,-22.3913849138976,-118.042267909345,208.309204284133,-15.1106013882684,-92.6248840435246
"439",-73.165917399991,91.4465310927436,341.427265081107,124.355432406384,100.787147237473,27.3629762829387,48.4308365472423
"440",58.259746520296,154.195430570335,-31.9528760155242,-60.5469182374233,-184.268297380978,85.2293833139617,50.6400858734944
"441",12.3058591383882,-81.5444801099098,85.2156368614606,-113.844616581261,77.8614239552659,-50.2730023378,71.659288104408
"442",-91.4952746707171,81.4679760837408,-35.7631440752779,40.2156990485455,15.1422841695628,27.6670666785901,-88.0097571245281
"443",175.545506281242,-13.2995086162579,85.2524853314182,-130.529003233972,-39.3591596093364,-37.0135615843219,-116.654907671491
"444",-6.22977951328475,-19.589066574079,-201.265843657272,85.2765289060348,-13.1190842382657,-21.7854674126494,-25.3174973002584
"445",-32.5447656758014,115.039645452588,107.94572703938,-140.512403736062,98.9729736682587,86.2036461959414,84.4313094391701
"446",-59.6668565910827,-140.843684165931,-106.737384647916,46.1262241809644,-1.36787268175719,-48.0534440841494,-76.7039238463783
"447",76.6418474545235,-19.4398739378243,71.9637416926408,194.766589026975,73.9763192233221,-53.5917618189714,43.15304562828
"448",-128.157474582658,-22.2405576312176,-9.86432728603353,138.123898789554,-89.0290869663046,-14.644593096511,-37.6379232174665
"449",-55.2367650872402,51.2559766813309,156.275478539446,112.881413658766,109.386232731342,58.5546092979137,-11.7289229909033
"450",143.26589517548,-31.1233678661489,-117.763571337992,-16.8620546698377,74.2124569886979,-64.3825185987371,26.0937237520813
"451",165.123132013369,-21.4447137738236,38.9615119955998,-165.24438900015,-53.5100870384766,-56.8602680451443,-120.298561484233
"452",-70.9358128372072,119.921641857708,18.1990655936291,131.920310272025,-55.2678313010635,-89.3615254709395,-18.8185201210835
"453",-169.779567117272,-69.882250917711,142.506379881594,-42.3365488437651,57.0502213117992,-57.5748700156874,-52.2087591405787
"454",-10.9694338987252,33.2065518861875,57.6745983725624,32.822251499474,123.107553931368,52.6610370351267,7.1815994026245
"455",94.5375078522827,12.0773430850111,51.2990170452023,-88.1886669569663,-80.8205670978555,20.5629801722925,-183.733239369793
"456",-5.7717790476678,-93.4409813092574,-47.6316002472543,43.6273698602448,172.353251275172,-60.8430389492463,-2.06906290765717
"457",-57.4014792307486,64.6451138425993,-104.658650397561,20.9034552011582,180.502512053532,-61.3587151771648,-49.2818319362275
"458",-91.111284103612,76.1173708946395,227.96974526578,202.647230500552,-133.226990738322,-117.344975276596,28.0801474081743
"459",-9.43967200432437,218.629633688713,129.3571405801,7.81713067756247,159.793465229849,-8.72247955953782,-178.369215250884
"460",76.4522610794936,82.4881037988889,-45.93133599977,115.118912062371,30.678915379735,10.0633804301204,-74.552440236614
"461",168.771984242704,135.472663777255,63.1828323095045,-48.2456304639196,-95.1371840386419,29.154272752907,-103.923790221128
"462",-41.773887337522,-138.11642348464,-21.5412592675033,-14.3255415003707,67.0376169332397,-47.7086401256546,85.0015332727171
"463",87.1498487837012,-37.9967846879674,49.4473700206066,-132.608097501646,64.7020642704288,37.7947864830808,7.72524796247249
"464",238.907355619297,99.5612845514648,-4.29358510962795,3.35758832561564,40.8551082376014,51.863498439429,-42.9666404566968
"465",-148.476433464999,-145.895457605688,-86.653501504812,-45.1841138190341,-50.3144304972245,-44.8732989117588,44.6988120661817
"466",236.977573471514,188.400268610394,31.2296003296095,-27.8757398934867,-2.09496738208607,-226.693974085563,91.9478270134329
"467",60.2221914005491,90.2318532473852,34.0680148157414,56.9702048036576,37.8545047842053,-71.5741915819216,-76.960377650597
"468",-142.487903409262,-240.708953244105,87.8055615572725,-5.08565564480699,69.7155367917401,44.3081568752329,-85.2224145836284
"469",-5.36394630419003,9.53582220945936,41.4264417783528,22.6727298266416,138.690141234912,31.7118179705548,-39.9358101199314
"470",-81.7277209235083,-227.342053736758,44.5419384009146,-44.1138855705147,-21.1335765256756,-29.8466769049784,142.114648619037
"471",-38.718719444282,44.4995441945433,-1.60628738687351,-109.090363365123,130.830916509668,-91.1332011125777,2.37198308035531
"472",-64.0209188977529,-105.430950985776,-88.5349642600109,-136.94928765465,-185.129210173844,-75.3123974912601,55.9683805067465
"473",-69.6687593318207,-35.1003455997415,-13.8739498130578,36.2127191507437,-28.8995878537804,-52.4905935305819,-65.4725290768936
"474",-82.3533756861764,116.33623108814,-88.5623218777495,-11.9645921369989,-73.774201349942,69.8579715192485,64.0984112256815
"475",-30.3110507201339,-207.42802881772,-120.585089309101,138.17741183885,128.152186930285,-39.6231946746232,10.0022087269735
"476",-87.7956557970091,-112.996482825208,2.39727552110496,39.3930570098557,-251.67085436888,35.5357191777293,24.7735143817309
"477",-57.4410118521544,53.8179630937435,156.754222556929,113.877397291328,112.400836804044,68.7729000619007,-11.9653155684822
"478",137.317560944189,-24.750163805247,-134.950339534483,-90.3657016654124,-21.9590020325537,-181.50651236575,-81.1161883724427
"479",2.94786850016035,-58.2396932908984,-0.653028880194359,5.18159525679547,109.520645095654,80.6805756910794,5.02607090641971
"480",9.59315779643766,-69.5189823565298,10.8836094657155,6.64203303621987,111.592672825409,85.527340378068,-6.04660251916652
"481",-80.6453888743733,-38.9120817041237,-59.4579783919241,-6.0007729375781,-117.448147530626,70.5001205203345,76.0800576985658
"482",218.309860478851,-35.4223759487543,35.3986637358961,-95.8335039268629,-38.8565585217305,-190.259667347079,19.8334797336313
"483",-128.898996073615,-6.17190539308361,-128.393467695163,2.47922161983592,-22.3741194205601,77.0990752797281,55.2237491964261
"484",47.1476128799269,-149.034478958712,-94.7171488494386,-30.3563359847863,45.4066814856879,27.0176481889847,44.7150555063654
"485",54.6138982884851,-123.335402119899,-150.028713616287,-17.2602234980892,90.7556092790311,52.3667742893196,58.5985981821002
"486",-116.965808799911,-56.2111276603303,-163.261897682587,-33.7067647030932,17.5822330064247,-2.29518798355586,-89.3796143341177
"487",-26.6875215590357,131.373888798252,84.6971359142393,-46.4652301628083,77.7939447871779,84.5892110006536,19.0063768111367
"488",-62.4827196411586,-42.9924518524228,166.103153337763,27.9812344311284,-135.926686343773,12.9592517029229,47.9215868998593
"489",143.796874217871,8.27603400873141,-55.996301274141,77.3427074914154,-44.885313451368,-27.4134743050648,37.2251267255196
"490",-80.2370620702542,-216.670762183381,35.9276326375326,-56.362174705198,-3.66024854811734,-31.3695317340976,161.381931313749
"491",23.7684076796054,44.3668176669429,-34.0949010024935,-38.6899169154745,47.4908291899742,-50.3928993776236,76.8829231648639
"492",-148.691497689253,-77.7043017188925,-24.7603457923542,-57.2647367895149,123.425182407517,59.0331194224314,90.4159534151542
"493",222.461212346084,166.954659840202,-214.2744875238,-248.903595054568,-70.7260087946869,-48.7377289222792,195.702821644959
"494",48.2921464907235,-38.3976038577038,32.9073912677109,42.3995490599827,-87.1202214123696,-80.1746893474125,87.4174795915885
"495",168.593721887333,-58.2722288861254,-5.19923366180023,-55.5011840161221,-28.4519980389704,-110.108180219833,40.0077302533288
"496",100.096455198579,-21.653381011554,220.678197778081,96.0786902097674,-55.5238948237509,-199.40196200476,-112.018932473181
"497",4.32337876518196,-142.556764979784,-95.1487284299055,19.0422462024542,170.082730469068,7.25459685612861,-62.0943510788831
"498",127.17004413133,-32.8504365660206,-134.836113229467,-77.5791410927393,-7.85876553343029,-155.063556090793,-51.0726083427415
"499",199.339866256669,-8.02846716541811,203.3095904004,132.640080219405,30.3499434116439,90.6776013077356,22.792259440588
"500",245.569837984331,187.758760502659,-247.056724513726,-101.854001847314,152.971857382642,-267.830332685612,150.308591739277
"501",-10.0477302201672,167.728659861122,-212.283091241248,21.9742904116468,-47.3901512764479,108.892578038182,-41.6811747009344
"502",-59.2194001467783,-6.65390147639454,-107.796897863503,-4.11197383891049,-174.418011517649,-155.325308922456,-109.05249494883
"503",184.446936829259,-16.579561111459,22.7460117061586,-65.2197344430694,-107.268084970111,-47.7014161619428,71.4856295158785
"504",123.478756702399,-15.4507786657898,-53.4700424184178,156.851636742822,-52.2607038557582,4.78846988432518,16.8207801333828
"505",107.071220091775,-40.4244709836936,17.5117443754101,19.8695437096586,19.739281970091,78.4089594794252,31.7154852308802
"506",-172.352644748109,74.9177679010413,-153.687766520404,2.47997269067038,2.21895824803679,185.862698749312,12.863572578119
"507",250.9557165424,8.26212458750747,24.415342071164,-56.5080072338058,-64.4161995070265,55.2196040042895,120.220046909607
"508",-135.225517788176,102.272959227006,5.62168065939658,105.001828424112,138.204153058601,-27.229396467042,-50.8093937479338
"509",-53.1994861331264,22.6213177653332,174.30324016506,81.8326407859618,227.734552809568,134.980216237194,170.416624892575
"510",109.74228843509,120.454097782093,-90.6756091899561,1.51851397329272,-86.84694924113,103.497309549673,69.3278155927131
"511",-32.720157350761,-57.3485162549493,-100.757694642011,18.0384021343454,60.1857592737214,-276.487639859173,-100.769254260118
"512",129.37946798715,2.49503925179286,-104.206138578501,0.288900576876312,-78.116288281963,-2.83594883253977,111.277310502327
"513",-40.3546161441286,116.268542409479,-114.425100659976,2.40718761866426,-108.054413528782,11.8973675057446,-37.2227404124421
"514",-105.318661304166,-75.5638964611816,-126.891152043271,-4.44221693906707,78.1707729271919,8.13491218320915,-101.466330839857
"515",11.8302498290108,17.5578818783061,8.34262058930958,38.2951099715699,55.6250175734288,-71.5890577090077,-102.406853863949
"516",-71.5914358588106,-8.10495439903677,-13.5782896642968,-70.5520975149224,-149.354355916147,-73.6438042349579,-204.050395296034
"517",20.6732743990684,7.24053941223192,10.3027687699417,19.1111959428594,-47.7396511052003,-36.8145702198277,-84.8257368675284
"518",51.6140738863404,27.6100518350239,-78.3954771667691,-52.9985951763341,-218.503134182521,-157.125518429819,109.693234211946
"519",-9.40327393105204,-83.7149238657204,-16.8079978779337,-53.3132779600366,181.472280102412,233.248664266676,-73.2229512228106
"520",-14.3620047957401,-122.044830447552,-140.846260004303,23.8713774047669,78.4872922595038,-35.892990560927,5.54006412274352
"521",-210.783834283149,76.816992162886,-208.895206427763,152.446721899528,-228.035555298513,-219.583389043435,-102.129382165473
"522",46.682956269119,-17.2333561617017,47.8388323409879,54.0349672302934,54.743009991164,26.975280879775,23.2088590011794
"523",-73.2888736713364,-99.3010530832214,49.4902172185863,1.66870572226439,-122.608927742692,-69.8045966350983,-34.6598844658584
"524",83.1171625143154,118.028220176309,-68.5466214828164,-5.13403998164524,-47.6117857432563,-32.4252682134321,-10.7100878009398
"525",-92.2018754651957,-0.114156177677182,-197.138076591784,-28.3257648358996,2.26698106393512,101.048753356968,-106.361877890869
"526",232.107683014992,-24.0539569534063,-32.5251429979758,-49.6651788430953,-51.1862763311417,-53.5580194414447,-80.312954178368
"527",-86.5899305396915,-83.4720929302432,-136.877930568053,-64.9574899346999,167.743604881359,122.154770953989,-33.7067595735708
"528",78.1785485587773,25.8464788358201,180.397174814368,-74.4603519591608,-122.337916111201,-51.9934940576773,84.3099203046367
"529",59.0642247497613,-0.880687825250395,64.9887615751208,37.5541348757548,10.0812229707918,-24.4458753590639,32.2432713751259
"530",89.9267831800126,-43.1669084282355,-91.1190419788677,-33.5055326776389,-87.0170862407692,-30.4064845046096,-95.300899476223
"531",-11.5884848188824,107.706726513089,30.5078062568772,115.133017919993,3.0975536169547,117.10281952534,12.5173595113264
"532",-137.068464088662,-0.19567823826146,-203.691992309379,159.35701344773,-8.51718494273803,103.717317818801,-94.3419191108325
"533",116.046092218236,-47.2131756008896,-14.6670568854153,155.098461419942,-68.1145273487409,7.78095903573184,11.7668179556816
"534",-144.13527309581,108.646157094768,16.582848029493,102.336515946154,148.719056832978,-28.5988272293509,-37.3877488603192
"535",45.0542418878936,102.861582807951,4.72552806272102,147.336940656016,-5.12973517254497,51.6499302672543,-28.0647638267884
"536",22.4679958608825,126.763031241909,-170.903146360277,-47.7589566528474,-182.377460783762,-85.3467448764212,-45.4825558041972
"537",113.030078598751,104.247526477217,105.908426607752,-95.1448557967377,-0.0761871388149307,30.0389575490195,30.77592683372
"538",4.97058224844649,144.395035953555,-30.5846427172447,88.9868520664023,54.7365928355638,89.3847205189104,-42.7936106244785
"539",18.9627815842677,44.774452926926,-164.925688963003,112.362540042779,-74.9278818883481,-53.676747655506,-4.63915459099084
"540",37.2598583754493,8.37994397409876,21.4797686828038,10.2324623597366,-36.3494415591474,-63.5200155809532,-70.6495391131307
"541",-33.8979983492067,-85.8043136397445,-30.2420745495664,-60.8295128857716,191.566778220566,250.952415428687,-41.2704823429477
"542",-28.4591968755877,-148.758282641222,-56.557780396752,20.4784090014771,-59.5365113771067,-54.7666596544939,-125.817153452607
"543",62.2049554854621,113.683633946846,28.2556829624424,25.0718837385784,43.778898003845,68.7593909131466,-51.340275441188
"544",61.2349827466117,-40.3302110196476,59.1331623875239,2.36817264185495,34.3718572258781,74.5993963857327,56.8909362336609
"545",-17.279243967623,91.1172426532505,-40.9036793688686,-52.7492202160294,-178.090277736004,-343.698994053231,157.198807191356
"546",-11.113102644165,-66.4501125339704,89.6663806531263,17.0428263281586,-118.384425013037,16.0166578566541,-12.8450715393745
"547",-118.657789712006,113.687288929249,-4.96521842335279,127.436580719344,117.293028021149,-24.8827648767609,-55.9216444299159
"548",46.4542546727835,-13.099299909511,-6.45558184294571,51.2784490147379,5.18150129494921,-83.8186496630831,58.7722916834708
"549",-38.6976158800043,-40.6036195045353,-60.0959723028792,-74.4405125413134,-141.090269111282,43.3775621478032,-364.234024228558
"550",2.19054005979682,-149.152474644395,42.1606484109675,55.7359454519509,-51.5634759822396,91.5508704493623,-97.8805682598809
"551",-32.7770915975642,-135.311484373884,-195.273075811558,25.0819548918,33.9761582038729,-22.4844447643789,33.1305894614449
"552",-106.729098653153,48.1398646814193,-88.7922791246279,130.0614821534,-174.492712951189,-84.3996015365847,-38.7258601550629
"553",-47.1962835636173,138.143351418836,-28.5320156493883,122.195193740725,21.1389964430693,120.730209495742,-82.2642335352169
"554",33.8299945153512,-200.190827383377,97.7344573039682,-38.5487916067663,193.783465159974,-128.638973045754,115.390645403913
"555",23.186842888116,4.26534817374368,22.7013035117783,77.6549350592694,-44.9501112031761,86.3767849680038,33.6360385969517
"556",-23.3017430839148,-6.06432736472932,0.0581820197442697,33.7600105958233,51.6079959673089,-63.6912674925187,-147.225399906785
"557",-76.9037051006906,5.11594777731068,-210.232243742278,-41.1615776326494,42.3250774826085,169.741972943576,3.28364354782659
"558",44.2347190399339,-147.913395780588,90.9961801704212,5.7022085382264,55.7349088398998,-30.1948674670278,198.752152867176
"559",0.00856267295545621,-6.36756875540761,142.003190660954,39.0038911193821,29.2153758141643,-111.791333505813,12.5542515044169
"560",43.6646779671727,-68.9176585202879,151.434180009943,47.0665043336214,-19.4346246630694,-143.92618206592,-111.701326191363
"561",-16.3621401650504,-9.10777349254229,-253.915256663355,-35.8496048147599,-9.11773105389272,-139.682601616045,154.554570878342
"562",-33.5673800550348,60.4688952060349,-111.086577013209,83.683607292193,-119.201265827868,-23.6382595337753,21.18075786533
"563",253.761761524609,27.7279862187197,-11.6318639339962,-38.8118592565067,-6.63565363937353,-0.29205990299304,-10.0679686609247
"564",26.9608268847899,-150.938115483186,154.275317728606,-35.5707749560859,148.743993623094,-119.165451700182,139.339487730019
"565",31.7051881617127,-67.0752925816192,60.643501156127,21.8463256252615,-59.0279839278088,52.9553701717341,-166.205679553302
"566",90.6209252784856,25.2858262766066,68.9064649038444,60.805824550146,18.7858678998125,35.8407762689572,64.058534397212
"567",-28.6312167991736,-17.9878250151076,-38.2990096952651,-52.0577187252132,-204.648147970909,-175.03486754219,-191.483685704418
"568",-100.095488289319,16.8595037156736,-110.741522914917,151.320009422405,-212.956139806446,-118.565290661486,-61.3074217554466
"569",71.7215389599584,39.5992695274714,22.6426666379294,2.6040111256376,44.1787509527034,-50.6218395659732,-98.9121650140144
"570",-109.297909442036,-75.9138673759182,-143.166924408078,-3.14865612212906,61.3635786482187,10.2403164401887,-95.5206006732601
"571",121.250628383288,-25.8464685865313,-31.310789183613,159.850022811195,-29.5954098192243,-106.362293363634,50.1621264265653
"572",-148.03671202614,48.003336561515,-139.387610186961,-11.6604130852617,-1.16500671332741,162.22223058612,7.04804577163351
"573",57.6539978390173,19.5979133194796,3.02845699538743,75.1044210100993,-37.4540485484941,96.2840106107649,18.4444619245884
"574",67.6676719411593,-15.9589066282297,42.5239249240995,40.0645017804261,-91.7232898328233,135.871930173104,-157.959166139761
"575",-107.292957460995,116.444479856291,-145.090931109339,-29.4428458644675,-137.177765822503,-95.0927799160161,1.94510159518013
"576",208.755393239651,8.00099670345523,59.5538487046457,-115.067999394253,82.8450351456348,-15.0883360288403,-81.5110705908812
"577",-17.9014037573127,35.5033295864361,-114.02715698064,-5.81202139387915,-171.330172235638,20.9876927480669,-140.408052525155
"578",-120.476770901372,-87.6436122686757,-40.2873996449701,25.2059333246205,-34.8764297454078,-102.802006006862,-98.47417777416
"579",-96.3000497378374,18.6806703504893,-228.284145294533,-23.826348948395,-31.0118691113563,-73.6255048101984,130.557674118386
"580",-123.036542853216,-93.1305139599622,-15.3284046200939,11.7706501072735,-18.1069509484001,-121.210716519899,65.1731794720206
"581",183.143609420896,-54.1139951719882,215.970084324152,-19.9892248911502,26.1077676049047,-74.8091391457938,26.1724300354159
"582",144.910484212879,47.1574231058383,120.719373255596,-31.0535041138997,-100.224383825093,-172.857392598153,145.501780211331
"583",177.309200858142,-27.7208012495257,27.8147150156405,-62.9269200261019,-90.8661339139588,-10.4065622612007,45.5813575790122
"584",-15.3064216110608,102.789710741342,31.9393867575355,120.366761034936,-9.51983812005274,99.798150956868,2.70790544705141
"585",118.819422278902,-13.0906373681956,-95.1773665970385,3.64362572375729,-72.635561527178,-93.7356401390097,127.712484529553
"586",-98.8036437056496,-131.423145507118,-136.752747065849,-35.1524701491822,-59.9532351973623,176.16391963501,67.1232241767138
"587",-24.0700610595292,-76.6787745205483,-13.8839676922671,-69.1119403495104,179.870844921235,225.299382013863,-58.0655494640596
"588",183.146368820129,-168.411467669704,137.596476860916,19.9136901497107,-24.6935701989883,-29.1668398110962,-27.0245667276539
"589",-28.7510224068758,-139.440723847482,-53.0517852708764,21.5627699578106,-58.6288073034509,-61.2741941871405,-124.018523502029
"590",30.267690232218,-122.823781301111,107.526200654712,76.6650736436957,-127.55012384095,2.98903116404295,-31.889990973338
"591",12.1343465169735,-53.7903328324621,-66.5620221501922,4.77782267705896,41.0626455535353,-60.9100413178592,-18.1856810481358
"592",-41.5766853199872,17.9286161103795,51.8376394717056,-67.9051073139778,53.5838265744935,-229.487066873489,-18.757840474511
"593",51.2554311925165,-177.539453351091,92.8679654499472,-38.2079033746597,156.967590003662,-37.6789263067129,141.828641688362
"594",86.6077791850731,22.6032377589064,-131.954013287733,-12.2302685186242,30.7098915413211,-19.9538440705445,66.7844245207381
"595",229.680604519668,4.08160931084155,-27.1143897628622,-61.2944258711679,-2.54909462860304,-74.8645219106672,164.8838783122
"596",-173.46508639206,11.8321215408384,-238.878746160647,143.350987192387,-80.415412509467,164.515152255063,-152.558491829257
"597",78.6823965310712,47.7746423657805,-73.212807858714,11.2274034229343,-48.1390750274793,56.0712971216074,-45.1767537743077
"598",13.3768450962575,-80.4521905620391,-91.8065577944541,-60.9357425125969,140.393870988028,364.751790205545,-49.7753449683165
"599",-178.743588814677,131.556165214384,-131.373881860398,20.1714971187709,42.2478516534405,124.406414361113,77.4782861583627
"600",17.0176659882723,-13.7177813114049,-139.036060195629,57.1524354788192,119.788422311873,-124.606677199371,-21.5727129930207
