"","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","w.11","w.12","beta0","beta1","u.1","u.2","u.3","u.4","u.5","u.6","u.7","u.8","u.9","u.10","u.11","u.12","u.13","u.14","u.15","u.16","u.17","u.18","u.19","sigma_w","sigma_u"
"2938",0.42973102755922,0.106437708072769,0.224879712080556,0.266856136548595,0.216359348532547,0.0909087270509229,0.213519066287303,0.217151092347178,-0.25955587141617,-0.336219116337647,0.28189126296629,0.462719090424244,-6.71570475398448,0.749444599893011,0.255757726779624,-0.145461889399975,-0.157204729169707,0.383624895426534,-0.117499711170134,-0.517220664573334,-0.0740445370120105,-0.301868445080282,-0.13406914048954,-0.0925952324575529,0.0996939744645284,0.0856174649649887,0.0532777348768112,0.0713600772716718,-0.37797236564793,-0.00646652430580659,-0.373523403556095,-0.0716864184393711,-0.137742232364736,0.258165969372845,0.196422335257773
"1314",0.362778335926203,0.356078420126904,0.00148428547103779,0.166674390371305,0.256258169922692,0.0520579995846029,0.0265362319297173,0.0765870642280261,-0.369542645730712,-0.205895031987026,0.332455251091049,0.373909742522878,-6.09435168508456,0.701074359442626,-0.522417356143782,-0.184098726016852,-0.028371559256955,0.510092906166011,-0.154547856466494,-0.368830273700475,-0.0814720994888008,-0.176758673517529,-0.0358170033208913,-0.178371169545687,-0.361746036248305,-0.119563648998907,-0.155010047921455,-0.0156187710729845,0.24551852800295,-0.267752365352169,-0.416507916088968,-0.607125255890501,-0.296916444797062,0.264829734862202,0.332649174969161
"23044",-0.0226626658906146,-0.067205781225296,0.0270486380575257,-0.178227824727325,0.0334451711325957,0.0269973634715197,-0.0515496011306345,0.163454777717129,-0.445966932384155,-0.288548656001569,0.129699470768697,0.446850224751368,-6.39493394291394,0.719496447642564,-0.256799423534967,-0.209235980298092,-0.0292852986738179,0.497520179204272,-0.0636378492344059,-0.329893285980658,-0.0370653027516065,-0.0543365863667373,0.0982803861586632,-0.065194488288259,0.317180110451374,-0.0307188462620088,0.271188249424349,-0.0152481940183603,0.0793464059874547,-0.279544498261694,0.360020584325405,-0.101521748775154,0.0958764380426401,0.235808401302696,0.239613178098496
"11606",-0.145473228892805,-0.0119096369371152,-0.154553487697344,0.198548967860857,0.132812094598185,0.104052690333366,-0.0349990993714469,0.151264407921687,-0.311025231329375,-0.240797876800853,0.297235197479997,0.35398568709559,-5.99944182291181,0.686002047920309,0.296090365945604,-0.45744028659533,0.133230702688947,0.37764421482442,0.141007408250678,-0.250416369045637,-0.144327427996824,-0.207016314766296,0.0231471278874005,0.274160226245797,-0.042149948773471,0.00998835332489331,-0.509905605318683,-0.0967466399253324,-0.246743525223201,-0.222049970421986,0.064288051062185,-0.0330605151614931,-0.063020295921438,0.192803040910355,0.254132735500191
"24686",0.0290398416840655,0.130464032409113,-0.593908866070627,-0.27227602896306,0.10229312122159,0.0460403296785574,0.0974261620543843,0.144532521819896,-0.489393003534563,-0.483039246666124,0.164079740921249,0.260795589763804,-6.25214581969242,0.697333906902246,-0.180680937480568,0.109096773334714,0.000383526222070374,0.651917840637553,0.00206654901193155,-0.104788595380996,0.0913314860099357,0.104814076982487,0.269976363387995,0.217192170650955,-0.0223242062999948,-0.227452003760442,-0.0558874367191148,0.00355522022408118,-0.00405265316360731,0.253391654760717,0.331334344830893,0.101426184840339,0.0758584029429434,0.260798139269795,0.254794402884474
"13625",0.0885696743403765,0.0613803146850747,-0.221301338648724,0.348979543753756,0.192972705450083,-0.0313873342110615,-0.165371994052672,-0.112004426388655,-0.54601247394134,-0.247376198779143,0.0284808258838393,0.280034385606542,-6.52710276986561,0.733748339565956,-0.172069466481236,-0.197472210026903,0.126958911916922,0.535123068442314,0.141161928165645,-0.0767936855468134,-0.00638265801271237,-0.125220064011436,0.222061761145204,0.0600881300607984,0.180727465388483,0.0104016655249237,-0.0109839210332557,0.0288278413714384,0.134384129978246,-0.314542805062491,-0.0640976576332146,-0.0877127983920997,0.0895188738713419,0.351652452446741,0.161705759472802
"5282",0.19344043326436,0.124351193740498,-0.495143075214175,0.0897734782507013,0.248864417829027,0.109929232529866,-0.0665375457865862,0.0397146163328055,-0.50072256839446,-0.289825674626981,0.109679896589317,0.420739786831313,-6.25160493626771,0.696069502456422,0.193294970767375,-0.14027081512847,0.34501013268826,0.576898630055411,0.0360519810983119,-0.245285058101358,0.085266540545151,0.134369119935562,0.121956402196675,0.387321405556563,0.333945634369716,0.0440901546323159,-0.00372371151790303,0.134254756267231,0.100381669454765,-0.144172980064603,-0.0218679348036829,0.34697619780954,-0.00264062065055429,0.299142298419744,0.22910168645121
"25348",0.0945695513772868,0.0639575058319267,-0.183435899249332,0.144750337331327,0.332025012079788,0.201427802107012,0.132963107448488,0.134608928529096,-0.422318526605498,-0.327591147131857,0.105055301613463,0.419008672461386,-6.56826677696266,0.729149072985307,-0.292265735876945,-0.157919486705523,0.0123827141951248,0.494512119657493,0.155623903855127,-0.572447714941424,-0.0556033568876843,-0.0801161545433563,0.0442465861099519,-0.0257006813432863,-0.0229760033963828,-0.427676654003559,-0.117381595009652,0.627561182465936,-0.423058174625317,-0.465276852274665,-0.120607220828223,-0.233834584342864,0.229038187520053,0.31134624195694,0.376487078387414
"10384",-0.0533485748990574,0.271485252350888,-0.277864146463877,-0.130890432200938,0.255275848484717,-0.291037445963197,0.0189074271925529,0.0981604948164961,-0.381995568627294,-0.365710473580274,0.131527320727255,0.207728704127667,-6.4099885958412,0.718627215015578,-0.0950534514622601,-0.146446622509423,0.0276021167305771,0.509017841388117,0.168329989344665,-0.120006360047997,-0.103739403909588,-0.0237640826687834,0.111937272886967,0.201679876518343,0.120261382548375,-0.463893146311872,0.16375955588886,-0.468090689804182,0.319192047876685,0.37570127407464,-0.0479223520875797,-0.306392929986614,-0.204483782732822,0.382823170680047,0.207539489337195
"9291",0.176212331003431,-0.0266633031419722,-0.10055928990971,0.234153625789236,0.145847681568002,-0.0546221090628917,-0.0546726754005653,-0.153165418706069,-0.336480311361342,-0.317200854833326,0.222459819493273,0.260378368045239,-6.59533925914549,0.742373162606194,0.0327261207878295,0.0325844347398882,0.0987773100367332,0.424864057707873,0.0520769514197594,-0.263340710264482,-0.0327378600322498,-0.0981584968736103,0.215109589169471,-0.253324799307293,0.220009872515252,0.0117635486691114,-0.0366536388771468,-0.132523557504558,0.00304252895051886,-0.226323398272094,-0.0513214766610462,-0.11996964600943,0.0891997232243733,0.337292979607058,0.169383242885067
"10395",-0.0348005020531315,0.354505073550607,0.0258831335548993,0.191595184341522,0.255160282003237,0.0438688410370123,0.0246896635894262,0.0798776282251656,-0.431052812038473,-0.174278943483783,0.170353910916007,0.255590434189038,-6.75735474321901,0.736895929326731,0.0575118598021853,0.0696878818806755,0.256261148212429,0.706896289287741,-0.0157387535666137,0.0438293595240234,-0.00132262764882691,0.198973667427798,0.117045775293136,-0.2315986836571,0.355819330237823,-0.124038556834843,0.0781432774704535,0.027245503294491,0.292566428650032,-0.249127718982676,-0.0588748101754776,-0.190217003842295,-0.0190931078183588,0.422820548771116,0.212759098797336
"13243",-0.228357570362881,-0.0995965501005245,-0.194806772528321,-0.300391659796633,0.0167539008003338,0.0547364825430798,0.0364575101376862,-0.113142962097524,-0.526883973480573,-0.279755913956976,0.0940593000646922,0.272904609643947,-6.33677294495156,0.712816926829832,-0.107011693276299,-0.36776377637649,0.177109220108587,0.594840839596054,0.187762500625442,-0.210940633507426,0.105575287928623,0.00607951712448737,0.0590634154927718,0.549096204146169,0.803030245338396,0.395819853478797,-0.706290778051352,-0.293893036463453,0.287920307643446,-0.171797618950938,0.199862575779219,0.0737794549379856,0.252291156436151,0.349055113804339,0.420114186435893
"13534",0.0108524918303965,0.161930031456881,0.0470356413849442,-0.0183241694153811,0.0721819060501431,0.0966220986590107,-0.0388588664434718,0.212185044848347,-0.470748276488645,-0.522950251586736,0.218324598424347,0.455924004696551,-6.36685881654184,0.716179235181985,-0.316449934069217,-0.0945191535566584,-0.0262288022191504,0.442293451188433,-0.0848117718940721,-0.191116495396035,-0.0437004963544537,-0.0103075124124506,0.0951261704098948,-0.0901553294450495,0.34326728005266,0.0366327026825966,-0.260949858527729,-0.330386434927235,0.219241657653799,0.00884479752544551,-0.0921298905276058,-0.0175260911939419,-0.11501288525514,0.189835518486854,0.208933451775604
"16712",-0.0448488012064489,-0.106118863098786,-0.156710273757625,0.231951294909895,0.317590555682953,0.17200899826733,-0.0399483026789081,0.29341331276637,-0.251657475035999,-0.177230807494321,0.247913659494399,0.406729771629306,-5.96198656812064,0.677588264672962,0.339339988469047,-0.394073489455271,0.0119683580491277,0.461624728057807,-0.103770505790204,-0.360152501249257,-0.111234224119846,-0.205783035368472,0.0845185364326556,0.221811726088767,0.268668709150947,0.0260269693433967,-0.543334497957686,-0.135791696972715,-0.172466560383995,-0.207408574244457,-0.148143058400757,0.335782857247766,0.0152818597848696,0.197222285109537,0.280870565311909
"7324",0.00952379179264462,0.311483122016921,-0.215210580192975,0.0258029354684954,0.196532680504688,0.185859651805501,0.0841253908438872,0.142407316161421,-0.260767154942425,-0.207700600326835,0.303959654111888,0.272308176624388,-6.32885390091586,0.722521481825773,-0.170605404227481,-0.28491012737478,0.0147757398636243,0.271739578474156,-0.0720825440143488,-0.614299077463042,-0.172081052466723,-0.261533668270595,-0.210459468946936,-0.0130541890493092,0.417959090474138,0.219373957085058,-0.182442419674548,0.0731281396930704,0.330019515264613,-0.126207010442055,-0.191424950656857,0.00858111076537399,-0.0689343603558182,0.272369052157946,0.247682193251462
"7665",-0.0533592953132884,0.116462823087749,-0.0915113097534243,0.0169416623780541,0.39498363962487,-0.00551001350402048,0.0490902085795571,0.00199012698128904,-0.0790353521495588,-0.214854191910782,0.209107628962751,0.195314867624977,-6.85333363422056,0.758991231694166,0.0338560985433144,-0.0894942113350263,-0.00596296906569814,0.358543556191286,0.109841407666175,-0.335090262645163,-0.168071226416241,-0.0219408137218617,-0.038793666146249,-0.221985706605074,0.112114970372419,-0.19347078804646,-0.0841183670080507,-0.17229384910146,0.0247239258436697,0.197622479573861,0.0173938619698408,-0.131310030696908,-0.0435179875024241,0.144203078145579,0.22029896956422
"2691",0.0699418783166401,0.152316111741061,-0.165158884521884,-0.0406407590397641,0.253159537633943,0.0480372867238867,-0.0387837968729206,0.13449262348368,-0.276649524473983,-0.147174019160069,0.118883869301388,0.274378959267646,-5.58595425142327,0.649689874476198,0.114514291237144,-0.201878779242953,0.0600051541651091,0.369988192600753,-0.108369390343551,-0.223000134064635,0.102608669767201,-0.0571272859791978,0.116789998529003,-0.418516920377762,0.523020666759261,-0.280059477043366,-0.254976038172697,-0.121475351275098,0.271778231318333,0.0476598008932988,-0.0897332871014768,-0.115550123256003,-0.00367858739177662,0.220202986061225,0.241273886557689
"2729",-0.0485334653464501,-0.016404690766515,-0.122044224402666,0.020924909754141,0.0465607662062,0.0186378853437918,-0.0651700571741948,0.146500485629626,-0.250844432051556,-0.455017946238009,0.139750343446299,0.303414627877147,-6.51294041963081,0.727076267008337,-0.103325106745016,-0.150710702629966,0.0300190962180536,0.486997675571182,0.215931752816287,-0.432737299463138,-0.0280575872583022,-0.113745264837988,0.239136931500003,0.263500233688912,0.24766583072054,0.22522509353291,-0.0114572262166164,0.098033926729244,0.0765835068461223,0.0348258972259615,0.00495295075903918,-0.165341363507433,-0.0575296282492025,0.149327297553236,0.209165085960254
"12609",0.122325825489089,0.142191258048608,0.032052256275838,0.0459516422497843,0.483952284452526,0.278807617533725,0.13966293038343,0.195064688592043,-0.29138319640523,-0.17442423078942,0.204152513438887,0.474732061257357,-6.55810447753961,0.71638166181678,0.235263399936122,-0.151135446929949,0.13584768259384,0.461493060845358,0.201076060494108,-0.311299034801268,-0.18425726348541,-0.0572720367227205,0.160456943284427,-0.438423549975982,0.416558392777734,0.496574350943476,-0.0492028699023533,-0.0439745553474525,-0.0136589459732018,-0.0217926252090602,0.0497925983192445,-0.0328225054016208,0.255346736566797,0.367891012454498,0.227092547275335
"15159",0.129453124877575,-0.0300150118942763,-0.184009914662503,0.0638248647558565,0.100213791231313,0.105348573278856,-0.0537996770143979,0.0985237877048812,-0.465264306618421,-0.476220861722072,0.0892561941489642,0.25582253313172,-6.26767346656763,0.706707258294557,-0.363542982541141,-0.222981393767793,0.0207842024649093,0.644532886511836,0.0938024916361862,-0.322697972134891,0.143338453197953,-0.161354408601942,0.281930841104959,-0.0118860026600725,0.118273157881407,-0.0829769101506181,-0.193722038397665,0.0394528159871982,-0.187772548447242,0.261702552816623,-0.115516014454179,0.14048272873151,-0.0951218845908224,0.255882616518696,0.210480628014495
"22936",0.0105516362789968,-0.0302284568934169,0.103347552019267,0.153211636006587,0.278578893586311,0.065864442814336,-0.0255583198989021,0.138651415975225,-0.348786720834118,-0.340565431140932,0.191982234015988,0.356179574514802,-6.4766609731017,0.729368018331271,-0.156525676392424,-0.0821539775822842,0.00148849755753898,0.441420818827697,-0.0923515024579799,-0.412872992651967,-0.11882559065834,0.0745895237498293,-0.0242132636875767,0.236866436903066,-0.12881413502924,-0.157761676872345,-0.0964118163243314,-0.231643879124272,-0.333257621581165,-0.1043129479888,-0.197114530436839,-0.267489313836368,-0.0849447202071346,0.306809218566904,0.267288479644053
"18045",0.0291074684159192,-0.00673097071330494,0.281585755542057,0.0887835628970268,0.210585155226086,0.158385743465537,-0.0517671559375038,0.115580679861051,-0.369684183724217,-0.270764641632409,0.184805518304241,0.387203416717856,-6.49288305703732,0.726862188830761,-0.00987472531632287,-0.0667707128118302,-0.0254889456657712,0.489472213488071,-0.0136439029476078,-0.228597107894454,-0.0815987595708453,-0.0156108910220222,0.0412644558483033,0.233343264656702,-0.173903721449405,-0.0427232996008884,-0.0752698340019259,-0.267891783742163,-0.304360982777927,-0.108334061622326,-0.152838159587363,-0.235176934844521,-0.126329149353071,0.286548420830293,0.27564045611884
"11278",0.0147036405901246,-0.0626036312181807,-0.42922429940914,0.294560958893016,0.162642948808492,0.139739916173249,0.142399180621915,-0.0495967279761223,-0.318813282617236,-0.423235688968895,0.129793519048902,0.290239824847951,-6.48482181386605,0.719369960604563,0.642583773052565,-0.119710868095341,0.19626599226734,0.619912426856933,0.0491475098334935,-0.41371188738245,0.135254800496167,-0.098144721044889,0.109819386587243,0.441633638927311,-0.133603563364082,0.139651437764742,-0.316070815151736,-0.024175624128501,0.3704151014017,0.603466062007431,0.25767418550845,-0.0426673901333862,0.140448633199376,0.408881635621114,0.315476075091931
"8628",-0.0433301997536903,-0.099795395120368,-0.103856181348326,-0.150272684534442,0.161444599674235,0.00498711915388092,0.0124007325578617,0.252145174620714,-0.291994268703239,-0.105995837912811,0.00176138892708367,0.179449738486985,-6.20686558707359,0.70403763691973,-0.320954121687498,-0.286914983182369,0.131065335017887,0.618350200842329,0.0227192995841927,-0.369957276832333,0.106452522920828,-0.0461890818569523,0.156432566741592,-0.175734404216418,0.185273310133083,0.113395715491122,-0.168076682902035,0.284927636232491,0.0489203840069508,-0.116313553960972,0.0233067827504618,0.299800368813907,-0.0660812848556424,0.15370410968204,0.31488002735666
"2649",-0.0302301559192758,0.397927588865962,-0.212472457631051,0.173154222090738,0.287365777638417,0.303744150982624,0.150776575849224,0.151246696966771,-0.110447538810613,-0.186054037510742,0.466411240698731,0.515109476332614,-7.07626953993081,0.76601415599762,-0.256357669530439,-0.212327280251002,0.0742210124774015,0.499633625675381,-0.0163496265568827,-0.517051239932601,-0.226039305577522,-0.219666614364188,0.0016638377015036,-0.0671878573167871,-0.653778465756977,-0.229731220899501,-0.106529002297049,0.0745132629645691,0.324655526825205,-0.321299044672251,0.120071944165786,-0.0631826581396202,0.0205469851033202,0.349438524441438,0.189864346870882
"12501",-0.0991925831966458,-0.237880885238754,0.0797062917084106,-0.0557126886389707,0.185109814446883,-0.103921885617546,-0.132501404932583,0.0207572118517645,-0.500121409912403,-0.390023605694462,0.197482289667452,0.307798930300662,-5.96263746191144,0.696938701338743,0.251962755079157,-0.381662149337974,-0.0357128689255591,0.321432023117486,-0.0441953386738819,-0.274446655331696,-0.0942349430540169,-0.124487520612966,0.0390508938056892,-0.161327588339093,-0.28156672817763,0.127093863506666,-0.311978010613066,0.68514032494275,0.484428044083624,-0.239363768633298,-0.440691004243471,-0.253567348933951,-0.00988481274999647,0.289543182218941,0.295085030707569
"12024",0.18046994273119,-0.0290593463295392,-0.172038638043317,-0.172460859994878,0.211538239416382,-0.100707047625986,-0.0704499513703153,0.106151505316353,-0.490529071947508,-0.188126145203208,0.0890195210011894,0.26456182665109,-6.14800256684018,0.6877506975116,-0.478554583902002,0.0113193192615883,0.0635516550464845,0.769344539327332,0.232696248641455,-0.417522472554114,0.137349498726302,0.102927159300572,0.158623741023714,0.103701585406231,-0.0924537252021958,0.204885042599134,0.143729323539502,0.278138756821414,0.291868783168597,0.329710317325922,0.0934660060357714,0.24653734356546,0.239751431421377,0.195585217778105,0.301550248708061
"5638",0.226139311597811,-0.0534097795680549,-0.193765103197803,-0.0520082548787219,0.197142567995664,0.0701559697894708,-0.0224237615699797,0.0680917502053613,-0.345222899359815,-0.191365492043525,0.140097666121182,0.531835042038316,-6.26957823558821,0.715354241490669,-0.090149607472692,-0.170565972125252,0.118031728121642,0.214915410822364,-0.0393066565706523,-0.404575155648125,-0.0887032799968671,-0.134554156498717,0.080719527035688,-0.0645191977101686,-0.0433546413617225,0.14670545511619,0.0957921950123059,-0.125782351248939,0.00222731282795146,-0.290825282957822,-0.0575674149991316,-0.133849059099599,0.0109366525126385,0.314601829332998,0.121441419855063
"12777",0.0214733754767128,0.23246072685669,-0.118606349312711,0.0573933053182877,0.253407834577983,0.0644237359298373,0.020337304106927,0.237579873434441,-0.341123147022429,-0.233961869748922,0.392912102730227,0.465641022067066,-6.18281239399759,0.687363845150223,-0.432091200523933,-0.10431042693625,0.149519219136914,0.523382266511704,0.0775328561508095,-0.306707548848302,0.0244223988559572,-0.120769826326992,0.233199872326435,-0.129075551342404,-0.0848265315321165,0.563930669835603,0.432915657542684,0.408132402677728,-0.119118474134117,0.019842491197666,-0.101731123027722,-0.0510284666806377,0.161141252223174,0.287546796666412,0.341977220687802
"7576",-0.0899505833539782,-0.0243616580173529,-0.0860397331671202,-0.0806746414110405,0.121019607285847,-0.141856143485956,-0.246043015180587,-0.0717389592442707,-0.602409379125019,-0.370793614429565,0.018609534858623,0.186649328458577,-6.73898466688884,0.762291256785113,0.141660956330148,-0.0109348886645126,-0.0770688238201244,0.492569566484437,-0.0364934077322742,-0.38164993381549,0.00421987946741716,0.00976835414932506,0.0131034633151669,-0.40328151241826,0.0360882108787491,0.0683618907421132,-0.288546687042032,0.0712157595593445,-0.407647383449265,-0.0104418732415096,-0.0469102746337618,-0.0437689884711219,-0.103875504829376,0.243904248294284,0.234123351443469
"14122",-0.29301325233949,0.0100937282278911,-0.121563052735029,-0.20480916616305,0.21026033983263,0.138855235941683,0.0707040211616596,0.116854324265955,-0.345536034894944,-0.357011698208632,0.096195013873544,0.246200546366418,-6.3407096551647,0.726552142875058,0.42761598368543,-0.244291146420331,-0.0115571878041322,0.380288942843598,0.0282777413443788,-0.605323713609565,-0.275769110269105,-0.270189455222016,-0.206900860959106,0.618288714800613,0.0646950700817564,-0.123699813474632,-0.0359998703629322,-0.0731109182403978,0.164982411354638,0.142135079837797,-0.0891915908166455,0.121605164773731,0.118979970140849,0.300894174142453,0.336698115178552
"1540",-0.0974967542817289,-0.159788631248941,-0.298002831334189,-0.19803403076123,0.184280587233563,0.212975328766334,0.0425117600296028,-0.0255220992124366,-0.415925154009113,-0.193112403202525,0.186464635350844,0.356959110810195,-6.84968671488113,0.772073409054022,0.153004540499803,-0.345707204346501,-0.116756263283029,0.220064178281044,-0.114135907008865,-0.440972339357584,-0.33790425118575,-0.224555274697169,-0.110054138534163,0.143238510309079,0.181326284493534,0.0861320175682328,0.117546477521425,-0.289203632900367,0.180773594836556,0.108086601847118,-0.0937274057004008,-0.165184017545071,0.247883166294787,0.283049852302873,0.219072718893096
"12567",0.228142563106296,0.2808301962907,0.0763885518521805,-0.190576298065472,0.0360155065739224,0.0189392792672425,-0.0794220099852321,0.0144363771447731,-0.259402068818886,-0.192234436637353,0.0788570471825723,0.293078114302342,-6.43665168032812,0.728000573175213,-0.0958657341773958,-0.200373460803653,-0.0612745863344841,0.424813275864114,0.141068085779958,-0.362149303954733,-0.0305459333808368,-0.11269941249814,0.0860369434827496,0.262217895864454,-0.182611502239865,-0.231929984367891,0.155174930209867,-0.0308119741055003,0.210638324113607,-0.289585867540555,-0.337715385327548,0.0960422580394302,-0.212837580084065,0.199998236611604,0.24791562982077
"14272",-0.204000601459666,-0.00503265216562947,-0.212675859796256,-0.244748678912833,0.170123413145425,0.161735105188788,-0.0367024890264504,0.0385155714820488,-0.41598098351807,-0.364172688121084,0.205476705719952,0.266348635266407,-6.38977283720843,0.714706685824266,0.37356506808318,-0.301847493335114,0.103541897641146,0.585868521743963,0.098578269844572,-0.344797349630991,0.0661963152253498,0.0381156331253293,0.131336391439898,0.0851297224424092,0.0277959994475996,0.18524352369691,-0.832421212535333,0.134019284398427,-0.137984411285247,-0.35510470848124,0.0767490584828768,-0.0664166934552891,0.348184712030238,0.188611960740542,0.32356180245702
"7241",0.0230879320721558,0.259590452050063,-0.222753182072747,-0.124280583944519,0.135692776396329,0.0803885420441247,-0.0890056522364167,0.0589759691991591,-0.220508138374763,-0.280473475804163,0.0739819840464401,0.158964522698757,-7.01075036049071,0.779263492749645,0.0351821608901297,-0.194573869787269,-0.0417692812278198,0.373545227688899,0.0099696521474275,-0.225139305362683,-0.0332847851421737,-0.0925231869722322,0.0588485210982495,0.264198287369693,0.213137348369467,0.184946844300302,-0.297159778592406,-0.0947381280756586,0.227029689916907,-0.0921985000057491,-0.0975803169714715,-0.0514265123199667,-0.0573696434997864,0.179656009595011,0.178633379594272
"4433",0.150669796357367,0.369913090030244,-0.293324331279497,0.125790089634008,0.332737332780622,0.280701408449078,0.089854541213752,0.108211517536523,-0.515199681980507,-0.27608722673162,0.210520493127445,0.50006066071372,-6.98921497696821,0.741979635623077,-3.69982510317456e-05,0.135594229275232,0.181942085114455,0.673263392482245,0.145668408747568,-0.0197053608416532,0.0119242696352605,0.210140667378072,0.236640229081708,-0.575000169763896,-0.0464171925988014,0.273824387813638,-0.104821524963336,-0.0385182116559135,-0.165929716738112,-0.169686186844652,-0.0336947080115441,0.187631089412254,0.238819907027256,0.34933407827194,0.237855402866516
"3027",0.0187657574140819,-0.0198494983579007,-0.272607926247147,-0.110467901324287,0.364893997157014,0.0422101380302763,0.0270206268129781,0.0086718957460043,-0.374418202004345,-0.0727632375101699,0.402041950816983,0.418331357185205,-6.57677251691923,0.726891864596394,-0.351202782195949,-0.178419403020853,0.0348373091879929,0.507153395371125,-0.0774757729822295,-0.456161143290989,-0.0174127606449317,-0.111553537266058,0.0922915924125083,-0.879899819549047,0.580255654316227,0.3068410791408,-0.155136079719389,-0.207913979856545,-0.16253126927255,0.447748956673018,0.0410706244277937,-0.104894869402463,0.240037597556361,0.32012057999759,0.344400993727658
"22644",0.194476600195894,0.452569223298825,0.0714440884323675,-0.0879808067392702,0.207095884883075,0.0413549080511943,-0.169776476499578,-0.00478804348927622,-0.36076885232184,-0.415808257033847,0.242698264258625,0.251622638539163,-6.51623926685848,0.725994885180665,0.159740924514375,-0.166534107340365,0.084774228187696,0.533440508270612,-0.0169131212265626,-0.316808103983289,-0.00563879301634306,-0.0762373743635426,0.245010930528462,0.190974771387639,-0.0448519148552713,0.0473318181254816,0.0885670738886034,-0.0943985857559433,0.0881557770207931,-0.131341736234796,-0.0547816557132667,0.0758547735489538,0.155114317588951,0.212692238713847,0.18615145513953
"11790",0.222008487142187,0.30435257958714,0.0152306987112172,0.0811851057760916,0.466019140344397,0.194464228959078,0.297183251789841,0.278733861278799,-0.444108492281206,-0.19874990114588,0.3611975336385,0.39778732848808,-6.4437517856536,0.70663188295204,0.0624817858019465,0.032280395585191,-0.0944693452838871,0.569381816851517,0.122021357355873,-0.32294018795791,-0.022825513122542,-0.0507659407657102,0.253460606381931,-0.0205769811432929,-0.0256529418735232,0.309491588859258,-0.274517384332208,0.267651788428846,-0.0641023857197604,-0.0522853094312377,-0.0707115963839387,-0.099033051849058,0.0441781839398715,0.286553217160501,0.248366813832091
"2175",0.189704454751674,0.295891657236704,-0.21537334427858,0.0082876662897593,0.362602955177203,0.0863058715167218,-0.0021705598427605,0.125000404580943,-0.272912042730034,-0.406087552897521,0.355431103754127,0.438518897210098,-5.73381347861392,0.656430288301249,0.222403854421167,-0.132070125590472,-0.0429545139462184,0.537912803827102,0.0710838972914691,-0.32700099447588,-0.0968213102535434,-0.175274359513226,0.169893836047038,-0.0101396959849501,-0.0742933013744164,0.276863165240691,-0.0868455785565376,-0.0824357214634546,0.168966814060853,-0.0836644171844708,-0.0811580830937954,0.315896836720454,0.0935545060371622,0.179559167858863,0.198174736495337
"24313",0.0320340601746172,0.0632320683170896,-0.310060232941562,0.112370395442685,0.316817443846498,0.0521799670813319,-0.244601525028281,-0.028980727117862,-0.415474461708202,-0.356324764581875,0.200116087659649,0.376621521019096,-6.15210757544769,0.705088392814992,0.337955446140168,-0.0728430642632179,0.0415095308235507,0.439189389776331,-0.0161535848495603,-0.162721205525093,-0.0989320824279017,-0.18160935764467,0.0928173662580929,-0.106403074698744,0.088751636286743,-0.0809806284733317,0.128272368873856,0.172752314798698,0.0419262120719338,0.127063487565068,-0.07441117390966,-0.280133795485567,-0.00266039169856026,0.558280315713432,0.168507058640453
"4414",-0.235884529486924,-0.0752114891037866,-0.205658910450118,-0.110032736528439,0.102941064509611,-0.0181689646770203,-0.101234556722251,0.102131463106052,-0.359096645366517,-0.521290702774015,0.0106840196232488,0.158859192384757,-6.5586345783052,0.738505230710316,0.179357641423277,-0.293901932395289,0.163364194540917,0.493932678166843,-0.106509973263739,-0.206677828357424,0.0522652478781566,0.154400432927429,0.0789801766849767,0.0171551620438903,0.229448943846819,-0.239553834678122,0.0166847722482007,0.382762893111231,0.130839965604274,-0.287366180326904,-0.102877543697132,-0.0348940957269802,0.0446705796304728,0.259352054284761,0.228952165452367
"18700",-0.207677220399387,-0.228489601836735,-0.323525588939655,-0.259144691542695,0.0714020786070299,-0.0354195061231184,-0.0637322395347731,-0.0590657902242234,-0.425510841477332,-0.559488162454388,0.152355813891637,0.107145619692221,-6.23396049404984,0.714200474240897,0.100141268754693,-0.255166602370275,-0.0357316083157727,0.391818959525076,-0.0169673880692046,-0.412206677137242,-0.118573228941813,-0.166459180899406,0.0515988778258254,-0.284901672187695,0.0125325706113929,-0.0923405395742417,-0.0507067221300691,0.0790991018266944,0.125869234772329,-0.273475441659163,0.0330429425348519,0.184830769685015,0.236049211905127,0.229583391838136,0.193947213163681
"11673",-0.0745871305503826,0.144604874480085,0.038504431147537,0.247247679623706,0.563938077111521,0.30750078605893,0.107704556407566,0.37062481201032,-0.0990496072839209,-0.201280701243728,0.320583417596721,0.502830208003615,-6.76208394958914,0.731406705039789,0.431635141030349,-0.363301587073325,-0.0157298396394834,0.561347017579158,0.218257316586124,-0.340248701979604,-0.166548896391808,0.110889777969797,0.0401009392876432,0.118814607899102,-0.408599780755414,-0.0540239338480995,0.727922894942194,-0.00627800649763647,-0.104407018579907,-0.133794540720334,-0.197971930214162,0.16774058413737,0.453217450164841,0.239180610094463,0.381783073398309
