"","w.1","w.2","w.3","w.4","w.5","w.6","w.7","w.8","w.9","w.10","w.11","w.12","w.13","beta0","beta1","u.1","u.2","u.3","u.4","u.5","u.6","u.7","u.8","u.9","u.10","u.11","u.12","u.13","u.14","u.15","u.16","u.17","u.18","u.19","sigma_w","sigma_u"
"23814",0.525746216151656,1.00045905867818,0.330676221120852,-1.08485522348793,0.281063378350298,0.169181958673566,0.250478593333901,0.386435774935337,-0.609604594558812,-0.544030265744665,0.500668967634856,0.774491987936812,-0.734175977209298,-17.7371285132343,1.60346197817286,-0.176646991025708,-0.510308784453895,-0.198696249137915,0.646994902963921,-0.0171968686701946,-0.619437245646304,-0.212883558682044,-0.174094402198752,-0.197519111086918,-0.274054633130842,-0.126139704208548,-0.649714900828581,-0.772584271085486,0.0894077373869445,0.210661691576109,-0.425351423305731,0.600484186411828,-0.0472827888621207,-0.0969953640490147,0.54352488318142,0.510546587935099
"9843",0.617903573305087,0.382579676861943,0.153630732933892,-1.06894431745797,0.118140838461997,0.399503381429587,0.220823762198697,0.33284465725105,-0.926733312443191,-0.771290898018897,0.551251848912244,0.600472855612564,0.171313169253803,-17.9859620972668,1.62574728521516,-0.193110675681003,-0.40967545927841,-0.0594539149872508,0.453719163007934,-0.15229521883544,-0.731945341578442,-0.202242835583211,0.00743996197013777,0.29956500788096,0.63518175313937,0.571529761559907,0.170074833936753,0.135434955720478,-0.42547158773815,0.288814475621108,0.115962929977656,0.404057829953449,0.362158113824211,0.258087529613967,0.578595225427585,0.433930006566891
"20933",0.714556489173968,0.302661563254035,0.728401972747342,-1.83649741110275,-0.152451655308086,0.0118614776096526,-0.144833480106911,0.0793133176323303,-0.93791797973179,-1.09693002449472,0.0825996679028918,0.437214963528042,-1.37354905840102,-17.0684828925905,1.56809978461709,0.284320719363199,-0.361350103706423,-0.071118563425715,0.531869795865708,0.0605024115164541,-0.686979383310148,0.131733850845316,-0.170584490222355,0.0739178175266855,-0.325480432114927,0.100511020352962,0.438141923194639,0.85913995841958,0.0186852097244898,-0.257694328951467,0.640503104191066,0.209226274913045,-0.264755788683319,-0.237390496983715,0.861375479448323,0.45864874846719
"1769",0.936397145143391,0.53761585493726,0.169550522004084,-1.08890990725719,0.731991698422368,0.466964536502636,0.369261445236555,0.433328923334625,-0.628796593511626,-0.66258279828588,0.364592260514236,0.682994466763555,-1.30262416044036,-17.6873004579775,1.59419744679626,-0.271060791564492,-0.68232619057092,-0.295306259327011,0.457163176764254,-0.00576263532437842,-0.796709001327187,-0.0868850295982187,-0.0623038339736727,0.0301583003599683,-0.244563738993412,0.584114662683173,-0.79070971287999,-1.03256570575941,0.41403078318798,-0.85972161042324,-0.93734943494241,0.441602206527179,-0.0250016669752623,0.331220106834457,0.577625135317591,0.65091998306297
"21738",0.981075040915137,0.438565551744329,0.279429697481536,-1.17765480298922,0.0948650626414149,-0.151573366111515,-0.308097142719711,0.358705434508097,-1.04275656933383,-0.889315316900573,-0.18320686524596,0.364630248484407,-0.566985183866138,-17.5847368154055,1.61753941432466,0.11733560506727,-0.252603086941244,0.0238178081748078,0.743931934480435,-0.172769737991995,-0.691118400020897,2.52413671923278e-05,-0.149549554831259,0.0330984640724333,-0.141069547569671,0.096427451669127,0.51400348397852,-0.525644650934122,0.123839145615094,-0.439948045992619,-0.139241782270482,0.165232849017939,-0.0926304324969894,-0.40427296890804,0.783667719442572,0.436087121966146
"799",1.40869601841043,0.59005689054053,0.550551889689805,-0.913688801483842,0.201943712120758,0.334162460530411,0.413902709266967,0.217060540417656,-0.454419652449253,-0.797815133368874,0.542726956892925,0.630732679365233,-0.365585293097899,-17.4306590569903,1.56357997381794,-0.00937607220172837,-0.132279170719383,-0.00299574292052242,0.569141730620941,-0.00988472628005994,-0.208111561479453,0.158656981250842,0.0857781489993086,0.0571298435239974,-0.114163332701977,0.0511617593219522,-0.314272443695396,0.310072577230154,-0.159188873022362,0.360442681780439,0.172454909498456,0.165075834463975,-0.0463910334184914,-0.137370998953907,0.594961529244756,0.227500179319585
"522",1.11879609146582,0.970572023801426,0.656066324605979,-0.919994080601249,-0.087457373914595,0.246701365388892,-0.0657381395341992,0.157408607019821,-0.916652887391663,-0.991119934431771,0.182020619795402,0.393017552194033,0.686756672394924,-18.0797221416383,1.65811387444748,-0.105780062305259,-0.809747487775112,0.224840627782447,0.583105662586616,-0.0726701894322765,-0.502729795041693,-0.115567117663005,-0.0316357573567232,-0.0698840110902952,-0.0029501070446101,0.371076680728169,0.54283104177146,-0.0793700580188837,-0.0852224029731544,-0.302868638902921,-0.391560235792723,-0.104921865509888,-0.236644063062474,-0.376953613473717,0.766536017016864,0.265323750181212
"4377",1.05323907944339,0.408148243849406,0.60312972908891,-1.48382572827913,0.223254066210416,0.316914056189136,0.308896455908959,0.160271915415301,-0.635529541982508,-0.915624539128302,0.0358522008786193,0.551051993183932,-0.301375501883924,-16.9041990662879,1.5319281591808,-0.32618525116907,-0.339343679910703,-0.206175912314263,0.760918889070645,-0.0396554381710659,-0.296621940083057,0.0900271953186164,-0.0878683822111875,-0.024206575593452,0.292111237793351,-0.16136436314521,1.3651879424579,0.194980014417809,-0.483177146009806,0.430107599553091,-0.155907987185251,0.547543007855311,-0.254339324528965,-0.313789578768987,0.523154343182381,0.518684298492732
"25025",1.44541001735071,1.11645732053906,0.758790229725167,-0.946658990813458,0.381683837199466,0.594725390152906,0.292691150959828,0.484684732580253,-0.557068574013983,-0.637118468514758,0.488765739971782,0.831104916336194,0.0358910438599485,-17.9475155665929,1.60206141048236,0.118569386837548,-0.428929486862856,-0.0790343639119318,0.562389654084135,0.099873804109936,-0.720424245449409,-0.0804427453696237,-0.0657870084973461,0.27536909845175,0.552960519011875,-0.88237082030427,0.171346310122732,-0.296633546047688,0.0350674637239019,0.663455954556429,-0.0388609749425061,0.754550245279345,-0.127405984265281,0.0650444428876707,0.87223150241961,0.647815162508276
"20804",0.931811932372622,0.874836678007004,0.0961911715187221,-1.47596086756731,-0.214284248502775,-0.186928646378269,-0.168880100110793,-0.13884086940536,-1.18772224024544,-1.2282047106023,-0.258407847901678,0.22196710472464,-1.25332204449679,-17.6046486717688,1.62248100810486,0.0921139668631074,-0.0341382895974116,-0.00780880769860206,0.580975366213509,0.0976303993759426,-0.463753704741805,-0.00100868826266644,-0.206320832252856,0.224951068259194,-0.107492276087675,0.0886016516027,-0.0111696783320356,-0.0868364379877228,-0.157549783975351,-0.0168032062552947,-0.289601175926125,0.254289009247864,-0.0406766651115709,-0.426279043934832,0.671490560794316,0.269263923345397
"14557",1.14301842956027,0.968199919117239,0.559553216403362,-0.916706624325684,0.766286129635267,0.472346830239332,0.397727088145197,0.58638477722212,-0.366092158460403,-0.273374911112698,0.611432390481096,0.788512036764656,-0.374747050991047,-17.464696023821,1.55106902914671,-0.502076388146244,-0.0610261165830275,-0.168730002651003,0.53330760447905,0.126596032732554,-0.590834843279011,0.316707794857532,-0.0697740483371372,0.112188920004571,0.248471077549819,-0.200673440896005,-0.142152182951326,0.477820465588273,0.642115761267609,-0.294483760620822,-0.229080982249269,0.529964088064015,-0.507769276438541,0.270584579714699,0.728335185820215,0.351332152799451
"15765",0.677343269608069,0.554878333705535,0.691428202684248,-1.26747253033479,0.326832953353147,0.389103602582296,0.130258959827817,0.236114101471605,-0.58107314825532,-0.655480296888389,0.684125976174416,0.666920402075492,-0.237116711517242,-17.694128095433,1.60872968835321,0.256489296346984,-0.630558427486807,-0.249115910639697,0.475202393796631,-0.303582033426902,-0.802915024339715,0.0749936719367092,-0.65619493967321,-0.224775910197576,-0.314681539577453,0.494062885437483,-0.187496828560224,-0.240951301384973,0.481066905938652,-0.229807542721469,-0.219210794143256,0.440996516739122,-0.0480648228155969,-0.513983832608165,0.707499436290875,0.402467593421209
"14009",0.728189529063892,0.7693199070869,0.04246143525641,-1.30005543598845,0.219975595531871,-0.0830714558322342,0.0745953705676718,0.285223953693812,-0.868613243702476,-0.76924915652238,0.339263890965398,0.366746614005282,-0.51189877579283,-17.739193502211,1.60092731836934,0.554216551495614,-0.0562631231922888,0.0799715896992328,0.813103777353921,0.0685171337469024,-0.298430295417664,0.136773130460833,0.0917901350435714,0.0580100448126628,-0.219853498352958,0.328039120571326,0.0913714444371482,-0.394419452475237,0.190033993318103,-0.32412276370487,0.204851167982244,0.336941552375158,-0.116486277482719,0.161990770784755,0.661222535693464,0.304600433395846
"6970",0.902161220669312,0.587582332542202,0.969239407882243,-1.86317193344573,0.40805039469395,0.505237148259362,0.471408644490483,0.582166478578612,-0.528656786410931,-0.772836088196634,0.59659482120395,0.688321703660627,-0.06724994429481,-18.2513856737841,1.65801204837197,-0.718042519155794,-0.74686566702615,-0.373840062001419,0.302994571649272,-0.0605598713022961,-1.01626236690231,-0.316661831063237,-0.378577106409956,-0.0960829367368448,-0.401286286253074,0.815617508701254,0.0777010556911739,0.166846232450282,-0.0465460808222148,-0.414671529813971,0.443416379540678,0.607086810304918,0.260272955013962,-0.0523389046542161,0.71826106255251,0.479448031177666
"8127",1.23165206312122,1.22140335128711,0.815319715504647,-0.647621954496337,-0.0566377918979478,0.028433477059491,-0.0334890032873551,-0.244527008554411,-1.05275774972447,-1.12820051785871,0.00402608397260745,0.399180122165299,-0.745033987795944,-17.3046155468807,1.57936042918656,-0.156376297943688,-0.24162781368809,0.0401802500469124,0.852779607448367,0.0723338730452967,-0.575647051431939,0.18250727557584,0.0568459010439422,0.385159634862088,-0.0560750561346059,-0.14563874977076,0.341642274728735,-0.00936744866245862,0.392870658570565,0.168353352301638,-0.00422278264509475,-0.0210575317836798,-0.366953476132744,-0.499848497865222,1.08926295270924,0.489206731535119
"9994",1.25994204227062,1.18972410775267,0.695611507391611,-1.22825128334242,-0.0644475655979703,0.24452855997308,0.087413885248812,-0.301747888214326,-0.888643485950323,-1.15886594635668,0.0957670826112988,0.264843250105115,-1.17185759738486,-17.8916390124056,1.65199059178269,0.438231608223894,-0.193261102353608,-0.11233806009393,0.592988910773692,0.00522279285520019,-0.726038574725979,-0.0813467609790783,-0.102670118003131,-0.246115314717423,0.692672413037277,0.060185032602798,0.315392744291966,-0.249086696584101,-0.743287097902588,-0.23010021460579,0.656599316237909,-0.0247687227879488,-1.11351328658415,-0.852568278946058,0.674457761845968,0.511072514358302
"16780",0.667114322486415,0.653789306685744,-0.0278553823916299,-1.333795675271,0.0642086902658016,0.0957967958410808,0.0693456711333266,-0.139083041425253,-0.93393350211902,-1.30350076629348,0.120521016754091,0.265231113190375,-0.550021939829671,-16.2767918571934,1.51025098607865,0.0691431601376587,-0.260374563019367,-0.257202530146851,0.337130499213071,-0.275534292861976,-0.918414239042439,-0.223189736334014,-0.132902373280813,-0.0286203743446417,0.205228935288768,0.231028533795047,-0.0168578686996444,-0.535654345875678,-0.0332613969324742,0.0613410927612982,-0.313661690680945,0.0711949807182779,-0.172525353212519,-0.523027165192633,0.661372440375757,0.34198329776383
"24782",0.973911601236158,0.521131745633739,0.791387382314916,-1.14007110081783,0.113126921688989,0.0137665471024572,0.0446144325353222,0.275844269383131,-0.872911634394261,-1.34352957691702,0.038466938179686,0.379119180391432,-0.508520347873575,-17.9810701941012,1.64937057203068,0.487986704701588,-0.3372373808986,0.0980795397299535,0.640247580007501,-0.190350475226911,-0.717206919498597,0.149452852058069,-0.0312017039708755,-0.111437379748043,-0.218380073713292,0.0841896603343927,-0.0315391358970598,0.135343333147149,0.0726867286401475,0.382182815484746,0.399880959265449,0.0847215583682859,-0.351842914182576,-0.196669438326239,0.918256175615708,0.341751950519529
"21739",1.0249213006537,1.46988724244884,1.20693425577556,-1.35959666685561,0.746256150999037,0.709195478359924,0.64944733492418,0.698149584416435,-0.184787611707952,-0.298193259515245,0.844626074672617,1.16587423752346,0.671896298575066,-18.0455338027023,1.60510210967009,-0.0442188071707374,-0.48857978793763,-0.281400099538293,0.451575038718562,-0.405861299772135,-0.648181489605968,-0.148350972175837,-0.384025594190832,-0.26602273881174,-0.395952168124536,0.0783972334739083,0.479429907439573,-0.684910997273486,0.0965118569087376,-0.0230702915436518,0.378695507914592,-0.0594308711505617,-0.31167073592635,-0.308088499807455,0.830149959295425,0.418977047126413
"9917",1.33053201224064,0.566478877219252,0.287988248371385,-2.00569937907823,0.210867040868133,0.372495859347308,0.109513268252913,-0.161819091122118,-0.839059199097609,-0.94590421392753,0.0999841457248567,0.283413847310959,-1.51685937680535,-17.3882904021276,1.57942494306889,-0.443578801619275,-0.33413056880344,0.125107694950433,0.956424973518714,-0.109465947395508,-0.35230578989793,0.269245912936092,-0.148924163159742,0.122613965372999,-1.54072226414546,0.324469121996941,0.0221437640011328,-0.162301913153362,-0.616103215027778,-0.386672274230596,0.528120516841322,0.461866024297727,-0.154341348978466,-0.278409161074662,0.793358348254394,0.710150257582822
"17159",0.783807292291921,1.14721226974793,0.102944522995733,-1.39396900572236,0.132941895932249,0.0714188048011504,0.0531703212825797,0.384427245874771,-0.86233209403506,-0.826344293600494,0.317213026114838,0.183594836723189,-0.330969951911859,-17.6654698296443,1.60561550328646,-0.464525841125206,-0.329542320765563,0.214593805102927,0.678082444447859,-0.0905420436500423,-0.911561965073472,0.229654986432902,0.0537614772181329,0.147168296790229,0.269119798281163,-0.0423129269369489,-0.0624864434294913,-0.126112745814727,0.113368943910088,-0.120660696418627,-0.0695694999949847,0.29566325805799,-0.332956318706644,-0.407876510028545,0.720334786674265,0.286448257276071
"22134",0.380957788247995,0.443077407602754,0.201119975913168,-1.49512734643678,-0.0256970221368396,0.072964934316335,-0.0855081710874775,-0.269885195669611,-0.91025145577891,-0.799062043918171,0.126178260412326,0.476718737996929,-0.555313367027596,-17.7224255054412,1.62313614541672,0.355341054304215,-0.360611947541481,-0.023386398310292,0.626511861019755,0.112981719810973,-0.56662348918688,0.0184491801819066,-0.312717113229345,0.153340353376074,-0.220637520440005,-0.450450402747659,0.281318704848775,0.828682117250681,-0.711384536999236,0.203529936980973,-0.0442826799511038,0.872780095017826,0.0447341682599841,0.0523509309789749,0.466137429993257,0.489616159765323
"24706",0.964525568574794,0.629980389834132,0.779125158281288,-1.24807667778453,0.223734230967375,0.34748449005484,0.23420805601025,0.295913784980151,-0.537932222178022,-0.852880524307078,0.511211005091396,0.557983334256346,-0.668997288845384,-17.1669813962015,1.55743741924695,0.0468827185140607,-0.386151791298433,0.0242641631193166,0.52479790346825,-0.159829170971885,-0.755951578089843,0.0700128296064685,-0.186902307466065,-0.209858385375061,-0.174317107735803,-0.176079962707287,-0.0958832138657549,0.579836741208192,0.347626039649519,-0.473754274229271,0.167442656585729,0.246090676516287,-0.069848640850538,-0.0492780375555877,0.655380714058563,0.264749513241333
"22647",0.868582072548982,0.499345367110251,0.498429592621015,-1.5422218053676,0.0411018762503724,0.430046458177714,0.176373209472694,0.224388341228214,-0.508571965410368,-0.696618346856373,0.498356999168501,0.443495651171125,-1.15622872114756,-17.4492100085223,1.58781589311615,0.0131310047149425,-0.267478075882565,-0.000663774210763792,0.20742240583971,-0.299786561457508,-0.509276555938057,0.0327457994105787,-0.345193319494258,-0.0835640451003104,-0.458257455944908,0.0490756866044878,-0.446558860234293,0.637103832054044,0.065946357165284,-0.13597237228442,-0.0322345249897363,0.162431567841463,-0.20575743114144,-0.0743497603042455,0.757833297490436,0.374248071214521
"24661",0.184169954356627,-0.26314481264024,-0.364436117293347,-1.94981689969994,-0.169435075927255,-0.345356732633695,-0.237219095790931,-0.124976549066289,-1.32617913960639,-1.43490703262321,-0.34769779676661,0.0642377521398624,-1.08581685926554,-17.6309389232233,1.64334473781121,0.20220281691035,-0.401590201357649,0.200479721226122,0.617348534235635,-0.137729897405892,-0.688776514041476,-0.0327154272178185,-0.0709741532131798,0.197621687764966,0.115053487977518,0.308509128095107,0.662761650612353,-0.217812315109699,0.129997612382679,0.370309112092692,-0.313390472682766,0.360296141459579,0.48279553212507,-0.000771905355540441,1.19924031389446,0.319059816784714
"15474",0.757759559977002,0.62852039788331,-0.213803355121461,-1.10541635376717,0.303017467351591,0.263274464803743,0.339809650635913,0.345103144698777,-0.764842080604906,-0.795668461186088,0.328314220890865,0.462316923588688,-1.29782837488978,-17.3119267065272,1.56428147184299,-0.182264053553446,-0.139215874922459,-0.0454851999003612,0.625411903466386,-0.0533109539656965,-0.498691388931217,-0.0678770399050135,0.152059848267061,-0.0652510513968359,-0.45043202289168,-1.04685984881919,0.226063053788359,0.141925350009193,-0.884203569491832,0.0144858135245667,-0.0995574241324529,0.599744970392272,-0.184745999815688,0.161522923722417,0.705092356657222,0.446757110794033
"14775",0.442378961109673,0.643052614287499,0.488495603846896,-1.99382165727497,-0.0244503827775293,-0.099481795785673,-0.0199051075167164,-0.0540249168265747,-0.861421760859053,-1.31948160229881,0.00123058142733317,0.41906484151795,-0.494186025890053,-17.8942221148854,1.6361722045657,-0.216060472537699,-0.178580739016968,0.0715975953867484,0.702761378717133,-0.179056287840321,-0.435977259891949,0.310107329216528,-0.147852245674708,-0.0921795995507387,-0.341078132343569,-0.812270165871521,-0.011479904780504,-0.453887944911734,0.17146009068378,0.0613494952063486,0.72898481918781,0.705206020987819,0.452094394360308,0.165504996279842,1.0333881868987,0.320134983638795
"4540",1.29274158391383,0.983834886704786,0.529952887240348,-1.12531743838135,0.120168198758767,0.508219177852525,0.525418661088169,0.525982437025288,-0.412238324186438,-0.744577920851392,0.460892529325272,0.729946084765251,-0.252983149011245,-18.5325773564271,1.65755606212618,-0.35181998165946,-0.106751643787334,-0.0100186749830465,0.641945767727884,-0.0642511032128327,-0.767490356289502,0.107664089193908,0.196310763973589,0.14585875151838,-0.369866460970397,-0.23819175284731,-0.653704784449332,-0.421092867393368,0.611383309509811,0.353298067184424,0.465364309508895,0.3593492748581,-0.369223144929751,-0.0846660329743315,0.678674800536593,0.458448748756465
"2095",1.43727060906469,0.729179253668354,1.04686334410568,-0.749411569656504,-0.221757516658302,0.0501541504704174,-0.0348891887881115,0.0713375923209695,-1.18783396389351,-1.40850235942212,-0.205190984124508,-0.0847248348217618,-0.807490114544736,-18.7447795030334,1.71631752942194,0.397367345079841,-0.0963863146659993,0.0727935784284793,0.686677969075401,0.237184448901124,-0.413977027600659,0.514517883730637,0.155131491702171,0.288765463661067,-0.549303661437795,0.244439416085774,-0.666747344047483,-0.0564670187512682,-0.759983104806582,0.170172648332741,0.427852039904521,-0.372849350255091,-0.749494961029979,-0.595775354916297,1.12318144336404,0.505779999675853
"24925",1.31393874322704,0.649794626126964,0.381697760130773,-1.29138826304752,0.168853685828733,0.120834530046824,0.306662519263248,0.126543723764479,-0.869211009838636,-1.02264264338025,0.136222608484755,0.371624918965173,-1.13757223648431,-17.2484693741219,1.59268157088953,-0.663170613893599,-0.553909573753082,-0.507795717199885,0.436260628394052,-0.31479080845619,-0.799588083124164,-0.169478387136549,-0.1543186370844,0.121468358952019,0.480176413329964,0.196273089749482,-0.402308413545186,0.12620081476023,0.452414255756549,-0.015262349064027,0.436192114468754,0.184775174995283,-0.281948138051535,-0.843041730399969,0.554944989606975,0.403761594273756
"4832",0.656111657085737,0.759803224789797,0.272004423785771,-1.04672670035202,0.114723470824114,0.297631573039302,0.232204755738043,0.203807286191687,-0.940267927883693,-0.872881754161446,0.223336888942433,0.536072519253176,-0.344348806851462,-16.9380537625602,1.55299728531764,-0.39773814355236,-0.328401804459103,-0.220045287246179,0.545689004670609,-0.206304919770831,-0.827869544691108,-0.311225600208274,-0.455168909710025,-0.22791347990814,0.331335154080356,-0.104295263351657,0.503830310778728,-0.422789344576537,0.382533593670053,-0.0390477052478117,-0.185921162485385,0.252044633735613,0.167908969183466,-0.366693675646871,0.746578288735867,0.356136946524696
"7286",1.11818356459972,0.393759529217974,-0.353920618300731,-1.05600641962498,0.379410221237048,0.319274708123596,0.799565391085765,0.485594268289443,-0.423492755577246,-0.8213284766128,0.628839403846902,0.780394037489843,-0.182737136353922,-17.3191048743708,1.54291022101687,-0.264090433558285,-0.337151461358254,-0.0539279936822573,0.723198153084392,-0.0390024867869291,-0.415780339149221,0.227493354877528,-0.108230524814284,0.0834580794804259,-0.0120303531499107,-0.204006562896453,0.443424217234584,-0.403218411962918,-0.596775863877094,1.13426511913248,-0.0820735127401863,1.09364011745875,0.478888377533878,-0.0511710895474403,0.821364397024392,0.596779394889978
"17175",0.689056494649188,0.289430079976002,0.440583215562483,-1.46910466308261,-0.094519467853487,-0.0306096066107204,0.104573870725438,-0.0189702001933197,-0.973487735917356,-0.955599485493176,0.141263409362042,0.563951818455067,-0.842431758879529,-18.0978365119584,1.66381832599454,-0.332683490547015,-0.41247592389114,0.229285952081535,0.514406814132341,-0.387548392925813,-0.884992862910227,-0.01535149640294,-0.124405137198913,-0.248443290781135,-0.114779570096635,-0.0411015749583399,0.260697634011213,0.233265970224967,0.264977617095098,-0.127204639246413,0.419978303004112,0.251619246264977,-0.30140694322763,-0.032569873843811,1.09494740504895,0.378509695799304
"22296",1.02025031792726,0.845456142993146,0.105716131457712,-1.12367041415222,-0.0898725083176739,0.0813359286730836,0.229273672386467,0.284724611365824,-0.888005290112926,-1.02024726152584,0.440240177380304,0.487266917869207,-0.502615119319512,-18.1750748268876,1.64712617137476,-0.423141838623483,-0.343675945071379,-0.0115689082043274,0.595792610759215,-0.0702724464001252,-0.515766706536902,0.0872810202382449,-0.0666375577811567,0.0148925521367404,0.167961894727397,0.13649360069898,0.282532849090631,-0.328629161740358,0.130301766545458,-0.062428610067671,-0.18436751394669,0.231909906821067,-0.26930365665899,-0.0532366101442537,0.767307799615657,0.280340498925164
"24950",0.657126676133862,0.869588963285339,-0.135562186593567,-1.27381456420052,0.327406552290442,0.384178308574706,0.37650516362905,0.259513451886021,-0.302713019910638,-0.826154446208795,0.496425833787906,0.846837552596162,-1.22684964897821,-17.1790249238202,1.56319612615195,0.0394508994012519,-0.53664540329224,-0.462523311728092,0.411407271826273,-0.157866603361482,-0.822767645346293,-0.350704499001491,-0.303617664938503,-0.181873340805517,0.472520205434385,0.384265358274367,-0.0638241854740418,0.138330825128761,-0.405507695076115,0.343314957319685,-0.00401235609197656,0.403551106348296,-0.0772332331498174,0.333855387483328,0.571408160560036,0.397868151605377
"14453",1.26800043527019,0.615681946464045,0.705766916604499,-1.72939718092627,0.481650339499557,0.458254665276916,0.489712855416456,0.655271456831601,-0.112849902934168,-0.405068299938612,0.832447653233782,0.790461955936736,-0.415587136727127,-18.2197347707515,1.60605938330975,-0.121034917005669,-0.108164803574309,0.196420769001062,0.665863115728629,0.0954204460444942,-0.519939239192719,0.299613392516251,0.0645993300102811,0.142481726698605,0.536146431753329,-0.178956033584508,-0.0333858223136896,-0.510738132425646,0.452974257165929,-0.932637110573357,0.581761564233868,0.820817198498275,0.1996332592112,0.08643124297856,1.01773618496466,0.61153163279938
"25020",0.821088662521317,-0.00358419178023312,-0.213534480169836,-1.57211157285254,0.0369685417558597,-0.10834370843402,-0.0588495511753851,-0.213284957892325,-0.888285549461939,-1.03452500434258,0.0174008767088534,0.0997394612462753,-0.629625008713527,-17.4389397023576,1.60417067991198,-0.0383554686483697,-0.123177762223858,0.0617339076067677,0.325018966814963,-0.0176383182400825,-0.426246691489052,0.114811993308338,-0.0906521074510652,-0.103771538574229,-0.0692061783598601,0.036717572514355,0.0633746148252888,0.0222073587389544,-0.172533033260913,-0.27429568975498,-0.0518696682046371,0.380354565152029,-0.180673815715176,-0.186347462805092,0.673517444143211,0.204266898233057
"5052",1.47572407415041,1.02091824382954,0.661629965597718,-0.838595105072016,0.137816437434114,0.0295391997766915,-0.105914150789722,0.409151109926019,-0.811250773204581,-0.918606623242332,0.0074485646716693,0.0781709592122097,-0.857962775112228,-17.9632212295931,1.65514478988787,0.804809831033048,-0.587804021053476,0.0233467245330356,0.575307168672182,-0.0822348840633999,-0.630677251819689,-0.0195699886940255,-0.273312697564537,-0.0336814680215892,0.0721004841867075,-0.52130271591777,-0.18434589498708,0.944610013235238,-0.146790325051135,-0.268821810996719,-0.424001821222095,-0.182959728675038,-0.480884442559915,-0.661432481234275,0.615766925259165,0.63525794123892
"15342",0.754238030179724,0.760059801218182,0.507216896293392,-1.20320792120572,-0.13026646664323,0.0906020127996622,-0.0439019050156011,0.177282842428239,-0.819797810160707,-0.952757980503506,-0.0104867271080236,0.206736894506836,-1.29721548272394,-16.7378678342945,1.54398449853094,0.00568664342952078,-0.665794643539736,-0.13682632868473,0.511224253899085,-0.198432252070389,-0.600357347680587,-0.0611590144474491,-0.036204504004643,0.15601631996739,-0.446792592878764,0.0727597346342812,-0.100639196124661,-0.773545037779475,0.515262121015478,-0.148753480515472,0.0996648083745636,-0.229024997181792,-0.37758937980962,-0.226690258677629,0.702603174008573,0.302145428744348
"3075",1.00454339629102,1.01080118175427,1.01935641610109,-0.886123953078675,0.484033836489786,0.282322041511587,0.358333444070643,0.47105818377794,-0.405433537415581,-0.557063042441332,0.144253396591007,0.758208114755552,-0.134646026335092,-17.7882364834676,1.60100429598114,-0.368491264844181,-0.272742758732873,0.142447813274679,0.578141782999888,-0.294088605039664,-0.631128035132588,-0.0112477784174093,-0.151929054604018,0.128423809644448,0.263049409893921,-0.172209164866513,0.505118139786959,-0.0711593435276698,-0.0133797737409455,0.252422196567103,-0.347814766321747,0.265064110568241,-0.299253599329354,-0.37437496690606,0.658517419404482,0.316591857664692
"18659",1.23246570078319,0.958051243988039,0.317309060580815,-0.792352992091333,0.118761606997089,0.019989628869734,0.107650835450468,0.286186219750249,-0.972726061543261,-0.913409645466267,0.23323064322544,-0.011845982750591,-0.730908232521592,-17.4182325480465,1.58405692115645,-0.482092075000289,-0.130502950441775,0.067675065407981,0.869356711894053,-0.0962026312100196,-0.356421560691094,0.0973140570441052,0.118469560111194,0.247689910888793,0.193920948854575,0.0369216484569705,-0.548883225746056,0.117147920453952,0.0314357636722338,-0.0279360596715212,-0.326340450397336,0.147489289901644,-0.279183238869576,-0.673305895461451,0.596886513617117,0.33276317533183
"10111",0.766322712688567,0.548811470951171,0.679647875526957,-1.37594179941793,0.117979127609399,0.0561093766372159,0.155671293666414,0.215737681826179,-0.874084022827858,-0.717546787392806,0.194344772497202,0.58126812008438,-0.419004702455786,-18.2062530389141,1.65871331661248,0.0348082824189653,-0.406024035398742,-0.350270161657021,0.454701792371954,-0.140459751237168,-0.707979876120882,0.102462493804527,-0.127733761864079,0.10966070359577,0.170088022695963,0.302409879164407,-0.133430548734262,-0.408189272885364,0.127698303183305,-0.518219095160106,-0.0592850836212109,0.267342206435528,0.00258059804837594,-0.319498695761802,0.660716259756998,0.26247270335698
"3889",1.25448014614811,1.38942299670185,0.286167478579286,-1.25687641211212,-0.113858778508192,0.063421055010724,-0.0473043748193949,-0.349344525353892,-1.13864724077673,-1.4388543214237,-0.264929802073606,-0.0983548708325006,-1.29362139693066,-17.1980012197186,1.58474418557069,0.156627676144928,0.0968597300625736,0.130323537776942,0.800527485582287,-0.0374251217170421,-0.480931655450109,0.0994149736731982,0.0456209792110981,0.352550546052479,0.216250276179577,0.296756292867569,0.26475292864708,0.209810341387378,-0.0434633377889901,-0.454338208530469,-0.384971093084235,0.137321695644835,-0.326235118694324,-0.361146258807749,1.36899843679993,0.32163311557818
