"","y_rep.1","y_rep.2","y_rep.3","y_rep.4","y_rep.5","y_rep.6","y_rep.7","y_rep.8","y_rep.9","y_rep.10","y_rep.11","y_rep.12","y_rep.13","y_rep.14","y_rep.15","y_rep.16","y_rep.17","y_rep.18","y_rep.19","y_rep.20","y_rep.21","y_rep.22","y_rep.23","y_rep.24","y_rep.25","y_rep.26","y_rep.27","y_rep.28","y_rep.29","y_rep.30","y_rep.31","y_rep.32","y_rep.33","y_rep.34","y_rep.35","y_rep.36","y_rep.37","y_rep.38","y_rep.39","y_rep.40","y_rep.41","y_rep.42","y_rep.43","y_rep.44","y_rep.45","y_rep.46","y_rep.47","y_rep.48","y_rep.49","y_rep.50","y_rep.51","y_rep.52","y_rep.53","y_rep.54","y_rep.55","y_rep.56","y_rep.57","y_rep.58","y_rep.59","y_rep.60","y_rep.61","y_rep.62","y_rep.63","y_rep.64","y_rep.65","y_rep.66","y_rep.67"
"4364",-0.106248893278561,-1.03995596813765,2.02504584303377,-2.1367914268196,0.816277979511166,-0.831001973896734,-2.63096622497619,-2.56051138786989,-1.46294661067414,-2.36191259058176,-1.75790939163113,-0.489733700490518,-0.494668733750958,0.394209404838384,-1.13860831825152,-2.69142687291798,-1.41899744304506,-0.381248181916422,-1.14405246956073,-2.84068128915262,-2.03844697287997,-2.12988338036539,-0.56168370795245,0.815477391942515,-1.90373515789309,-3.90599679909003,-2.02899516210048,-0.567017861696283,-2.01665794117705,0.41771035411177,-2.51640070533478,-0.31541487703368,-0.802210547471708,2.16478659867178,-5.01129079428514,-0.384069835452452,1.99508033795433,0.541732124610129,-2.60294975550337,-3.41420296721604,-2.45995655686482,-4.28664896269168,-0.416699618901793,-0.17360872295422,-0.540127784649445,-2.24772106472015,-2.18732977101061,-4.55608154763613,-1.23397203609873,-2.5387567234352,-2.3269890483028,-0.913020488038181,-1.23948812797308,-0.283577478060141,1.79753214162191,-1.15528429259015,-0.600395844838151,-1.89858413475865,-0.984347656529219,-1.99512635577848,-1.95239005278815,1.17168654332588,-2.13356772852122,-1.8734139693636,-0.386862920204699,-2.0040097809875,-0.51354714070164
"13090",-2.09998905732018,-1.20268604505068,1.88568536223795,1.26318425014353,-1.73878247187471,0.180868672309681,-2.70001742648766,-2.48168420060392,-0.855501137442987,0.879958500575062,0.92668018658596,0.86826758162281,-1.0126664170077,-2.9433608043359,0.713219062644775,-1.21885687695848,-2.5746232898156,-3.13052998531277,-0.0405330813736799,-4.28518834632572,-1.1874945142039,-3.71408401223581,1.80919354686974,-1.16828078501004,0.273759476971357,-1.19486600044744,2.17485360222708,0.815095499702669,-0.265494630711672,-1.18861974003786,-3.93952087176208,-3.84478577658274,-2.1579638837769,-1.58140336602788,-2.68017639894112,-2.35379689043821,-0.554730255873698,-0.702805687432371,-2.54003018314071,-3.12343783753194,-0.865699275848017,1.21530458387393,-2.55694502838984,-1.23743564571578,-2.53884828085719,-1.65489943330367,-1.04173753074773,-1.1331444219704,-3.917002557448,-3.60025456414688,-1.62711322651832,1.13598896356144,-0.204286144204267,-1.21970402623302,0.371767521781293,-0.0525489902643662,0.727297887038335,-2.04977505171017,-3.29779689012816,0.50368829120964,-0.557891863133181,-2.13159697674987,-4.53191768093507,-1.05084129121605,-2.55243941288045,-2.4761598140358,-2.64932222458666
"22338",-2.22509362040636,-2.5008846713649,1.33196632221409,-2.20417418652516,-2.01918448608852,0.721759427681216,-1.49518029075735,-2.75200556261748,0.437666195390096,-1.65315961563347,-1.24420633875606,-0.189515496311397,-0.313811892242614,-2.23809382846531,-1.26313222378676,-0.691896656554243,-2.21692377574515,-1.39312254441615,-4.39713225063161,-4.02197587368338,-1.8546610864443,-2.20622669482926,-4.75776678950772,-1.2258155893098,-0.0206446213970749,-1.93237031356377,-1.36686308847652,-1.76867753102803,-1.48291354294674,-2.72968997334269,-3.06329501258054,0.129179320264842,-2.3887784914434,-0.904438336405858,-0.777531891780052,-0.94787715253149,0.391790700348357,-0.641132164299634,-4.15764843682483,-2.5592687911385,-3.1117183231859,-1.19189735352275,-0.547047903201768,-3.95899441516899,-1.13978246373438,-0.380649406971819,-1.63495173884144,-0.12906457583926,-2.61916895132747,-1.91711363161064,-0.841422646436632,-0.606313462425385,-4.44120136760363,-1.42176520486614,0.173567951513579,-2.95954087956264,-2.22837922039962,-2.97277283780119,-2.07134213151548,-0.575789734322465,0.0715696393455402,0.60889355331104,-4.43311140791431,-0.281044612615909,-1.45022351264076,-2.83359282879707,-1.7704959855253
"25366",1.00248584908614,-0.297529060374792,-2.98236548269141,-1.02402992203132,-0.0697095869059519,1.73253385775611,-2.19946286722131,-0.803848562569818,-3.40866069001355,0.0591196838096083,-3.06091970601161,-1.36814562384744,-2.54503001866995,-3.58635782275904,0.0386685996749228,-0.313072300814266,-1.91935683508793,-2.71050203560944,-3.37199368812898,-3.90355645133293,-3.32396069238319,1.02491488803655,-4.01894216013003,-2.31642361076365,-1.77762139514491,-1.72900348348987,-2.49480521090486,-0.31770590176732,-1.93677374137765,-1.18644319790083,-1.08979117308963,-0.907211472671024,-3.61347425968627,1.75603422424378,-4.98089080903915,-0.758007514081689,0.375114489507158,-2.08198959609742,-2.23174262137179,-1.62954409031417,-1.58986840704396,-1.50362698656315,-2.41055179338297,-1.08328467213817,-2.26729416587855,-1.12488143866506,-4.53826985919132,-1.0414100506994,-0.621417215491259,-1.46424634905107,-2.97616279903143,-3.07825509774224,-0.76461606273029,-0.997708160959114,-1.54943744228935,-2.1875134342515,1.36888089199705,-4.11625727563874,-2.65705427414303,0.804649155106774,-2.97876721311469,-1.92754801735922,-2.81584532053296,-2.86205041100297,-5.68789266672293,-2.62452065846705,-2.37300175557451
"8738",-2.12096229574316,-4.37923458928585,-0.688295160255362,-6.26099081105061,-2.74408904519654,-2.73987461887654,0.992637391170046,-1.26994407315433,0.102612316911525,-3.71710470284059,-2.64089699488794,-2.84452130384105,-1.86056791389955,-0.924091514847546,-3.86492181559718,-1.45652095792618,1.4905388670171,-2.46936300749087,-4.49735965201006,0.429090849138958,-4.20400577925313,-1.88813794325584,-3.00914491952615,-1.86113828997817,-2.81411832393921,0.624267101815521,-1.78294507600028,-4.18392884011384,3.06760866012909,-2.89622041070285,-2.94572236965632,0.252812557287618,-0.668989587951198,-1.50901742539841,-1.7814499257927,-2.48912088787628,-1.73013886406084,-5.23540287134711,-1.93170161459379,0.326509029915904,-4.12925214126343,0.58824142285565,-3.6083544018247,-3.99867616120655,-0.655147114353084,-1.95428962599163,-0.652740468044065,-1.66645148365983,-2.95767681416068,-1.3296705826257,-2.63373124176178,-3.7651721538673,-1.7549589164869,-1.5200391062764,-2.27679996316,1.01377064086077,-3.49346554488279,-4.56217419983896,-1.96711753561468,-2.27821628778775,0.720546797631402,-0.317151539001715,-3.14203887370331,-1.13182563863455,-4.0686349120889,-0.196652782593685,-2.60976182023595
"10413",-0.875779329191188,-2.27310868990622,-1.97246020543543,-0.579417264271517,-2.06292420755926,-4.11704397749015,-1.43684531291913,-3.66808127652003,-0.743111493970097,-3.43196795998186,-2.50354242528048,-1.73547420004777,-2.95308655599837,-2.72183639201092,-5.01122936053436,-0.822017534012853,-1.98639487817691,0.805154987474796,-0.509246247453641,-0.976455142691917,-2.05562859472132,-1.82137252943391,0.773835036599824,-1.14059339442981,-0.334059125555881,-4.40212653033966,-3.03700993685626,-2.65465480065343,-3.25745718778966,-0.312452469972318,-0.116071207172256,-3.85911313442518,-3.8225803735145,-1.44356682178259,-1.51743010783888,-0.508220494992041,-3.74964226993092,-2.04334020739918,-2.77119508377712,-1.60967138152,-0.42915784276037,-2.29134296949957,-2.56563130858333,-0.886715085575386,-2.98077588122328,-1.64316344614685,-1.82868734662275,0.0879551471891682,0.488519400466712,-0.31950187418475,-2.1133287204116,-3.14031376073465,-0.196878088793284,-1.82178740155622,-4.39792031773455,-2.35842975476432,0.935118589964988,-1.02047677399001,-2.15259108895515,-1.81231202997237,-1.88385668195413,-1.78957459771468,-1.94955529548194,-1.99603531304597,-0.384861326407143,0.743415458206407,-0.0196571516228687
"3519",-2.40872697303614,-3.30783646908938,1.97223647345497,0.451392603741374,-5.883188440918,-1.10257408513437,-3.54875730686045,-0.0929988685659367,0.441089477955831,-0.098275273968024,0.39370236254511,-3.63581633009296,-0.668145979094604,-2.61066702519408,-1.2809586857419,-0.968746783823901,-3.77958947448659,1.5187397010589,-0.360114264213409,-5.43609642669187,-2.43891531194922,-1.31835662354492,-0.444457118605067,-1.19710876640481,-1.83024539760933,-2.00637964178598,-1.41891200015479,-0.633128939316917,-0.62201713751162,-3.44517296499624,-1.13650731253858,-4.34504256214978,-1.77273424273698,1.85312420831026,-0.527875573701034,-1.98808483487783,-2.42499944434821,-0.102356904083945,-0.624164620978638,-4.35248934382141,-1.44209845922242,-2.71081536521034,-2.90876753385186,2.37978129442746,-0.640697169491301,-1.04630220573759,-1.0426959739669,-1.68941398016879,-1.13863431106595,1.62540351810919,-4.61332924941447,0.988320433789255,0.196019646687475,-1.90238107340171,-4.98675047437795,-2.99897013017394,-1.53240539556379,-3.36945123772682,-0.365549931346521,-2.18120533451703,-4.31969582918801,-4.35185492625153,0.300586780527504,-1.65986205535187,-0.329512230633934,-2.98952058235865,-2.54117927201363
"2541",1.11823792078843,-5.10823325989967,-0.620246603976688,-1.50725141123042,2.34993928464498,-3.0065058886388,-1.18302107698852,-0.110774642448029,-1.75347855416004,-4.89976228014049,-1.28901943882124,-0.44825193821813,-0.248211679655883,-2.53522982746044,-2.88874146812891,1.55976161986993,-0.77506552000136,-1.60063941551344,0.0622033833454847,-2.30426178910473,-1.63813778590844,0.359630387717403,-2.30746007297858,-7.85369769737895,1.68606149352636,0.502824191009703,0.286300109792335,-0.926599245438816,0.305870452609759,-2.99165893022616,1.61881626899373,-0.858446331348208,-1.13810423061498,-0.49917802989081,-4.08355256292559,0.331216022030135,2.64512991089277,-4.37556379503862,1.2546780557549,-2.50177906656196,-1.30284299719343,-4.04991782276219,-0.614512582648641,-0.528701293048537,-1.61240173095811,-1.45016875421318,-1.54104875666154,-4.13934801255431,-7.08346528077093,-0.0852673881750468,-2.97566392016671,-1.55520310159832,0.110216133479423,-2.65425304643813,-1.47854339987796,-2.5833292780456,-1.53016136531263,2.09748655919802,0.0989434484947145,-2.89210107627497,-4.16622595783146,-3.30584467687498,-1.82960882810953,-1.65771520228779,2.70324315085821,-2.20712728144072,-3.46359855367583
"24230",-1.61732530705282,0.996995027301403,-3.42890434896475,-1.514666313279,-1.62431023083523,-0.89728098836996,-2.68191461466982,-2.78628168088748,-0.219185869164415,-1.12583368766226,-2.10233126778344,-3.0344638256883,-3.06022676071198,-3.62357141378146,-1.14470774266969,-0.921296367003039,1.37552334002432,-2.79440415389835,-2.76587411496201,-4.47467193326486,-5.37524358731685,-0.282453821813425,-0.162270538161511,-1.4438442594896,-1.02889626137761,-0.869500708291954,0.128700903007156,-3.91757405852596,0.266550240260688,0.666553813217118,-3.13432223060908,-0.666324022759815,0.0983118877684337,-3.67484019893365,-3.00860750331924,-3.46878470756417,-3.1787100124927,0.680424460873152,-2.57288358903236,-1.53039660619015,-1.46584718765896,-2.93065249850815,0.318639902923446,-0.31735454312254,-3.10978488026667,0.357446225001534,-0.0712985548283523,-0.251357445042007,-3.55637247261234,-1.13582907120036,-1.16182591431247,-1.58751577165942,-2.84856553356151,-0.841908492958161,-1.26951931561348,-1.70753247133663,-3.81609924809435,-1.85565396693183,-2.44784713630964,-0.894195763657396,-4.08886691544717,-1.42962228178937,-0.986521407453283,-2.42010107563846,0.406985523288862,-2.3893886134556,1.35201744020703
"18418",-1.32812004730272,0.661102579192454,-2.84417886765058,0.598972030166186,-1.87533976507467,1.78156186617447,1.93256560760777,-3.18146951776371,-5.62397655667524,-1.61777352601647,-1.52894340784672,-2.76378990827113,-3.27675728090754,0.84722355979417,2.40706406442418,0.272383488534391,-1.66937134526174,-2.21294787373738,1.7355387721979,2.93885525156066,-2.49051990882526,-0.879213054502931,4.23015483097337,0.476645424118639,-0.481738728951011,-2.42220816936008,-1.84251129280818,0.675002061655375,-2.47069624669198,-0.921645330337917,-0.698801266636475,-2.37180562569867,-4.79182741548077,-1.25260044595343,0.559897657724694,-1.09245476912581,1.91307315222372,-0.895606370390536,-3.96568362947589,1.28596497872596,-2.96619214890841,1.29484661369575,2.60705214266505,-1.51781611966928,1.6954190669666,-0.0445507937224554,-4.11782517690224,-0.546176909114332,-2.74169213238247,0.337569453662552,-6.14594368355326,0.0696317616157233,2.11018686752416,-2.55105192744236,2.6882541661495,-2.16491431574299,2.14676962460515,2.3036039720496,-2.93330329905081,2.09776825509958,2.4778679457949,-4.70083460532707,-4.29256400103158,-2.48784836155508,-3.59122156623753,1.11470986020798,-1.26611311023108
"21238",-4.45951691328386,-1.70765394600655,-2.76529351761942,-3.39275765370274,-4.58670736025817,-3.06167624844232,-2.45464617123953,-3.52656595062457,-4.10726998647073,-0.18731788516438,-3.00409643321224,0.636797136526412,-2.9359886838035,-0.378549666713449,-1.7089842385845,-0.808116887590987,-1.31498802505044,-4.5002582208977,-3.42970467532276,-1.77085793392356,-0.0407850830576985,1.16530068981626,-3.77043492406763,0.256390223366859,-1.02266950612969,-2.25101133118056,-1.04981757451102,-2.37613444214131,-0.288485385838721,-1.98666832788004,-2.51214928382085,-3.36621421903895,-3.48800186461897,-0.856975921302233,-2.60991391508361,-2.14079995657988,-0.831264603880679,-0.295906853515984,-3.07699119147738,-2.05119663041976,-4.0298849988895,-3.44753603690971,-1.82044992466199,-2.96826005840862,0.465359998243439,-3.15275724331715,-0.476609516874846,-3.13172386078445,-1.70627810073324,-1.26291899644673,-2.67806555113093,-2.21607009721986,-0.130412917874126,-1.04548571095988,-0.51124950573918,1.02442966029613,-3.59192949534019,0.529309771902965,-3.32934249996259,-3.98697509523109,-3.33684723252561,-1.22480641560296,-1.83580718871371,-1.76749225170645,-2.62791373286941,-0.228865886549868,-2.96307956686868
"1476",-0.772708980787404,-1.0218290220736,0.741375350026248,-4.36256300084337,-3.18931737346609,1.20732774305191,-2.41029111828904,-0.803905684472447,-1.2947770880842,-1.63480155002517,-1.90143861908651,-1.05878754836139,-0.706456028418639,-0.384917523888663,-2.89053905283333,-0.537505914747814,-0.250205933474838,-2.85971560523675,-1.58175536327679,0.464893579583897,-2.07565884450907,-3.15143924619875,0.448257273491062,-0.475254111181963,-3.20044797157116,1.58346663822383,-1.31995984922919,-0.529097900856445,-3.12390707893183,-1.27123431433566,0.206900266530307,-2.55816528863026,-2.10527198299827,-3.81816829148881,-2.27654364122205,-2.37071574197989,0.122449191593389,-4.40089294739421,-1.27445436810802,-2.85303963989632,-2.22605121789066,-1.60820309509375,1.91787728902797,-4.32694154334653,-3.37860803388273,1.5703656072427,-2.03223108459867,-2.46059349387906,0.888438570343571,-2.66547344839611,-3.00367250735642,-2.51740963129312,-3.78830593321375,-3.85443828085782,-1.5199688888148,-3.0814257900123,-0.381170415944795,-4.98497809547794,1.38942945295117,-0.385047146174827,-0.63866934266007,-1.0846552537654,-0.0383347397726022,-2.49025882693165,-2.83834710541449,0.186941463955388,-1.99701139209929
"13222",-1.21840362980009,-1.04785345943407,-4.93423908381752,-2.67098575008405,-0.518226060227298,-1.66445396431753,-2.32168142307282,1.56359090953043,-2.15551183405374,-0.51663767187761,-1.9419687255412,1.23190964162074,0.822565966929571,-2.04753138421786,-1.74835537991871,-4.45332687467873,-1.98235587183227,0.832700174624096,-4.49373473391661,-2.05210982147259,-2.15336640049364,-0.014258424914993,-2.98276669392778,-2.78182059670649,-0.567316760914016,-3.37172499918342,-2.78144918988236,-4.21835207408044,0.233381658294295,0.0396930832565485,-0.88272806667892,-1.65836693040807,0.330419910327652,-1.70377465570729,-0.182420152352725,-2.56601777501835,0.533631935150008,-2.68989121433125,-1.81305635934879,-1.58337669964254,0.0415357395196912,-1.88259806760979,0.435475843418468,-0.584760045530399,-1.36879465157795,-0.189636614022416,-2.97010804338074,-0.964628739840736,-5.72208815428205,-3.56694163132432,-0.492785457908007,-1.70230542440178,-3.69008185242935,0.0181186952076211,-0.531454464015271,4.38127060699121,-5.78185659177822,0.582098867617743,-1.92378243633536,-3.66799895720052,-1.719698660115,-3.21159961362026,-1.21173774952326,-0.289859491450606,-2.10927960624726,-1.21066567325185,-0.483703963046095
"693",-1.20596311744838,-0.442455745533598,2.83402195334269,-0.522839501938821,-2.16447731757464,-1.84196572157945,-3.23118693084202,-1.44057589285396,-0.0340573682891326,-1.98504589276513,0.175626031747158,-4.02733897928575,-1.61788530480857,-0.983425257911347,-3.43334040076941,-2.67731420110373,-1.26247969971175,-2.72069226511138,-1.90246966131667,0.328814456280207,-1.68762394340627,-0.532778235436247,-1.14152982085764,-1.87133478702391,-3.26491856132766,1.11514913531444,-2.58352184675615,-2.78181810444202,-0.62535920231319,-1.83320217639599,-4.53066658760528,0.268725361759534,-3.16757901527248,-1.05236414800421,-2.49844886573743,-2.8785534032642,-1.93025506757654,-0.629225168399382,-2.72940041490489,-2.47816774777053,0.019060671631798,-2.81320175377932,-3.09945227624545,-0.538597137851907,0.699053607710422,-1.67769182014517,-3.38213358522703,-2.11952849360729,-2.06199172989628,-2.42898165936496,-1.53899060704144,-0.234093963763829,-2.55041522333623,-4.37082351602744,-2.17205894280565,-1.91600158887821,-3.04303575706285,-4.02514735061584,0.885675178974112,-1.34394715194861,0.062578707799085,-2.58777514043126,0.423359179682783,-1.66522361805612,-0.188007009688016,-1.30770666452223,-0.434928331959777
"14796",-1.0058700577374,-2.36505767681052,-0.553264224839992,-1.17563097164805,-1.82183225910656,-3.00112003685911,-0.122271515903167,-2.78857698966142,0.643004793190385,-4.86401413793404,-1.11560015522618,-3.99395775671705,-1.5679488630414,-0.702865060558654,-4.49281884624115,0.447973514385197,-3.18186481723232,1.15718076141042,0.639383446162663,0.643185973268073,0.387649207701463,-0.803793722143686,-0.620926818424526,-4.22066272601828,-0.0326393895626283,-0.563366032654575,-0.804551713930244,-2.58992572893139,-2.84583509189321,-0.976182694105801,-3.30057636294895,-0.0704244108523356,0.0252964508810025,-2.71329882123052,-0.585671472199464,-0.990178638151411,-2.27782292935026,-0.828986145272859,-1.96985690981391,-1.04818511289354,-3.92403562190016,0.223430962478803,-3.14984902036377,-1.20180365478179,-2.36297837184647,0.928731894357052,-4.26156304280665,-1.68229420359749,3.14077959490557,0.0491557605899401,-2.27000088344277,-1.47743171251468,-3.89726628752971,-1.30214707814998,-0.806783010114835,-1.23304785807246,-0.747926792280953,1.86956008314571,-3.68468898877972,-0.00933790606452721,-3.47760329522924,-1.09259800577831,0.289544746399699,-1.39797438225466,-3.08389320302736,-4.95133899424739,-3.95067846847489
"18311",-1.41339607628259,-0.653436762420655,-1.1857437124686,-1.09140490746016,-5.02448044046001,-1.15663947014862,0.983915403635472,-4.79964818717492,-1.2430240725496,-5.46866593532234,1.59404971152713,0.964033393513428,-3.12978629819264,2.03632948969899,1.54295629002085,-1.46998593914506,1.14972117000109,-1.96452570713682,-2.54968346786166,-5.33820002355221,-1.05774216190602,-3.53611245352279,-1.87498889373811,-4.05285540944307,-3.92418120722505,0.23446561599696,-4.52963788432232,0.344048587472755,-2.24573703717853,-3.53493708867932,-1.62828045024794,-0.833996789003078,-2.41191392876461,1.83649857734748,1.64576004765192,1.19329152482178,-0.757068869987189,-0.20196974308022,-1.22852980338875,-1.77704852161943,0.386738458037847,-1.46700663968247,-1.78807668575822,1.1125213547199,-2.59657363206699,-1.17196934329533,1.90273113324949,0.156298147733994,1.21734075046757,-6.32787678418914,1.3374910023226,-1.6490260484164,-2.78103842330072,-2.05379975045456,-0.958526885741034,-0.232626236514543,-1.86791036401126,-1.08975944639678,-1.13740225750372,0.019977150591745,-1.31975540898133,-1.46280938429479,-1.68723599060388,-1.6701154449854,-1.4297649323723,-2.02087005120448,2.12305454751995
"13138",-0.188263575655939,-1.81862789606831,-0.701859665776801,-0.30713294451937,-3.14044330000192,0.228620431098886,-2.18697352854583,-3.40482636120555,-3.69246438365583,0.43746904016193,-1.22784932671081,-3.13884599714813,-0.147132361780746,-3.79680071431515,-7.30884578100424,-1.67323521439064,-4.08119541852852,-3.15728369602473,-0.970224623713028,-3.96554662181532,-1.22080956064955,-2.90925595918438,-0.0776350580351936,-5.56739457421072,-2.9652647566502,-4.68078208527285,-0.566823643384657,-6.48044425107622,-3.10923621303262,-2.37821358065497,-1.02928200667145,-4.02194787513613,-0.565437703461839,-1.47817211708291,-6.52910956553255,-1.49820993445575,-0.607958018887064,-1.6219966074433,-1.40162161928211,-1.80446343847544,-2.70408189702888,-0.45001773296121,-1.6861338501515,-2.6958128981709,-2.8509118768637,-3.92927190040426,0.0402271012698849,-1.35133447824637,-1.02485371209789,-0.235900001204731,-1.09112774783184,-1.40771989561557,1.05272616276306,-0.873964410774024,-4.81341286872394,-1.6759791721686,-1.0883727455325,-1.73375483165606,-0.399331458232407,-1.986673352076,1.09026758941472,-5.4890138402529,-0.408340967171101,-4.3673955151997,-0.377453887000307,-1.62933037791964,-1.72076957521847
"7114",-1.37879818433203,-4.23456568540973,-1.50870393733927,-0.865987300996107,-2.1854467526974,-4.27516770238237,0.476907826183078,-0.8011149607087,-1.56620835506088,-2.16104777870109,-1.49971085475416,0.271838112122841,-2.71313933794721,-1.23280782932909,1.81804053563803,0.104330464868798,-1.61436152568624,-0.00651453273061573,-0.155352617915361,-4.0559323500263,-3.46134459393764,-0.340995856062989,-0.915473040190526,-1.97192510249647,0.737849734721471,-3.99843065299121,1.63116213882009,1.36268836652344,-0.797733320107405,-2.89119343524342,-2.9936657479626,0.739057882353938,2.61145602016055,-0.590124580414756,-2.42457405753184,-2.43262261248276,-1.09834759717267,-2.1847378726171,0.276038611309774,-1.37995033341713,-1.00096211690528,-4.77413816748741,-3.42190415684784,0.756842761121577,-1.09166780211819,-1.41699767055697,-1.29776931375617,0.805007897788548,1.29787389513356,-2.72726174962963,-1.72047468229371,-3.35291576688159,-2.42578454702582,0.0289650615960386,1.69995457713169,-3.35590877424095,-2.44526401322227,0.0117322543763444,-1.48921678202959,0.716539007415222,-0.732422736315003,-1.83539739975375,1.37804721910553,2.40266358131204,1.20168732974655,0.622655553138609,-0.203646725235606
"12739",-2.07615029023076,-2.34340282383699,0.128743987322357,-5.03115953874174,-0.456791706201306,-1.43693436803742,-2.86619397364177,-1.3981809945262,-0.627687513005426,-1.07321029867706,-4.288915125921,-2.36340986946266,-3.57290075962622,-2.76698865983351,-4.82452030216834,0.40704137872815,-0.452233625499887,-2.82699397351204,-2.21190222437441,-4.01601976194271,-3.12511050710883,1.86500827345296,-0.899246064265862,-0.624167540077252,-1.52374340802579,-2.34850417109977,-3.5017104371828,-3.24679393522874,-3.71403143564272,-3.36835014642754,-0.385491781601334,-0.319960562306763,-0.838899624265246,-0.791580625553483,-2.14382536520176,-0.257287184639596,-2.2445812201805,-0.115019987678126,-0.763793321780758,-2.12530739668141,-0.490854618657359,-5.17589543611271,-3.9077493555827,-6.04568572757545,-0.628950054845529,-2.28062566302001,1.48419775617418,-0.766813524095166,0.139653461964494,-4.22638818268095,0.0207555358485475,1.62352725148899,-0.771151471274389,-2.3383735270222,-1.00887626082524,-2.7439672962076,-0.0450633255878719,-2.03070386145161,-2.48793310613998,0.653255222218047,-0.263689251335846,-1.48256294683899,-1.25564461585956,-4.71604680269857,-0.998731042326592,-2.00023155789247,-2.15593954068194
"22543",1.62869059842338,-0.511173353314495,-0.674267529480868,-0.954322275335566,-2.71280066706107,-1.50566434456328,-5.02120189933737,1.07426533753567,2.05667816874429,0.00688218395112787,-2.96601318714146,-2.21111728050422,-2.68603538785405,0.932166131094122,-3.62202979379048,-0.155988784701189,0.741988149868416,-3.43009255827098,-1.76210967122857,-5.33213006330523,-1.8799969609415,-1.84241757642063,0.604318133039208,-2.05248313209453,-0.832079976268606,-2.24261264037415,-1.23681840524117,-0.180680653154418,-3.59170908139555,-1.6303331905483,1.02645686209085,-2.75298912964825,-0.502671213383672,2.05062851024985,-0.108386808554232,-2.22715558395179,-3.14895026803122,0.475681318489632,-0.745265322312029,-0.896109449211461,0.850633019454834,-2.86082686142951,-1.17174026075967,-1.46503708508469,-2.31426257950522,-4.18560639083751,2.74039898921468,-0.463618384626389,-0.500154470491831,-1.98245027218572,-3.61386699892938,0.964611860447959,-3.33094722370251,-3.71347131413045,-0.0516495751840929,-2.94821344559531,0.480623958012103,-2.94710775058959,0.0938014486753384,-3.50950872795508,-0.276861687289249,-3.71741058595897,-0.115110189322481,-0.850185623994545,-2.5216786613397,-2.86396673888323,-1.74168021964458
"17877",-1.3510676755125,-1.76220109986513,-2.7875283393857,-1.67910349860828,-2.44178279694584,0.62909300009048,-1.79965802057368,-0.528559043713715,-1.36776846356718,-1.82276582138442,-1.46420895485755,-3.28471589400755,-2.37338683064007,-1.81362007181645,-2.76068356785292,-4.56139807979091,0.623831624149026,-2.352302743191,-2.10644279891712,-3.58126778424843,-2.18293148313595,-2.8835898437444,-3.20832897591619,-3.88284288840175,-2.54125689139327,-0.908489175690194,1.33439870825221,-1.00066251698353,-2.88843604704707,-2.83188950675446,-3.17608203513687,-2.59241543898511,-1.86267687887439,0.148039001066632,-1.09485188714704,-0.910142105617369,-1.28669132788293,-2.55327284362163,-1.9595370991216,1.36242926202998,-0.310475695428236,-1.07042184736619,-3.96370960821584,-2.35001571662605,-0.865972252853375,-2.3918481578064,-2.24351691107984,-1.61759659494886,0.60252359066,0.391173667437938,-4.27951939045758,-0.0150650234970866,-1.91508989050963,-1.30661182853331,-0.242894053549483,-2.21297992426465,-0.0473467237852893,-0.921432663282839,-1.34681056217481,-5.30797305528782,-2.02355940356899,0.0873935985012483,-0.816276848753967,-1.66429093537692,-4.05988506667962,-0.94988773561785,-1.76635858148157
"11082",-0.76263451312534,-5.13432531966511,0.417065005137061,-2.10759480295933,0.288903420312203,-4.57201628513901,-2.43029027000128,-2.0748864535493,0.550247659238845,-4.2592158244538,-0.0292035559407404,-3.30901183300594,-4.21591814704945,-3.30278203683228,-2.06537539091179,-2.54149500251561,-5.80388891753726,-2.79720361339569,-2.78427202422257,-1.57285019708899,-1.09773289654335,-0.292220224728887,-0.608479438942632,-0.910429855052255,-1.07926144161592,-3.46151283351133,-0.932236978223132,-3.46828024789529,-3.7616482670624,-1.24350366816281,0.131097411385069,0.596055503828542,-3.09217358537836,-6.05902729570566,-0.565454091299041,-0.964950108329218,-1.709088422646,-1.16582114091798,-2.2296820533018,-0.0296645743848974,1.72011155276994,-2.94779197811241,-0.847574324651907,-4.33740694961209,0.60008667133934,-3.11894720642899,-2.85183850112784,-4.60039364156598,1.08666350196025,-1.43186092570835,-0.790238357059216,-1.4171349985674,-2.40949973586193,-1.11519524771269,-4.11935377367477,-1.47118153857287,-1.91736906597383,-4.15009368533702,-2.70197617063006,-1.56458308819093,-0.574241986633656,0.105996710448062,-4.98131174623693,-1.90790158658581,-2.08904533962965,-0.283931741833077,-0.0103643206988369
