"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta_raw.1.1","beta_raw.2.1","beta_raw.3.1","beta_raw.4.1","beta_raw.5.1","beta_raw.1.2","beta_raw.2.2","beta_raw.3.2","beta_raw.4.2","beta_raw.5.2","beta_raw.1.3","beta_raw.2.3","beta_raw.3.3","beta_raw.4.3","beta_raw.5.3","theta.1.1","theta.2.1","theta.3.1","theta.4.1","theta.5.1","theta.6.1","theta.7.1","theta.8.1","theta.9.1","theta.10.1","theta.11.1","theta.12.1","theta.13.1","theta.14.1","theta.15.1","theta.1.2","theta.2.2","theta.3.2","theta.4.2","theta.5.2","theta.6.2","theta.7.2","theta.8.2","theta.9.2","theta.10.2","theta.11.2","theta.12.2","theta.13.2","theta.14.2","theta.15.2","theta.1.3","theta.2.3","theta.3.3","theta.4.3","theta.5.3","theta.6.3","theta.7.3","theta.8.3","theta.9.3","theta.10.3","theta.11.3","theta.12.3","theta.13.3","theta.14.3","theta.15.3","theta.1.4","theta.2.4","theta.3.4","theta.4.4","theta.5.4","theta.6.4","theta.7.4","theta.8.4","theta.9.4","theta.10.4","theta.11.4","theta.12.4","theta.13.4","theta.14.4","theta.15.4","theta_raw.1.1","theta_raw.2.1","theta_raw.3.1","theta_raw.4.1","theta_raw.5.1","theta_raw.6.1","theta_raw.7.1","theta_raw.8.1","theta_raw.9.1","theta_raw.10.1","theta_raw.11.1","theta_raw.12.1","theta_raw.13.1","theta_raw.14.1","theta_raw.15.1","theta_raw.1.2","theta_raw.2.2","theta_raw.3.2","theta_raw.4.2","theta_raw.5.2","theta_raw.6.2","theta_raw.7.2","theta_raw.8.2","theta_raw.9.2","theta_raw.10.2","theta_raw.11.2","theta_raw.12.2","theta_raw.13.2","theta_raw.14.2","theta_raw.15.2","theta_raw.1.3","theta_raw.2.3","theta_raw.3.3","theta_raw.4.3","theta_raw.5.3","theta_raw.6.3","theta_raw.7.3","theta_raw.8.3","theta_raw.9.3","theta_raw.10.3","theta_raw.11.3","theta_raw.12.3","theta_raw.13.3","theta_raw.14.3","theta_raw.15.3","sigma_w.1","sigma_w.2","sigma_w.3","sigma_w.4"
"5519",-2.67444334747638,-4.63023418268687,-4.304789693862,-4.37916837972901,0.236490014504287,-3.26893597909574,-1.40551858651019,-2.94845730697629,-2.99024667744781,0.334138593207371,-5.59963930075998,-6.62546296588114,-6.06838295961372,-6.34357746973533,0.401345143883341,0,0,0,0,0,-2.67444334747638,-4.63023418268687,-4.304789693862,-4.37916837972901,0.236490014504287,-3.26893597909574,-1.40551858651019,-2.94845730697629,-2.99024667744781,0.334138593207371,-5.59963930075998,-6.62546296588114,-6.06838295961372,-6.34357746973533,0.401345143883341,1.06072309166631,1.94565321185542,-4.14171054541003,-0.608965846379496,-1.38760725546392,1.32137271567014,1.06362735510165,1.85721121446826,-0.904381216709032,-0.615289807028181,-0.435845853840127,1.30615204161943,-0.987259391168116,0.62408361601055,1.91410788451008,-0.645774130169999,0.243019200240711,-6.69464878923493,-0.557487843892567,-2.42895360811646,-0.84108311350233,0.290759471749063,0.382332805999952,-1.12718756076914,-1.40540900622878,-0.538355859938342,-1.07333825266768,-1.70023996746347,-0.421484104438181,-0.323622588287272,0.641112897979641,-0.601383998193776,-2.48428116447603,-0.0443889809704853,-1.15086922535868,0.447988941088828,0.510716736597126,1.63979447687588,0.719771627439968,-0.326742710623922,0.298164491983166,0.438100091326248,-0.134378819411317,0.496896018015889,0.69489600920175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06072309166631,1.94565321185542,-4.14171054541003,-0.608965846379496,-1.38760725546392,1.32137271567014,1.06362735510165,1.85721121446826,-0.904381216709032,-0.615289807028181,-0.435845853840127,1.30615204161943,-0.987259391168116,0.62408361601055,1.91410788451008,-0.645774130169999,0.243019200240711,-6.69464878923493,-0.557487843892567,-2.42895360811646,-0.84108311350233,0.290759471749063,0.382332805999952,-1.12718756076914,-1.40540900622878,-0.538355859938342,-1.07333825266768,-1.70023996746347,-0.421484104438181,-0.323622588287272,0.641112897979641,-0.601383998193776,-2.48428116447603,-0.0443889809704853,-1.15086922535868,0.447988941088828,0.510716736597126,1.63979447687588,0.719771627439968,-0.326742710623922,0.298164491983166,0.438100091326248,-0.134378819411317,0.496896018015889,0.69489600920175,2.15981374945596,2.59871149145047,1.05180211836249,87835604447.94
"15284",-2.39985116960888,-4.58374668061934,-3.95790695521208,-4.17281348570902,0.217418416547156,-4.13607353950043,-2.47375415364265,-4.10559456497833,-4.08467946044759,0.329082254923761,-5.78299110880405,-6.42086202762074,-5.40941003109822,-6.2579612411025,0.371724504276275,0,0,0,0,0,-2.39985116960888,-4.58374668061934,-3.95790695521208,-4.17281348570902,0.217418416547156,-4.13607353950043,-2.47375415364265,-4.10559456497833,-4.08467946044759,0.329082254923761,-5.78299110880405,-6.42086202762074,-5.40941003109822,-6.2579612411025,0.371724504276275,1.06311990139316,1.26162515105454,-3.84065129736203,-1.03077922875831,-1.78884858473905,1.23032631346736,1.26429905661826,2.00953987629785,-0.96379512700834,-0.367549685351557,-0.0426833432895873,1.03513584127645,-1.22196550982467,0.284954481058979,1.51202238544712,-0.35961141928437,0.731767468565212,-4.28186664056898,0.5357959310062,-1.17799873315576,0.0986087788276956,1.31920806517209,1.3827213692841,0.242109384921883,-0.407333870761032,0.869075587883693,-0.00575210517420427,-0.484581698473494,0.488393710451766,1.18726110001568,0.124647558206779,-1.28233941150062,-1.19500306022048,0.463193320754854,-0.421452225552763,0.48359218330442,0.660630121442872,1.64988569827057,1.14115018029649,-0.245938842268535,0.592133345963675,0.350899439708462,0.214418850611289,0.181884686641245,1.50079436748605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06311990139316,1.26162515105454,-3.84065129736203,-1.03077922875831,-1.78884858473905,1.23032631346736,1.26429905661826,2.00953987629785,-0.96379512700834,-0.367549685351557,-0.0426833432895873,1.03513584127645,-1.22196550982467,0.284954481058979,1.51202238544712,-0.35961141928437,0.731767468565212,-4.28186664056898,0.5357959310062,-1.17799873315576,0.0986087788276956,1.31920806517209,1.3827213692841,0.242109384921883,-0.407333870761032,0.869075587883693,-0.00575210517420427,-0.484581698473494,0.488393710451766,1.18726110001568,0.124647558206779,-1.28233941150062,-1.19500306022048,0.463193320754854,-0.421452225552763,0.48359218330442,0.660630121442872,1.64988569827057,1.14115018029649,-0.245938842268535,0.592133345963675,0.350899439708462,0.214418850611289,0.181884686641245,1.50079436748605,1.67739434242155,1.22923753593717,0.734510141200157,-539184631524.448
"3067",-2.97343599333065,-5.18932796181292,-4.74731941999027,-4.62897277757495,0.24144985887813,-4.19866623765202,-2.32951886889454,-3.94361511173486,-3.84456065391954,0.332413731565343,-6.31108820651378,-6.78645794010693,-5.97909274958696,-6.49108658056806,0.411655083282709,0,0,0,0,0,-2.97343599333065,-5.18932796181292,-4.74731941999027,-4.62897277757495,0.24144985887813,-4.19866623765202,-2.32951886889454,-3.94361511173486,-3.84456065391954,0.332413731565343,-6.31108820651378,-6.78645794010693,-5.97909274958696,-6.49108658056806,0.411655083282709,1.67157060922753,1.43780062904057,-2.87952153896666,-0.601214832987853,-0.844393110789864,1.44436148012119,1.38077615034661,1.76723575908485,-0.790554278599843,0.0368482464649172,-0.362615927737553,1.54776825014649,-0.539111125063953,0.732391310300445,2.27298401526422,0.21410727226918,0.903451993831816,-4.34837121298983,0.542125515974118,-1.64597092878271,-0.161484762571322,1.14389876862561,1.10211446237203,-0.227959641022972,-0.579170666782613,0.427693428868177,-0.236844264735678,-0.78327902283391,0.345563563531907,-0.359922981012715,0.642865160929415,-0.967942497781413,-2.00658657868061,0.532838357606674,-1.70959530541608,0.76196491080137,0.949822475209004,1.99003179247616,1.2139775255442,-1.01150562954981,0.480375342387957,0.227976998438923,-0.0550004895299744,-0.101247885147738,0.174169961846185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67157060922753,1.43780062904057,-2.87952153896666,-0.601214832987853,-0.844393110789864,1.44436148012119,1.38077615034661,1.76723575908485,-0.790554278599843,0.0368482464649172,-0.362615927737553,1.54776825014649,-0.539111125063953,0.732391310300445,2.27298401526422,0.21410727226918,0.903451993831816,-4.34837121298983,0.542125515974118,-1.64597092878271,-0.161484762571322,1.14389876862561,1.10211446237203,-0.227959641022972,-0.579170666782613,0.427693428868177,-0.236844264735678,-0.78327902283391,0.345563563531907,-0.359922981012715,0.642865160929415,-0.967942497781413,-2.00658657868061,0.532838357606674,-1.70959530541608,0.76196491080137,0.949822475209004,1.99003179247616,1.2139775255442,-1.01150562954981,0.480375342387957,0.227976998438923,-0.0550004895299744,-0.101247885147738,0.174169961846185,1.53549536304166,1.12336998857639,1.22833533366256,-234034094802.027
"18732",-3.25451927546118,-5.21708114531791,-4.48597815034589,-4.57151017966017,0.204889424417168,-4.71311330474195,-2.63499304006056,-4.45800438800177,-4.31396170388988,0.343443616297483,-5.10237607574997,-5.22945200843678,-5.24341123283727,-5.08602536987423,0.369228541587204,0,0,0,0,0,-3.25451927546118,-5.21708114531791,-4.48597815034589,-4.57151017966017,0.204889424417168,-4.71311330474195,-2.63499304006056,-4.45800438800177,-4.31396170388988,0.343443616297483,-5.10237607574997,-5.22945200843678,-5.24341123283727,-5.08602536987423,0.369228541587204,1.45080228985318,1.87128643633202,-2.80399632533044,0.232970733984594,-0.688995590562157,2.00956884249484,1.9215051994814,2.12619137849298,-0.501336776292793,0.226288612894894,0.135739580667445,1.88668775837199,-0.269927263983173,0.891486088159017,0.952077767261697,-0.268306492624436,0.81286344962394,-5.24830312199675,0.67461777620498,-1.20012480469757,0.481149827908535,1.36086537036542,1.59920094197345,0.397330606437236,-0.341679101316172,0.769664714094845,-0.228039605831301,-0.427347428747273,0.564275001342649,-0.365964698678256,-0.689703331179334,-2.59724109953134,-4.86919949317375,-0.135040829986488,-2.22534389617009,-0.313587395040092,-0.203676782652536,1.06931295599907,0.534615537462801,-1.42478712268906,-0.508864647481221,-1.18301436530493,-0.583797789632867,-0.675676995988742,-1.20136835492641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45080228985318,1.87128643633202,-2.80399632533044,0.232970733984594,-0.688995590562157,2.00956884249484,1.9215051994814,2.12619137849298,-0.501336776292793,0.226288612894894,0.135739580667445,1.88668775837199,-0.269927263983173,0.891486088159017,0.952077767261697,-0.268306492624436,0.81286344962394,-5.24830312199675,0.67461777620498,-1.20012480469757,0.481149827908535,1.36086537036542,1.59920094197345,0.397330606437236,-0.341679101316172,0.769664714094845,-0.228039605831301,-0.427347428747273,0.564275001342649,-0.365964698678256,-0.689703331179334,-2.59724109953134,-4.86919949317375,-0.135040829986488,-2.22534389617009,-0.313587395040092,-0.203676782652536,1.06931295599907,0.534615537462801,-1.42478712268906,-0.508864647481221,-1.18301436530493,-0.583797789632867,-0.675676995988742,-1.20136835492641,2.01276229228266,1.50664298044956,1.87789748016122,93334820369.0906
"12113",-3.27013390018152,-4.97500240745578,-5.0939114692434,-4.67701471866552,0.240174443868217,-4.11041678990359,-2.24750872482847,-4.11700563812092,-3.8759653878152,0.342999931972064,-5.44982058956234,-6.114722869805,-5.64871949225664,-5.92422179904395,0.377642068589705,0,0,0,0,0,-3.27013390018152,-4.97500240745578,-5.0939114692434,-4.67701471866552,0.240174443868217,-4.11041678990359,-2.24750872482847,-4.11700563812092,-3.8759653878152,0.342999931972064,-5.44982058956234,-6.114722869805,-5.64871949225664,-5.92422179904395,0.377642068589705,0.666198239504995,1.9188951966335,-4.08653120012725,0.0616719296685026,-1.36979577259606,1.39828182787678,1.52151458223287,2.35919426198162,-0.771142565682933,-0.61476473550164,0.0234297084846712,1.59983610240437,-0.981711954411386,0.746937869962725,2.27238776236578,-0.244332882045587,0.780324771795605,-5.456326606629,0.356990694570383,-1.65204569282169,-0.205629647113945,1.11575705250848,1.39983476799211,-0.25739929724954,-0.705880302120276,0.280978433788585,-0.273863389207127,-0.816765842043658,0.186445342465352,0.417228609437346,-0.352069495223674,-1.76348108267156,-2.05685096635969,0.566968324959933,-2.08008413817528,-0.213503599181486,0.444129933249543,1.88883715303255,1.11402244056634,-0.977952538541502,0.573028036993658,0.162025110372601,0.256146003472965,-0.206652004288007,-0.0880750441933683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666198239504995,1.9188951966335,-4.08653120012725,0.0616719296685026,-1.36979577259606,1.39828182787678,1.52151458223287,2.35919426198162,-0.771142565682933,-0.61476473550164,0.0234297084846712,1.59983610240437,-0.981711954411386,0.746937869962725,2.27238776236578,-0.244332882045587,0.780324771795605,-5.456326606629,0.356990694570383,-1.65204569282169,-0.205629647113945,1.11575705250848,1.39983476799211,-0.25739929724954,-0.705880302120276,0.280978433788585,-0.273863389207127,-0.816765842043658,0.186445342465352,0.417228609437346,-0.352069495223674,-1.76348108267156,-2.05685096635969,0.566968324959933,-2.08008413817528,-0.213503599181486,0.444129933249543,1.88883715303255,1.11402244056634,-0.977952538541502,0.573028036993658,0.162025110372601,0.256146003472965,-0.206652004288007,-0.0880750441933683,1.7589604245937,1.52430614424631,1.02327023653151,-590744269290.8
"8836",-1.06639266166065,-2.98575041756306,-2.92143475514768,-2.66429004583641,0.233094316361502,-3.6909631640073,-1.74866596874089,-3.44307175915184,-3.44572729615704,0.327786216272746,-4.96666326572137,-5.53675457127075,-4.93254268123221,-5.751758892679,0.366636150899591,0,0,0,0,0,-1.06639266166065,-2.98575041756306,-2.92143475514768,-2.66429004583641,0.233094316361502,-3.6909631640073,-1.74866596874089,-3.44307175915184,-3.44572729615704,0.327786216272746,-4.96666326572137,-5.53675457127075,-4.93254268123221,-5.751758892679,0.366636150899591,-0.701977749187609,0.111620229217947,-5.44541858303671,-2.16030362972558,-3.17379261017973,-0.538926110357347,-0.744787746898698,0.0663352335068872,-2.70337747049875,-1.56727146659337,-2.03927130388353,-0.536538114151202,-3.06580078645821,-0.941286239954674,-0.396623056013906,-0.381295002191628,0.340081523476484,-4.60624580453777,0.0469053096534487,-1.87769351204188,-0.369256667621165,0.657988994273091,0.896354776433621,-0.572981096297962,-0.972736448162711,0.166144489749463,-0.615248994598821,-1.25942079329764,0.0680142069484113,0.323088675572343,0.0464311014232337,-1.59986718630057,-2.37208343510648,-0.432438796401571,-1.16160600923866,0.481955171835751,0.387231064822652,1.20550770043833,0.406308295261573,-1.05100589653261,0.300353826547382,-0.0539340743472599,-0.510657837382855,-0.503301265398323,-0.357401582882264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.701977749187609,0.111620229217947,-5.44541858303671,-2.16030362972558,-3.17379261017973,-0.538926110357347,-0.744787746898698,0.0663352335068872,-2.70337747049875,-1.56727146659337,-2.03927130388353,-0.536538114151202,-3.06580078645821,-0.941286239954674,-0.396623056013906,-0.381295002191628,0.340081523476484,-4.60624580453777,0.0469053096534487,-1.87769351204188,-0.369256667621165,0.657988994273091,0.896354776433621,-0.572981096297962,-0.972736448162711,0.166144489749463,-0.615248994598821,-1.25942079329764,0.0680142069484113,0.323088675572343,0.0464311014232337,-1.59986718630057,-2.37208343510648,-0.432438796401571,-1.16160600923866,0.481955171835751,0.387231064822652,1.20550770043833,0.406308295261573,-1.05100589653261,0.300353826547382,-0.0539340743472599,-0.510657837382855,-0.503301265398323,-0.357401582882264,3.65905970288461,1.5329675872053,1.28348205914012,-110619665091.887
"4385",-1.95002887381958,-4.30309500405507,-3.3105727062808,-3.7297288174234,0.198606541625383,-3.89621923536241,-1.98917874608618,-3.61993416724289,-3.50968434319153,0.32129602063482,-6.19307296688197,-6.6170421161694,-6.00932457013774,-6.28212692328527,0.403360406887363,0,0,0,0,0,-1.95002887381958,-4.30309500405507,-3.3105727062808,-3.7297288174234,0.198606541625383,-3.89621923536241,-1.98917874608618,-3.61993416724289,-3.50968434319153,0.32129602063482,-6.19307296688197,-6.6170421161694,-6.00932457013774,-6.28212692328527,0.403360406887363,0.33348183353248,1.47208694052571,-5.19730754031478,-0.86555391696182,-2.05415336022927,0.997235698551906,0.726541811949279,1.63404605377611,-1.71158270004978,-0.705501017490999,-0.404115272987321,0.917469507682603,-1.52700195833635,0.0433686464359783,0.795396930119788,-0.421121368491456,0.640231646540872,-4.73527441711139,0.294175936048944,-1.94258958029925,-0.374577402998033,0.749438092392402,1.1766988140641,-0.134961222316075,-0.651096629124927,0.385898054210617,-0.535160505687262,-0.945610257310647,0.217668922940939,-1.06394523785913,-1.34041360297117,-1.28911604348249,-1.51451416177705,0.283220704229535,-1.63724872028957,0.153803417900394,0.687179731566748,1.81458001404067,1.35137361520018,-0.33650825382755,0.497172560323038,0.205888486976916,-0.149284586210649,-0.0641730545639885,-0.0920590678963088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33348183353248,1.47208694052571,-5.19730754031478,-0.86555391696182,-2.05415336022927,0.997235698551906,0.726541811949279,1.63404605377611,-1.71158270004978,-0.705501017490999,-0.404115272987321,0.917469507682603,-1.52700195833635,0.0433686464359783,0.795396930119788,-0.421121368491456,0.640231646540872,-4.73527441711139,0.294175936048944,-1.94258958029925,-0.374577402998033,0.749438092392402,1.1766988140641,-0.134961222316075,-0.651096629124927,0.385898054210617,-0.535160505687262,-0.945610257310647,0.217668922940939,-1.06394523785913,-1.34041360297117,-1.28911604348249,-1.51451416177705,0.283220704229535,-1.63724872028957,0.153803417900394,0.687179731566748,1.81458001404067,1.35137361520018,-0.33650825382755,0.497172560323038,0.205888486976916,-0.149284586210649,-0.0641730545639885,-0.0920590678963088,1.77200286502786,1.40361059334797,1.13246291501814,-61966853531.0805
"2039",-2.33645573204849,-4.62379394256938,-3.84708321911587,-4.02706679500297,0.239436071667222,-4.99978043768075,-2.97391147545926,-4.66906734330763,-4.4667798618416,0.348328057265483,-5.50783964781308,-6.02759328578281,-5.38370587586034,-6.09482228038419,0.388612531219289,0,0,0,0,0,-2.33645573204849,-4.62379394256938,-3.84708321911587,-4.02706679500297,0.239436071667222,-4.99978043768075,-2.97391147545926,-4.66906734330763,-4.4667798618416,0.348328057265483,-5.50783964781308,-6.02759328578281,-5.38370587586034,-6.09482228038419,0.388612531219289,0.573455101963245,1.23605621144822,-4.81431978274759,-0.854371538487037,-1.68113195165205,1.02660343936318,0.856916865708441,1.39868834381148,-1.50715704311848,-0.70475528662979,-0.540875630063819,0.87582160366283,-1.75770414760018,0.193790425544553,1.05712840555253,0.259924246441853,1.68336136247109,-3.58752852132741,0.966455572984516,-0.89130650517612,0.384670234602906,1.67651637840502,1.89021581735973,0.288715894756847,-0.0938174824906612,0.977822747076123,0.0779630562266619,-0.18592821160223,0.895222848286732,-0.887903779127101,-0.556726771888328,-1.18577548832318,-1.19063039232467,0.204853472608712,-1.21597108636911,0.726043133113869,0.399223659733511,1.52345624487858,0.554994945395996,-0.777940851494904,0.0410551327999703,-0.529319376591128,-0.394571923225246,0.148561400565997,-0.517465387740618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573455101963245,1.23605621144822,-4.81431978274759,-0.854371538487037,-1.68113195165205,1.02660343936318,0.856916865708441,1.39868834381148,-1.50715704311848,-0.70475528662979,-0.540875630063819,0.87582160366283,-1.75770414760018,0.193790425544553,1.05712840555253,0.259924246441853,1.68336136247109,-3.58752852132741,0.966455572984516,-0.89130650517612,0.384670234602906,1.67651637840502,1.89021581735973,0.288715894756847,-0.0938174824906612,0.977822747076123,0.0779630562266619,-0.18592821160223,0.895222848286732,-0.887903779127101,-0.556726771888328,-1.18577548832318,-1.19063039232467,0.204853472608712,-1.21597108636911,0.726043133113869,0.399223659733511,1.52345624487858,0.554994945395996,-0.777940851494904,0.0410551327999703,-0.529319376591128,-0.394571923225246,0.148561400565997,-0.517465387740618,1.92354583808613,1.76446261386958,0.72040287431537,-448523210883.811
"10493",-2.20845318470401,-4.22445612897301,-3.94702469492227,-4.00766936699661,0.19055350637532,-4.37320641901912,-2.49918881229012,-4.15715217131519,-4.05835086572987,0.338053490358295,-6.43031203116119,-7.01565730173859,-6.70615652022122,-6.7376267010236,0.408451449792624,0,0,0,0,0,-2.20845318470401,-4.22445612897301,-3.94702469492227,-4.00766936699661,0.19055350637532,-4.37320641901912,-2.49918881229012,-4.15715217131519,-4.05835086572987,0.338053490358295,-6.43031203116119,-7.01565730173859,-6.70615652022122,-6.7376267010236,0.408451449792624,1.03735992294299,1.56249398553367,-4.55345506961803,-0.6386031275025,-1.46728925845652,1.47950228917196,1.04362774027484,1.88715119528803,-1.07686231723712,-0.291290714782459,-0.211970249250348,1.33362543365901,-1.19746833744984,0.491265282745779,1.81418455266499,0.309579769916939,0.962027980536478,-4.91771244950995,0.434360009711408,-1.43144887254064,0.211635735061825,1.18551216634263,1.4169249916341,-0.0251600564859001,-0.379720790687811,0.671601642372163,-0.134074110979753,-0.548800992774509,0.458457147125463,1.02046990348379,1.12033870295442,-1.26601244002813,-1.18761574229106,0.691595172635699,-1.78464477859996,0.68133205369892,0.769102982818117,2.60677155071542,1.33577147945276,-0.117311296122303,1.10113615470708,0.521572514828176,0.131619950551322,0.32447165387338,0.00664279286665727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03735992294299,1.56249398553367,-4.55345506961803,-0.6386031275025,-1.46728925845652,1.47950228917196,1.04362774027484,1.88715119528803,-1.07686231723712,-0.291290714782459,-0.211970249250348,1.33362543365901,-1.19746833744984,0.491265282745779,1.81418455266499,0.309579769916939,0.962027980536478,-4.91771244950995,0.434360009711408,-1.43144887254064,0.211635735061825,1.18551216634263,1.4169249916341,-0.0251600564859001,-0.379720790687811,0.671601642372163,-0.134074110979753,-0.548800992774509,0.458457147125463,1.02046990348379,1.12033870295442,-1.26601244002813,-1.18761574229106,0.691595172635699,-1.78464477859996,0.68133205369892,0.769102982818117,2.60677155071542,1.33577147945276,-0.117311296122303,1.10113615470708,0.521572514828176,0.131619950551322,0.32447165387338,0.00664279286665727,1.54577091423961,1.66555942537924,1.61344172707897,-299003708756.497
"23911",-2.11351250657681,-4.34684949949509,-4.33468167441118,-4.20072839307369,0.22374202814281,-3.72004238477401,-1.9382203272061,-3.8703150991681,-3.60462560722058,0.337645650159179,-5.50688308395959,-6.02635093348374,-5.37161882962464,-5.95064151674007,0.397298737902337,0,0,0,0,0,-2.11351250657681,-4.34684949949509,-4.33468167441118,-4.20072839307369,0.22374202814281,-3.72004238477401,-1.9382203272061,-3.8703150991681,-3.60462560722058,0.337645650159179,-5.50688308395959,-6.02635093348374,-5.37161882962464,-5.95064151674007,0.397298737902337,0.798503788392412,1.40657483330656,-3.05318342691898,-1.02493069451241,-2.72009203191652,1.21881834281375,0.850491485974221,1.5032333830206,-1.64744078970041,-0.559949391529649,-0.603167701897524,1.19348717519945,-1.38321961900017,0.485243620583276,1.04558916729956,-0.301062069015787,0.601836780655001,-5.17981053647227,-0.0347250215075297,-1.83731695667582,-0.314053758338763,0.599183253764501,0.923205776190212,-0.410039316999606,-0.917176502530348,0.21719487958627,-0.751244463263635,-0.979538227103459,0.266004799012371,-1.03560013525818,-0.82001226424323,-0.994286484944382,-2.48952015008112,0.0777264021382805,-1.93609581770637,0.504500551285553,0.285594383452116,1.64021231553031,1.02630331158236,-1.16196902657125,0.135786498982835,-0.211738576257434,-0.351213064862712,-0.47599494420632,-0.811242424825512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798503788392412,1.40657483330656,-3.05318342691898,-1.02493069451241,-2.72009203191652,1.21881834281375,0.850491485974221,1.5032333830206,-1.64744078970041,-0.559949391529649,-0.603167701897524,1.19348717519945,-1.38321961900017,0.485243620583276,1.04558916729956,-0.301062069015787,0.601836780655001,-5.17981053647227,-0.0347250215075297,-1.83731695667582,-0.314053758338763,0.599183253764501,0.923205776190212,-0.410039316999606,-0.917176502530348,0.21719487958627,-0.751244463263635,-0.979538227103459,0.266004799012371,-1.03560013525818,-0.82001226424323,-0.994286484944382,-2.48952015008112,0.0777264021382805,-1.93609581770637,0.504500551285553,0.285594383452116,1.64021231553031,1.02630331158236,-1.16196902657125,0.135786498982835,-0.211738576257434,-0.351213064862712,-0.47599494420632,-0.811242424825512,1.77778798612072,1.27408414904064,0.888075047424842,-1064542616164.36
"21075",-2.3134335205432,-4.25161834295731,-4.15877807402264,-3.94374519897147,0.222702463280404,-4.25132411502298,-2.32254671392073,-3.86728949808417,-3.94145209680897,0.344125975508752,-5.08126460506762,-5.66209427152913,-5.23634691728111,-5.74277671837449,0.366557838127142,0,0,0,0,0,-2.3134335205432,-4.25161834295731,-4.15877807402264,-3.94374519897147,0.222702463280404,-4.25132411502298,-2.32254671392073,-3.86728949808417,-3.94145209680897,0.344125975508752,-5.08126460506762,-5.66209427152913,-5.23634691728111,-5.74277671837449,0.366557838127142,0.822626555519687,1.906388557322,-6.59888310208338,-1.9806678026915,-1.50584509523808,1.24170940191739,0.782529330678738,1.66783374575618,-1.18258054826492,-0.948199014049053,-0.280201384307488,1.01380970798452,-1.49450117747922,0.0291565488616027,2.09558745303812,-0.0781013190924587,0.777609342375869,-5.07769709719581,0.221795652612558,-1.35631169634121,0.0537604200551023,1.04598971039698,1.27996166925016,-0.153022772460804,-0.63451113440577,0.584973971647491,-0.345677947498261,-0.825853537716004,0.410245077405882,-0.310587485450591,-0.0722368824880876,-1.59172678000379,-3.10559297413822,-0.110124703250223,-1.65089177493075,0.78061900972822,0.198299912314791,1.56026822673485,0.633981965990583,-1.09232150184572,0.182294774172658,-0.211349273153354,-0.235804644808606,-0.161867050449976,-0.585266081102874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822626555519687,1.906388557322,-6.59888310208338,-1.9806678026915,-1.50584509523808,1.24170940191739,0.782529330678738,1.66783374575618,-1.18258054826492,-0.948199014049053,-0.280201384307488,1.01380970798452,-1.49450117747922,0.0291565488616027,2.09558745303812,-0.0781013190924587,0.777609342375869,-5.07769709719581,0.221795652612558,-1.35631169634121,0.0537604200551023,1.04598971039698,1.27996166925016,-0.153022772460804,-0.63451113440577,0.584973971647491,-0.345677947498261,-0.825853537716004,0.410245077405882,-0.310587485450591,-0.0722368824880876,-1.59172678000379,-3.10559297413822,-0.110124703250223,-1.65089177493075,0.78061900972822,0.198299912314791,1.56026822673485,0.633981965990583,-1.09232150184572,0.182294774172658,-0.211349273153354,-0.235804644808606,-0.161867050449976,-0.585266081102874,3.04856226449659,1.52612816586945,1.57093188282959,99172521102.2825
