"g1.alpha","g2.alpha","precens.surv","fruit.disp.informed","fruit.disp.flat","seed.num","kid.mean","kid.sd","f.alpha","f.beta","f.sigma.plot","g.alpha","g.beta","g.eps","g.sigma.plot","pf.alpha","pf.beta","pf.sigma.plot","s.alpha","s.beta","s.sigma.plot","sigma.year","sigma.yr.1.","sigma.yr.2.","sigma.yr.3.","sigma.yr.4.","y.beta.1.","y.beta.2.","y.beta.3.","y.beta.4."
-5.01438692248083,-5.41611472692981,-2.07988078430018,-3.14728876535208,-3.23091601781896,123.985451524598,-3.3895762390955,0.618429342720452,-6.12910927364326,0.664269165088556,0.244365361818214,1.19543818723768,0.91913464408391,0.844572615679414,0.0940180004718831,-21.1747336173597,1.8580225967272,0.628368802024733,0.664273317029504,0.370164171037356,0.196928457217723,0.508398438039097,0.85411128766245,0.236683572134576,1.70249585577835,0.10075461981418,1,-1,1,1
-5.23403927425933,-5.30686457197917,-1.73201579931894,-3.0129508807572,-2.97008471039976,123.000671248202,-3.47008904097197,0.651052176709683,-6.25022943152861,0.718174494415589,0.171958630776177,0.472722043986447,0.920508733298196,0.837059942002605,0.0761133786211461,-20.8800244061238,1.97685912082155,0.320450333495429,0.106261010928838,0.344789045979217,0.000315919354347274,0.467525454058681,1.22723082127408,0.307248804789065,1.56034987592843,0.0968612383717266,-1,-1,1,1
-5.18120994170737,-5.39050699012201,-1.78677605968652,-3.03841947616498,-2.81546700473112,126.870822516216,-3.14866199456698,0.7169027584241,-6.64051174980529,0.712975808984355,0.18290151832257,0.888748895982018,0.915837740179072,0.847611228092965,0.061999063518979,-20.4046798073797,1.87111039619403,0.320728512106076,0.452010002982085,0.360202831945733,0.0158223231771889,0.214571482446728,1.01786341352791,0.0588633851721646,2.4270114760512,0.310511284800848,1,-1,-1,1
-5.21553326533235,-5.38526584822793,-2.00073944063999,-3.08474921477105,-2.89675039908128,128.421750467357,-3.3672221480043,0.622026978419571,-5.26802740085468,0.621955821336681,0.164443586717632,0.845867229157372,0.91040170954699,0.828921715408659,0.0536125062101839,-19.5846778010207,1.70025615545156,0.293828528022861,0.518778246027885,0.338434910454523,0.503340201092519,0.574784009214583,0.679530088992848,0.0311393733136622,1.86135804135915,0.203517184457554,1,-1,1,1
-5.20299931914368,-5.58998361668159,-1.12323165707809,-3.24265710010808,-3.010718342085,125.141539021505,-3.35411083345555,1.01739157483245,-5.37720988568373,0.65101844531895,0.163244797904222,0.848242628430005,0.904674574443227,0.8532521563962,0.0573078801382121,-20.2223300970567,1.86610766576704,0.240664806984749,-0.0696442689960647,0.396211002464225,0.201543424630442,0.0606640711996443,0.975484734361593,0.294418462719857,1.48446476803563,0.436769779134628,1,-1,1,1
-5.13794299448793,-5.61675155358713,-1.69734288249457,-3.09450471735182,-2.93163958499005,123.884917559176,-3.10157621028971,0.740611494457101,-5.24528851023323,0.618807576794985,0.185152104924436,0.777100178807497,0.917368556769954,0.850242517807874,0.046056098255349,-20.4192930436474,1.74155084083291,0.42443360748935,0.968007237594988,0.386931039685069,0.318338677992075,0.0867283931057518,1.21839937831608,0.382737195674225,2.01685352882458,0.416501623593705,-1,-1,1,1
-5.28486195831524,-5.47760319571943,-2.06071694880088,-3.22760088748495,-2.95389079438513,124.563909756415,-3.10232525507016,0.738856962286658,-5.77171188301562,0.663682294613563,0.352089654936673,0.893432091066839,0.914863589133922,0.842046424798868,0.0192032494991575,-18.4406098942881,1.66497176222114,0.346096988968076,-0.201840019122543,0.42997877668836,0.20328813225012,0.184409299710195,1.00033700633792,0.209425826782831,1.15534957837973,0.344255646316701,1,-1,1,1
-5.08566464155755,-5.50321528124574,-1.40781559384223,-3.30539531578362,-3.121548299537,125.469576025608,-3.21373984157523,0.792033540280272,-6.12872382524066,0.663996507432413,0.194455768520288,1.13757098956818,0.904219270203486,0.825940222320483,0.0972834266952479,-22.0181671666055,1.88756480812544,0.323496806434617,0.306603033332541,0.358872291999813,0.155094797860995,0.663828588958516,0.50375139740713,0.387975660748512,1.80158938354416,0.290600628098874,1,-1,1,1
-4.94042017127324,-5.51489908184617,-0.867686215131267,-3.01146999527957,-3.46638922524278,126.838102731037,-3.16369328870209,0.742854176776974,-5.59319017010386,0.644196673542466,0.123562339098415,0.912327602088501,0.910802537457475,0.849038788764288,0.0626538756953925,-20.692888860162,1.81589881325413,0.449940986228082,0.296481952159277,0.354058886818096,0.330392954895183,0.204103092261481,1.99478345446895,0.0958072214873908,1.74589575998944,0.0855473000921986,1,-1,1,1
-5.10546979202642,-5.56847823758116,-1.46064524219056,-2.93854777351818,-3.0646115091873,123.329491606937,-3.45621585939062,1.00634488163279,-5.94764516085269,0.653679104901035,0.223525284364375,0.921883485144253,0.908770272934691,0.852754723685572,0.0565715458956335,-21.0177843527737,1.91339161926287,0.325606658647122,-0.00983950959555432,0.380288545502395,0.66227237991118,0.24152536798586,1.0245066414228,0.0263244584799105,1.45045782941581,0.321909893064099,1,-1,1,1
-5.12153406552038,-5.52256535552903,-1.21167853576941,-3.31281764837879,-3.44753878629339,125.318237185474,-3.27939813857863,0.697300233074356,-6.54249114698751,0.706967912846888,0.217146426544653,1.04533205094655,0.905784830748322,0.844329239387646,0.0906123983235107,-18.484640996305,1.6402118482073,0.629888644853925,0.887223156372315,0.330568063042999,0.0350386783959442,0.093925160759368,2.29818158142162,0.194019315657126,1.55853530861293,0.496291648826991,-1,1,1,1
-5.07128869526349,-5.46869372091865,-2.08390195351557,-3.03187002218358,-3.29987488622754,123.155818059776,-3.08222107904297,1.03473139074422,-5.64983797818984,0.659472576336081,0.281974265580547,0.892289245824633,0.906493190718609,0.862722742215302,0.158744970140516,-18.1056558201164,1.68598634062402,0.290796484145122,1.43739864796259,0.312004812598809,0.14337626257516,0.297948774242659,1.9788289063621,0.281494849118577,1.37865902767449,0.0980817601975989,1,-1,-1,1
-5.04144152037289,-5.42553160064998,-1.62808262970912,-2.91408912533702,-3.29703131211751,123.234815218892,-3.58271521056007,0.626146222247146,-5.42778509517564,0.625465939141679,0.230207179832542,0.872793581481859,0.91094030866306,0.825646967222688,0.115412593734286,-22.2263573112945,1.86115297223606,0.311727806145328,0.798159851344014,0.369112630606517,0.219772208100145,0.579892843533979,0.804630812482698,0.624795679373209,2.97741088678072,0.0205413308235111,1,-1,1,1
-5.13342582046115,-5.28408891121935,-1.73084990624651,-3.21567306372645,-2.87226733166677,126.77801876404,-3.14237500844778,0.766339961031955,-6.37334875455112,0.716347376532937,0.351116074553173,0.957169255488873,0.906551821065626,0.847749552552995,0.121045406644203,-20.6108793950873,1.73719089331187,0.483642225718072,1.20615950889972,0.358665666310164,0.270090961347884,0.273562176263712,0.89342344403944,0.0910952492009634,1.20130706251117,0.0813495559402144,1,-1,1,1
-5.10246336809931,-5.52670077994846,-1.59177483390708,-3.12064623418525,-2.88200180687278,127.285499117482,-3.18520141704907,0.593728821617694,-6.40098770066904,0.713938043156587,0.353510406274932,0.844985895172394,0.916402259602007,0.841638154275093,0.0570794900830243,-21.0767608471482,1.96119829435825,0.362773348555007,0.527780773650559,0.363804319308395,0.258521399895183,0.27894501800867,0.651013396011277,0.0300280363798137,1.58674045196306,0.253497502880612,1,-1,1,1
-5.14856419422656,-5.608187209175,-2.21094523312911,-2.9304993079136,-3.29210484672836,127.381614166152,-3.11730991878945,0.624160989528297,-6.31972054891255,0.698798504006127,0.385207116484077,0.815961549121775,0.926296110146271,0.842673978081317,0.117056836223459,-20.0529982420999,1.68024645076269,0.650657159758825,0.799814804523341,0.36694174110115,0.0923459886964972,0.239073154021043,1.05821886874443,0.177766487887738,1.60952679981984,0.116659187698492,1,-1,1,1
-5.02378452952359,-5.27150093225063,-1.35174856124441,-3.40162129786927,-3.36409824998792,125.698323033166,-3.10125220044076,0.772065275368414,-6.41650853364755,0.704020910688295,0.293121095191868,0.801069603477324,0.913048440416433,0.849907929668164,0.0567312628862218,-19.455613083668,1.71986915377584,0.28897492672859,1.06005292051596,0.343411315950626,0.314464739950176,0.0279353378333211,1.03059780579405,0.174006094751321,1.47976971891436,0.433260999300247,-1,-1,1,1
-5.32367065017117,-5.51242835065655,-1.48511704431602,-2.9108480362164,-2.84943507085227,125.005411753286,-3.73364662180115,1.17804694396632,-5.67584438678483,0.683580117684114,0.224528359495698,0.539197958516924,0.917387400640853,0.847775135180382,0.0288262479688935,-19.9690113154109,1.71761944242242,0.309615951146787,0.443766293847454,0.330981067782127,0.10564582057283,0.367931924839868,0.742370458121261,0.225913208608155,1.41548231993897,0.396918912210046,-1,-1,-1,1
-5.11014456752641,-5.53229802125206,-1.56342487489111,-3.51720861458989,-2.71506688239947,123.235962391438,-3.50250751449754,1.05767570968914,-5.57989570001236,0.637486220497574,0.147729163180697,0.706736053262595,0.916659387779904,0.849477123348648,0.0838156368791217,-20.1631299148306,1.7705992324832,0.309390666343554,0.992084321029152,0.367623677702558,0.0268193901480442,0.350014616551136,1.70591350950029,0.249027984183434,2.31352655468404,0.00139167243760309,-1,-1,1,1
-5.17739244934753,-5.51025985877323,-1.39437306478068,-3.12076583256659,-2.88995933432199,124.769690618892,-3.38192050600868,0.726646722364365,-5.70660845960683,0.647590892403045,0.691048798886566,0.702821727959144,0.918598829529505,0.855764538498848,0.0369970710244806,-21.1103046107042,1.91218935852077,0.451829634717761,0.77384778797734,0.355561231320753,0.0193976822146045,0.294733224383337,0.65974534360347,0.173860445566162,1.5878611914007,0.323084662274299,1,-1,1,1
-5.30495274810567,-5.7371546311323,-2.00131965970044,-3.37104270339499,-2.81813794982815,125.324129723937,-3.32921126439929,0.718405261525943,-5.68373037781364,0.651891335679361,0.353718216404258,0.845843428412633,0.910576979181418,0.863740109480619,0.0814515480827335,-20.004849638641,1.75280094726235,0.536156416778895,0.405435309705397,0.416098401741096,0.411886392038024,0.284233277329032,0.998522115064509,0.0339037956201614,1.88306220251945,0.286460730240976,-1,-1,1,1
-5.13737111041375,-5.15848141382318,-1.45399278216188,-3.10069187611382,-2.89359944217938,126.626556058893,-2.82863136139217,0.83573930485432,-6.88627206931108,0.739228753575256,0.262325799032225,1.09758915320271,0.917366043026341,0.840244179258248,0.0281536271393743,-21.1410394920291,1.86030088399998,0.577286499018995,0.493719192328609,0.343631767112257,0.0410463543135181,0.322057570644717,0.466819045323106,0.293474181945235,3.15649691278304,0.204539862039291,1,-1,-1,1
-5.13724303866046,-5.51277605926118,-1.7476040274064,-3.27604881332375,-3.20426062686887,126.465256147566,-3.35529462011861,0.774381905677563,-6.01387838958403,0.688961433586755,0.249016701651451,0.75231819784661,0.916192453813685,0.844276778492608,0.0782138088655409,-23.6294898001824,2.0016832347831,0.593464995718054,0.424010448291334,0.343951289951788,0.12903756443377,0.112495919488209,0.604551411815927,0.262928941029431,3.19411445704991,0.423021698294878,1,-1,1,1
-5.09901601215946,-5.31296550043508,-1.76782512677892,-3.00881997130139,-2.80656041572812,124.714489087275,-3.46240742391776,0.564331962211266,-5.74368269319877,0.68376390114806,0.319655814884082,0.771214829529049,0.911260927672334,0.859619206663644,0.0442342115037869,-20.853324090889,1.83298985284534,0.551289980646194,0.205731167403604,0.358902718558927,0.187440350684586,0.0612837872354854,0.577038558667683,0.387714961038863,1.73007765851285,0.655543039112388,1,1,1,1
-5.18117157195157,-5.2978762016626,-1.91861462004226,-3.02749986791172,-3.07024747264111,125.38684814716,-3.52309702563063,0.70316263722962,-5.52476081093572,0.632303662077572,0.196306335058766,1.10219041408234,0.896227243103787,0.839590483263174,0.0719774259558035,-19.3043696720006,1.66651194622587,0.226007290907559,0.202295687900613,0.358674628541935,0.0778504862341504,0.404914125475328,0.653213500665715,0.159855952801606,1.53765391884058,0.205192638136016,1,-1,-1,1
-5.25799991497845,-5.69413203724161,-1.16880995538234,-3.01894882642083,-3.03041523200911,124.109901726204,-3.28683800496168,0.773157380807105,-6.34837444899708,0.700100691514208,0.175437459044675,0.888362387712566,0.916059815035717,0.863096673578449,0.0503727549404305,-20.5957167372396,1.79982731363879,0.24745119140465,-0.108820952527783,0.370138814410944,0.0392011261404615,0.177889669239426,3.42195381154921,0.144430372107493,1.18998240996265,0.21366885741832,1,-1,1,1
-5.07440365956035,-5.61478945889681,-1.89840704385334,-3.3152523377357,-3.06944527705215,123.865103187478,-3.48442109077301,0.981675728420414,-6.13805686741307,0.679142480616726,0.292794602013251,0.813331543096422,0.914487506793144,0.851191905326642,0.0466445802484169,-19.505195113685,1.80063408369533,0.399046344754616,0.371034527653716,0.380022349367931,0.236599922429735,0.00283685372769833,0.557657584165919,0.193917075785479,2.26787398595528,0.462450864688716,-1,-1,-1,1
-5.08902241609966,-5.4737457724972,-2.36519678947338,-2.78350575950657,-2.86666029092188,125.147475606326,-3.15865831294995,0.636402480306876,-5.38628274577769,0.619345647651044,0.243873555535181,0.988933210293023,0.908314490831243,0.834655821987011,0.0734718938015249,-20.8347301561308,1.86410046426289,0.355376177635939,0.217447068318592,0.389586666076628,0.374748869395676,0.408666866215623,0.676179111184536,0.220383482657104,1.16743671051867,0.12418807492969,1,-1,1,1
-5.10803123743316,-5.5081956001007,-1.41904354403831,-3.09240013487389,-3.00069095868718,124.948751883041,-3.06285048074027,1.14679946889043,-6.23198802112244,0.717497742103983,0.403421640268142,0.817724718763759,0.900601747687272,0.840627075980797,0.0573789102174451,-21.0302728225726,1.85125927717394,0.439487141698001,0.502320252207533,0.339452108088,0.350682126076612,0.185836271257528,1.05136534123218,0.0976578870856339,1.31131646460003,0.180109567419562,-1,-1,1,1
-5.24401481824354,-5.2398372624935,-1.6906417339798,-2.80547814174837,-2.86247412309015,124.375164883515,-3.02184084991525,0.93869201836499,-6.29962857782543,0.710279643109275,0.422960653934247,0.960921056515799,0.904055095907598,0.808908287791931,0.117789231251096,-21.5038664025389,1.82952344347833,0.339863101769103,1.15625140268272,0.384638953347547,0.0168043917609671,0.247407952930581,1.31873247258936,0.0460342357927573,2.0355448255776,0.161172093794005,1,-1,1,1
-5.18748326853723,-5.31827987104757,-1.72247426825217,-3.00688778249035,-3.33058749771845,126.302435824816,-3.19179565722728,0.563368293700267,-5.74264752588485,0.673521210486059,0.226857496055736,0.703114276409739,0.907007998066655,0.835670889772894,0.0854011912913124,-19.800241309569,1.78215290968738,0.4517956653475,0.632204919216031,0.384685687235177,0.194829681914343,0.303640553527642,1.18687028145727,0.180620235539617,1.96283204173196,0.537804284571258,1,-1,1,1
-5.05267397868106,-5.37406374230116,-1.79293332562851,-2.92540099087606,-3.14733767343429,127.601220534223,-3.05985904817789,0.809414642581114,-6.35827153790111,0.686919472787523,0.192520674335328,1.05950669912502,0.906287872571968,0.851263870113457,0.0489413565299406,-18.0441745631331,1.6962776664019,0.297079972055033,1.48595533686196,0.302640503890292,0.432829969015735,0.285226322325164,1.33353460730521,0.0975897577830589,1.3902909675715,0.425290913705478,1,-1,1,1
-5.04591542302989,-5.62084197863256,-1.45010424142964,-3.16871087878724,-3.18920409112362,126.060871907175,-3.0030185543933,0.632676396863386,-5.55265742859456,0.646405334263701,0.280538509254109,0.728850377207299,0.919917747228284,0.8383551602044,0.0390346619992201,-19.0050374299914,1.80011993748037,0.691374000356818,0.462463972652277,0.410993247131233,0.365696415919709,0.337421012854376,1.0272112444337,0.244267839177159,1.74672559031867,0.00932518831029946,-1,-1,1,1
-5.22742641390681,-5.34673197647197,-1.59443734690231,-2.9565926534077,-2.84496827162832,124.6624855985,-3.45238319618308,0.970078417988951,-5.94848851699948,0.676613412021218,0.216858460545892,0.739853304905367,0.90944503578958,0.838579157426809,0.0608766824227602,-19.6851074487506,1.771910847012,0.200485383376195,0.333618675742491,0.368655347564312,0.238496321976639,0.334266823760534,0.722614550778791,0.117700027185403,2.26610047085825,0.18153952282441,-1,-1,1,1
-5.16457007712304,-5.17572924528405,-1.43623621325534,-3.19329182097824,-3.19504726496344,126.548353516467,-3.23617266123406,0.604826691031148,-6.07344885505421,0.691645127444676,0.277363157509109,0.94357286967867,0.909038243846599,0.812398227762016,0.13428687403197,-20.0563822303464,1.78443145977591,0.43789109007707,0.312599273312587,0.392051641251894,0.308823449659992,0.165034430047564,0.96800971096685,0.141005079133965,1.24617908983029,0.406428248155114,1,-1,1,1
-5.31083201745701,-5.66775624402664,-1.69466235047413,-2.81127283357098,-2.87124416011311,125.280064987072,-3.17243504214555,0.635918246112553,-5.87632415201062,0.670972427844638,0.364343548414824,0.862987792321461,0.908914709937586,0.845988862059734,0.0213480535508468,-19.799342867234,1.77971018162331,0.332368957003234,1.10353588259186,0.392205220385013,0.00346104579521149,0.0786424547501688,1.15636109919894,0.197515830166636,1.4692369710296,0.257795119567535,1,-1,1,1
-4.9078196348598,-5.49983243020167,-2.17936588927811,-2.85188828132374,-3.15288313724319,126.19225363046,-3.24223837037437,1.03009737748509,-5.74614486134868,0.665967556675647,0.192119371222882,0.75646119121666,0.91997325809524,0.83512689472239,0.0922963176215712,-19.5615980417103,1.76981825592516,0.895888207111056,0.518501892577749,0.364508894725031,0.0421603970383672,0.00316013361282373,0.351978188000347,0.291377892712379,1.49220571636776,0.272242637995526,1,-1,1,1
-5.04388741854228,-5.38041695970279,-1.36083633228014,-3.31469414667959,-3.47834987842315,124.816567606752,-3.35691186207166,0.583401959789618,-5.03885720815127,0.605845328547103,0.1342133557078,0.68123584287118,0.918944218305861,0.859478317193624,0.0608794746780691,-20.3622572453521,1.8334167996907,0.56693734949119,0.196446674350509,0.351193140911445,0.146893070300854,0.211287533373344,1.47928513654667,0.0999299905087293,2.45272201206721,0.191075241860672,-1,-1,-1,1
-5.26829157762999,-5.38445942021487,-1.63185985003543,-3.19292105201897,-3.11078153372152,125.495659335794,-3.20903927009649,0.607506605868469,-7.36054950434284,0.765874922957127,0.308893130605423,0.738014239206675,0.908114889719416,0.840861066220106,0.0952423109944509,-20.7958592527808,1.87104669058236,0.373986824869726,0.981666934625769,0.35798211160715,0.385998736029237,0.120237261392268,1.00109629263361,0.298396080796533,1.77206185251115,0.336163406583991,-1,-1,1,1
-5.25058041124607,-5.32975090658361,-1.49701312812425,-3.02496759609583,-2.90117361843356,124.423313554017,-3.18933943598257,0.85159852392184,-5.59302068671612,0.654991484317132,0.309663919747264,0.788388282303029,0.913752498807238,0.860171577681462,0.0944364688253081,-20.7805772016883,1.87584167740006,0.316709772104168,0.482457046415536,0.381612935875652,0.221182277913262,0.239945944409777,0.468103807461649,0.117589072100286,1.50219352082265,0.371877721501216,1,-1,1,1
-4.93786954998588,-5.30598048400217,-1.52561925532245,-3.25750108705009,-2.98984740064222,126.500327674726,-3.31545883089828,0.694251191477646,-5.87974721376891,0.652020734869443,0.262344303934074,0.988589183988761,0.908365705031523,0.858250620111895,0.070216879767484,-19.3641914352863,1.80550530575351,0.491677145111508,0.866472477196505,0.367765359819324,0.193432259588478,0.188060230714852,0.815653928897305,0.187380741662363,1.29186462811995,0.259036666816643,1,-1,1,1
-5.25359587068037,-5.53667592919201,-1.48748780612641,-2.83125458176228,-2.75233456459946,124.437399882679,-3.26947359349166,0.699848950342108,-6.44551386191337,0.701427253123527,0.23441691712437,0.819022292016791,0.910427939497458,0.844645570972992,0.0528976170412048,-18.3706745074121,1.72603691129258,0.299893158811936,0.246000300245478,0.362421486008208,0.240718125709571,0.325272333963364,0.882168041818048,0.0545446930109008,1.72472449841274,0.283346273764236,1,-1,1,1
-5.07740656841551,-5.49999631912609,-1.22514441062764,-2.87484469552268,-2.94489998303077,125.587940892921,-3.20177034788469,0.692021277738436,-5.59785711027786,0.637089344847177,0.421804226346483,0.819902961428714,0.916444953326292,0.850835420446641,0.0832815576958463,-20.2134723561788,1.799693232275,0.280609573626631,0.737995204845967,0.364402398158747,0.00436856002736358,0.476572773800826,0.737300427630591,0.127033086468411,1.18685528564893,0.318942186314016,1,-1,1,1
-5.22968439553676,-5.36085226773156,-1.49498630155496,-2.88694114639823,-2.92677014846359,123.182729757013,-3.23793198550909,1.07290623599025,-5.2967982696023,0.629613001246216,0.408049117684582,0.879430569224858,0.903600154422579,0.867657614365952,0.0867827269184087,-17.6376590881492,1.5530049935868,0.156456828732397,0.206866637512618,0.381352124485585,0.0642563174936916,0.224467718677108,0.720645865150864,0.10704069530493,1.37941970691943,0.600586213333265,1,-1,-1,1
-5.22719060937992,-5.58769445065209,-2.21431677358494,-2.84857948574873,-3.18944593342731,125.893829935528,-3.56407744249546,0.7415806185243,-5.59381740917355,0.62769562681568,0.235302664924428,0.785361366185907,0.916923255800056,0.848800643816288,0.0781874526834577,-18.7390989403087,1.66560099234757,0.36006488453942,1.40657333884483,0.371156283783954,0.225848446525177,0.362643376590462,2.16773680583094,0.269342769862244,1.21266631254012,0.400039440682604,-1,1,1,1
-5.14588056007813,-5.42444747264663,-1.92134755944185,-3.14444633109518,-3.26997784679817,126.819376098634,-3.07205801393936,0.668390553001879,-5.9790241968856,0.674183198964079,0.193570953779719,0.791734559377426,0.908478438066234,0.850324030834543,0.0185204853781853,-20.8295200565556,1.8915603133016,0.563872162421963,0.97371627013274,0.35691554694724,0.172347573191165,0.2565059405858,0.802134981033344,0.281404769789593,1.78408970307393,0.63583693705594,-1,1,1,1
-5.1135031631979,-5.74856681197536,-1.60828364431024,-2.84142782152266,-3.27690873713571,126.959085342862,-3.11432339512028,0.714638936765543,-6.26204138512996,0.695857434734398,0.218541304161646,0.742010910843349,0.911930689398682,0.841278805989057,0.0643295081055328,-21.4687868862195,1.90336729637297,0.38183269737733,0.422453889604473,0.374641495190594,0.3601323223492,0.0367825302703892,1.38887976417685,0.334321123650587,1.88960540014563,0.435973952151612,1,1,1,1
-5.23445557592713,-5.4221532884059,-1.62062236401102,-2.85742698957518,-3.0096352298312,124.494404377459,-3.26749781540746,0.616375235616858,-4.53855061250796,0.592118556451733,0.293064607542617,0.288012326345362,0.90949973615969,0.862218209385986,0.12350307705752,-17.9871680828317,1.72053542612439,0.374842115158639,1.33587968672937,0.357283650821475,0.22901408961347,0.769323703096036,1.09111823811339,0.2144523884451,1.6423065009012,0.0441380634445811,1,-1,1,1
-5.31772251085195,-5.54819082984327,-1.15362973051009,-2.79907798245193,-2.93546845313469,125.021285970561,-3.49281162928216,0.719478888449746,-6.38584940484086,0.702702498716235,0.257994587588853,0.944674829195625,0.905600212812821,0.856174846046649,0.103532788952584,-19.5601456071342,1.81714022759073,0.254727121171028,0.344324429783533,0.374273098258284,0.0907604683688962,0.117047754646346,0.696025366675404,0.222812029384198,1.77562060946862,0.230556025410475,1,-1,-1,1
-5.36723653248183,-5.43692245801979,-1.62655285695161,-3.294447110208,-2.67926499990438,125.510418181141,-3.42105125723834,0.671392068488914,-6.0617241239516,0.681800887585856,0.17638461523914,0.821665554831422,0.912780327122773,0.839589999186265,0.0647513372200855,-20.0323306354988,1.78811740094283,0.27231644030098,0.777921832058843,0.366016581932172,0.351375905569633,0.188668872303637,1.22517499382004,0.0473010466619906,1.79912894453224,0.435360243861795,1,-1,-1,1
-5.12619020679475,-5.47938763801602,-1.81668543228287,-3.20030497328801,-3.21816767900183,125.432403448597,-3.53355777949766,0.733316589569515,-5.28099747966767,0.618122047143904,0.290207984843684,0.788446427102103,0.916824862761325,0.827274373243221,0.0801800398899516,-21.1111666517724,1.79631778552796,0.1836939756251,-0.171127309415447,0.410090109879013,0.197021861242149,0.249265224911413,0.864211310903755,0.0730722121503254,1.79197332775548,0.254186377732627,1,-1,1,1
-5.14309384326543,-5.54133005286804,-1.83495404439047,-3.11361333608026,-3.18257441583629,125.391200976811,-3.23547990169486,1.12743077360748,-4.9060430593618,0.596273881326515,0.261674300797466,0.881095543826872,0.911356157995333,0.83351031745599,0.028252684693612,-19.0458643015855,1.78869446811837,0.436744133795191,0.378218560869419,0.301816428928608,0.0242225158668135,0.0476005797936905,0.823674553806268,0.273362953065375,1.89840039555612,0.308601911361977,-1,-1,-1,1
-5.07788726045372,-5.47879667094009,-1.18499895906041,-3.09086489051448,-3.00090485745408,126.016094288219,-2.90574147073132,1.23484596951984,-6.03137755205947,0.680165451623558,0.186818116148279,0.698816104089599,0.909784131363039,0.827760814232029,0.0432513946443547,-19.3395390512509,1.75509358958911,0.955755801786298,0.874051701413729,0.335131726458122,0.153122145333505,0.204743081519069,0.81749102793428,0.0318503928012567,1.53695009290327,0.559246107420707,1,-1,1,1
-5.22387175996943,-5.50435361387506,-1.67406219511517,-3.29312343829971,-3.04602593840486,125.014029546084,-3.21852560650496,0.579522546684999,-5.35243550164286,0.613534454177892,0.198774882685461,0.929589426202677,0.904442091152406,0.85260919372517,0.0536392518209129,-18.9355106370472,1.70848401125957,0.389614932073857,0.180349182208511,0.402670230092321,0.279411110693263,0.247823364615575,0.745251344353469,0.292548216337378,1.66209137404515,0.242616860683806,-1,-1,-1,1
-5.13722842041206,-5.33418784852369,-1.64019726008711,-2.88090331455257,-2.95670076904861,125.03032614263,-3.64092517195847,0.627123877378645,-5.4188492956024,0.642635299900148,0.340717725482551,0.729074328376796,0.909234501854944,0.851654495763228,0.0982350729578735,-19.6247888232348,1.74228520425854,0.23065885045922,0.16325290593594,0.399826391575533,0.0400771413354368,0.38690155145054,0.827036021106616,0.113426949262926,1.01204600839215,0.280664962714929,1,-1,1,1
-5.2566030532635,-5.37858250557037,-1.4520672749294,-3.17852686863642,-2.84718184209901,127.5281931641,-3.29407505835098,0.578723668066039,-5.31843747021321,0.650342866281729,0.408539530463006,0.308579037169772,0.921217250967748,0.858863120896908,0.0628999047013065,-20.9827819113731,1.87493394344427,0.432090096357307,0.528377077137505,0.318760407774378,0.0918700396112949,0.294222750318231,0.86098823694758,0.314070526741072,1.40954267099846,0.422999858071918,1,-1,1,1
-5.21106824565936,-5.58532265808719,-1.49503191194667,-3.28713852703595,-2.93895936291867,127.366267970335,-3.58243089398626,0.705587127577275,-6.15868823870415,0.707975247728195,0.180740074612176,0.657246523451969,0.920024721721076,0.839598585599946,0.10223277690404,-20.303823159903,1.86443145528615,0.693185953302379,0.881515073635171,0.34242006173267,0.281921356271778,0.325325990581061,0.601999937859464,0.15086108568296,1.02115002050368,0.276650582310763,1,-1,1,1
-5.29129106573023,-5.38630632221188,-2.17180690990839,-3.14957429785917,-3.25366305473033,121.796426690063,-3.08670544408875,0.720828180828499,-6.57069976704247,0.697855635191662,0.305864419362412,1.10032754060875,0.905317059864048,0.849799973863938,0.0580458912021927,-19.2780197792199,1.73263036810417,0.400350498833732,0.489049778426883,0.334040323731818,0.0879286539992342,0.322064372256232,0.476506865782279,0.108035097462741,2.04013065660221,0.487363843358432,1,-1,1,1
-5.16139316228142,-5.45719300886069,-1.46403580901198,-3.3771802375962,-3.17699491266851,126.338164711266,-3.74855374458293,0.677933677013159,-6.03100283775249,0.667722591284903,0.285894746640006,0.883176044266007,0.909972297865938,0.852178506730124,0.0683928901234534,-22.3676259649675,2.05364156692268,0.444526069616761,1.31182360627976,0.30363367445107,0.266712240282239,0.288864110968684,1.08384275840785,0.319946100226879,1.22609448522099,0.253311735855327,1,-1,1,1
-5.261587496225,-5.53415064888355,-1.68166076527456,-3.25518921229196,-2.90529515396947,124.919931774971,-3.36004537425393,0.777401053240707,-6.15681340251726,0.693436007379455,0.209227705274631,0.866112803814441,0.914805918896028,0.849587794037805,0.0499987891023305,-18.9207150233945,1.72706619642591,0.832422360991317,0.957255729423544,0.362141135052538,0.15643645490923,0.179455320268619,1.04616246547467,0.16045687199653,1.70114146833518,0.600365268975229,-1,-1,-1,1
