"","beta.1.1","beta.2.1","beta.1.2","beta.2.2","beta.1.3","beta.2.3","beta.1.4","beta.2.4"
"1462",1.33174919794417,1.85132278454456,1.28094166565335,1.28123666455975,1.2732640317969,2.10959255291285,1.24810192859491,1.23432670209169
"1463",-2.92757148770594,1.44209053099129,-2.97723598181107,0.910867930254743,-2.95878961204871,1.61613192078851,-2.97551417173348,0.697572206971922
"1464",0.406506852215087,1.92952173901238,0.388550858687693,1.19305028242597,0.391079312805163,2.03288729493767,0.297352949293971,1.26047899801196
"1465",-2.8298849863439,-1.51105576576574,-2.85989390235909,-2.18210289303559,-2.90642878590693,-1.14434698167776,-2.92703184047663,-2.0344947487053
"1466",1.1648708552742,-1.11578212619467,1.10743251849463,-1.69951803349076,1.10693005010267,-0.831057810972292,1.05808413965783,-1.64960997587909
"1467",1.48795435457321,3.09696397101443,1.46214663933496,2.47434729299531,1.45158157299777,3.32241433203727,1.40149818911982,2.43035906195518
"1468",3.37010530768617,-2.83706423115549,3.2998218021682,-3.33441418704847,3.32928756606597,-2.67056477018811,3.26978987635642,-3.36893118391214
"1469",3.18930781618465,3.73266367208189,3.1232972460593,3.18980729793349,3.15358085510192,3.94907423935056,3.0913222020496,3.05880191866631
"1470",-2.8991227350793,1.28156140681089,-2.92263135214109,0.433464899371448,-2.95225650399936,1.47231704546276,-2.96689275081741,0.630030299635579
"1471",2.08376581766245,-1.75193080273661,2.0108307575749,-2.1184733785666,2.03086178554229,-1.46713484103003,1.97555380523571,-2.38585977460451
"1472",3.84561698386269,2.56651453329502,3.7503569764597,2.10669164415489,3.75755422916185,2.92604271428434,3.65472084846941,2.20541608370374
"1473",4.48911064385547,-0.596918933533409,4.4716503092992,-1.3294164798227,4.45502331377711,-0.43886420191489,4.43358322383941,-1.53667916213318
"1474",-1.34801660705415,-4.16939933795764,-1.38906485182059,-4.67786866625369,-1.37897597809515,-3.97495611223767,-1.43822057475675,-4.87427591503255
"1475",-4.02659399725237,0.340727803912771,-4.09341951515656,-0.0692369741199825,-4.08282191186727,0.626994234329894,-4.1375280877783,-0.201018386277834
"1476",1.35482069312928,0.284147966615407,1.28133327614166,-0.169560655800793,1.2811968329823,0.67171387576553,1.26626672352403,-0.372562475209176
"1477",3.46943337005986,-2.10639124936626,3.44832035729415,-2.80773913480637,3.42322036419982,-1.85752183336832,3.3751631946501,-2.75847769346387
"1478",1.55369281555704,0.319225572576187,1.51997747891171,-0.357694883622956,1.52921727191291,0.493594391972264,1.41430941916146,-0.135386856018656
"1479",-2.31663835512128,-0.478546300850905,-2.31010952143407,-1.29482092394066,-2.31974197485572,-0.388801483985013,-2.37782958429375,-1.27521225671216
"1480",-0.389800059641719,-0.331279844167762,-0.45897227998313,-0.90494203952098,-0.443046300445096,-0.0772919631870372,-0.528309605415328,-0.770155627456492
"1481",1.89011793983337,-0.565506448513453,1.82724873700495,-1.10419052407026,1.84009452344114,-0.343244586678272,1.82651402996124,-1.41273380838708
