"","cremother","cremcrem","cremliom","otherother","othercrem","otherliom","liomother","liomcrem","liomliom"
"92",0.0996817440897331,0.659132981146408,0.272345193080353,0.143880819056727,0.284253953997333,0.284253953997333,0.0337525174402727,0.0662554306147499,0.899992051944977
"93",0.100579791243432,0.65702965922661,0.273831192027285,0.144669352393313,0.282355973574301,0.282355973574301,0.033887051966127,0.0657152143790059,0.900397733654867
"94",0.101483860648885,0.654919700911933,0.275319687637301,0.145459422168925,0.280465296055276,0.280465296055276,0.0340219484135475,0.0651790688540264,0.900798982732426
"95",0.102393962081029,0.652803166591443,0.276810612801983,0.146251014898979,0.278581960813921,0.278581960813921,0.0341572079917151,0.0646469684834335,0.901195823524851
"96",0.103310104886805,0.650680117643277,0.278303899718054,0.147044117131978,0.276706006320589,0.276706006320589,0.0342928319150728,0.0641188877896003,0.901588280295327
"97",0.104232297980795,0.648550616431166,0.279799479893843,0.147838715451302,0.274837470142974,0.274837470142974,0.0344288214032963,0.0635948013748509,0.901976377221853
"98",0.105160549840936,0.646414726300691,0.281297284155987,0.148634796476968,0.272976388946966,0.272976388946966,0.0345651776812655,0.0630746839226281,0.902360138396106
"99",0.106094868504302,0.644272511575242,0.282797242656362,0.149432346867358,0.271122798497703,0.271122798497703,0.0347019019790349,0.062558510198633,0.902739587822332
"100",0.107035261562963,0.642124037551708,0.284299284879246,0.150231353320929,0.269276733660835,0.269276733660835,0.0348389955318051,0.0620462550519331,0.903114749416262
"101",0.107981736159931,0.639969370495867,0.285803339648711,0.151031802577885,0.267438228403975,0.267438228403975,0.0349764595798941,0.0615378934160431,0.903485647004063
"102",0.108934298985171,0.637808577637501,0.287309335136251,0.151833681421827,0.265607315798351,0.265607315798351,0.0351142953687091,0.0610334003099746,0.903852304321316
"103",0.109892956271713,0.635641727165219,0.28881719886864,0.15263697668137,0.263784028020651,0.263784028020651,0.0352525041487174,0.0605327508392594,0.904214745012023
"104",0.110857713791829,0.633468888220991,0.290326857736009,0.153441675231736,0.261968396355057,0.261968396355057,0.0353910871754193,0.0600359201969428,0.904572992627638
"105",0.111828576853317,0.631290130894397,0.291838238000169,0.154247763996315,0.260160451195463,0.260160451195463,0.0355300457093191,0.0595428836645503,0.904927070626131
"106",0.112805550295857,0.629105526216585,0.293351265303145,0.155055229948195,0.258360222047885,0.258360222047885,0.035669381015898,0.0590536166130259,0.905277002371076
"107",0.113788638487471,0.62691514615394,0.294865864675949,0.155864060111664,0.256567737533049,0.256567737533049,0.0358090943655859,0.0585680945036441,0.90562281113077
"108",0.114777845321067,0.624719063601462,0.296381960547572,0.156674241563685,0.254783025389156,0.254783025389156,0.0359491870337342,0.0580862928888939,0.905964520077372
"109",0.115773174211081,0.622517352375861,0.297899476754201,0.157485761435338,0.253006112474827,0.253006112474827,0.0360896603005882,0.0576081874133381,0.906302152286074
"110",0.116774628090224,0.620310087208352,0.299418336548659,0.158298606913231,0.25123702477222,0.25123702477222,0.0362305154512603,0.0571337538144445,0.906635730734295
"111",0.117782209406311,0.618097343737167,0.300938462610069,0.159112765240886,0.249475787390315,0.249475787390315,0.0363717537757025,0.0566629679233929,0.906965278300905
"112",0.11879592011921,0.615879198499783,0.30245977705373,0.159928223720087,0.247722424568374,0.247722424568374,0.0365133765686798,0.0561958056658559,0.907290817765464
"113",0.119815761697881,0.613655728924848,0.303982201441222,0.160744969712207,0.245976959679553,0.245976959679553,0.0366553851297435,0.055732243062755,0.907612371807502
"114",0.120841735117525,0.611427013323836,0.305505656790713,0.161562990639496,0.244239415234687,0.244239415234687,0.0367977807632047,0.0552722562309917,0.907929963005804
"115",0.121873840856841,0.609193130882398,0.30703006358749,0.162382273986341,0.242509812886228,0.242509812886228,0.036940564778108,0.0548158213841544,0.908243613837738
"116",0.122912078895385,0.606954161651442,0.308555341794699,0.163202807300502,0.240788173432337,0.240788173432337,0.0370837384882048,0.0543629148332012,0.908553346678594
"117",0.12395644871105,0.604710186537918,0.310081410864291,0.164024578194306,0.239074516821132,0.239074516821132,0.0372273032119282,0.053913512987119,0.908859183800953
"118",0.125006949277645,0.602461287295324,0.311608189748174,0.16484757434582,0.237368862155082,0.237368862155082,0.0373712602723664,0.0534675923535591,0.909161147374074
"119",0.1260635790626,0.60020754651393,0.313135596909578,0.165671783499987,0.235671227695543,0.235671227695543,0.0375156109972371,0.0530251295394504,0.909459259463313
"120",0.127126336024781,0.597949047610718,0.314663550334611,0.166497193469736,0.233981630867449,0.233981630867449,0.0376603567188625,0.0525861012515888,0.909753542029549
"121",0.128195217612417,0.595685874819045,0.316191967544015,0.167323792137056,0.232300088264126,0.232300088264126,0.0378054987741434,0.0521504842972051,0.910044016928651
"122",0.129270220761155,0.593418113178031,0.317720765605126,0.168151567454046,0.230626615652256,0.230626615652256,0.0379510385045343,0.0517182555845107,0.910330705910955
"123",0.13035134189223,0.591145848521667,0.319249861144018,0.168980507443929,0.228961227976966,0.228961227976966,0.0380969772560182,0.0512893921232216,0.91061363062076
"124",0.131438576910754,0.588869167467655,0.320779170357838,0.169810600202038,0.227303939367045,0.227303939367045,0.0382433163790821,0.0508638710250603,0.910892812595858
"125",0.132531921204136,0.586588157405973,0.322308609027332,0.17064183389677,0.225654763140299,0.225654763140299,0.0383900572286919,0.0504416695042379,0.91116827326707
"126",0.133631369640618,0.584302906487176,0.323838092529545,0.171474196770509,0.224013711809013,0.224013711809013,0.0385372011642684,0.0500227648779145,0.911440033957817
"127",0.134736916567938,0.582013503610427,0.325367535850712,0.172307677140525,0.222380797085545,0.222380797085545,0.0386847495496623,0.0496071345666395,0.911708115883698
"128",0.135848555812128,0.57972003841127,0.326896853599315,0.173142263399831,0.220756029888034,0.220756029888034,0.0388327037531307,0.0491947560947719,0.911972540152097
"129",0.136966280676428,0.577422601249135,0.328425960019312,0.173977944018019,0.219139420346214,0.219139420346214,0.0389810651473126,0.0487856070908802,0.912233327761807
"130",0.138090083940339,0.575121283194598,0.329954769003545,0.174814707542068,0.217530977807351,0.217530977807351,0.0391298351092056,0.0483796652881239,0.91249049960267
"131",0.1392199578588,0.572816176016375,0.331483194107297,0.175652542597108,0.215930710842275,0.215930710842275,0.0392790150201416,0.0479769085246147,0.912744076455244
"132",0.1403558941615,0.570507372168075,0.33301114856202,0.176491437887174,0.214338627251521,0.214338627251521,0.0394286062657636,0.0475773147437595,0.912994078990477
"133",0.141497884052321,0.568194964774702,0.334538545289216,0.177331382195911,0.21275473407157,0.21275473407157,0.0395786102360026,0.0471808619945846,0.913240527769413
"134",0.142645918208915,0.565879047618911,0.336065296914465,0.178172364387265,0.211179037581187,0.211179037581187,0.0397290283250538,0.0467875284320419,0.913483443242904
"135",0.143799986782415,0.563559715127032,0.337591315781609,0.179014373406134,0.209611543307852,0.209611543307852,0.0398798619313544,0.0463972923172965,0.913722845751349
"136",0.144960079397278,0.561237062354853,0.339116513967069,0.179857398278997,0.208052256034282,0.208052256034282,0.0400311124575598,0.0460101320179975,0.913958755524443
"137",0.146126185151272,0.55891118497317,0.34064080329431,0.180701428114508,0.206501179805039,0.206501179805039,0.0401827813105219,0.0456260260085304,0.914191192680948
"138",0.147298292615586,0.556582179253118,0.342164095348428,0.181546452104069,0.204958317933226,0.204958317933226,0.0403348699012658,0.0452449528702538,0.91442017722848
"139",0.148476389835092,0.554250142051268,0.343686301490878,0.182392459522363,0.20342367300726,0.20342367300726,0.0404873796449676,0.0448668912917176,0.914645729063315
"140",0.149660464328733,0.551915170794519,0.345207332874317,0.183239439727872,0.201897246897722,0.201897246897722,0.0406403119609326,0.0444918200688661,0.914867867970201
"141",0.150850503090055,0.54957736346476,0.346727100457567,0.184087382163357,0.200379040764291,0.200379040764291,0.0407936682725727,0.0441197181052242,0.915086613622203
"142",0.152046492587872,0.54723681858334,0.348245515020699,0.184936276356312,0.198869055062734,0.198869055062734,0.0409474500073847,0.0437505644120679,0.915301985580547
"143",0.153248418767081,0.54489363519532,0.349762487180212,0.185786111919395,0.197367289551978,0.197367289551978,0.0411016585969287,0.0433843381085788,0.915514003294493
"144",0.154456267049601,0.542547912853535,0.351277927404332,0.186636878550827,0.195873743301244,0.195873743301244,0.0412562954768063,0.0430210184219835,0.91572268610121
"145",0.155670022335463,0.540199751602458,0.352791746028395,0.187488566034762,0.194388414697236,0.194388414697236,0.0414113620866392,0.0426605846876782,0.915928053225683
"146",0.156889669004031,0.537849251961876,0.354303853270332,0.188341164241641,0.192911301451398,0.192911301451398,0.041566859870048,0.0423030163493373,0.916130123780615
"147",0.158115190915374,0.535496514910382,0.355814159246234,0.189194663128501,0.191442400607227,0.191442400607227,0.041722790274631,0.041948292959009,0.91632891676636
