"","vacvac","vacliom","vacother","othervac","otherliom","otherother","liomvac","liomliom","liomother"
"129",0.690378012834724,0.262804525654329,0.0468174615109468,0.694489989755305,0.237441516528618,0.0680684937160772,0.412241304885612,0.563672158834083,0.0240865362803046
"130",0.683839042281621,0.268211442242527,0.047949515475852,0.687944343549506,0.242337984859644,0.0697176715908507,0.404985561948305,0.570547940227635,0.0244664978240601
"131",0.67722618904319,0.273674715040858,0.0490990959159523,0.681322338532021,0.247285321173816,0.0713923402941634,0.397770981378213,0.577381971444232,0.0248470471775546
"132",0.670541303323215,0.279192652872755,0.0502660438040294,0.674625798309332,0.252281947572479,0.0730922541181893,0.390600437197472,0.584171504092644,0.0252280587098835
"133",0.663786343507416,0.284763475787426,0.0514501807051576,0.667856659076397,0.257326202882528,0.074817138041075,0.383476729118207,0.590913862688402,0.0256094081933913
"134",0.656963375062024,0.290385316259853,0.0526513086781231,0.661016968688568,0.262416343744307,0.0765666875671249,0.376402578574612,0.597606448417568,0.0259909730078196
"135",0.650074569114658,0.296056220658433,0.053869210226909,0.654108885402459,0.267550545954159,0.078340568643382,0.369380625025286,0.604246742637771,0.0263726323369423
"136",0.643122200713529,0.301774150982567,0.0551036483039038,0.647134676280525,0.272726906064221,0.0801384176552538,0.362413422534426,0.610832310108474,0.0267542673571001
"137",0.636108646762531,0.307536986871191,0.0563543663662777,0.64009671525566,0.277943443240826,0.0819598415035145,0.355503436638929,0.617360801943972,0.0271357614170986
"138",0.629036383631348,0.313342527881904,0.0576210884867477,0.632997480853789,0.28319810138154,0.0838044177646703,0.348653041506898,0.623829958284111,0.027517000208991
"139",0.621907984441353,0.319188496038936,0.0589035195197112,0.625839553574117,0.288488751489581,0.0856716949363022,0.34186451739142,0.63023761067926,0.0278978719293207
"140",0.614726116029764,0.325072538646769,0.0602013453234676,0.618625612928496,0.293813194302898,0.0875611927686053,0.335140048382035,0.636581684187506,0.02827826743046
"141",0.607493535596232,0.330992231364783,0.0615142330389851,0.611358434143196,0.299169163173876,0.0894724026829287,0.328481720454706,0.642860199183558,0.0286580803617361
"142",0.600213087037818,0.336945081536802,0.0628418314253802,0.604040884528218,0.3045543271941,0.0914047882776824,0.32189151981971,0.649071272880194,0.0290372073000954
"143",0.59288769698004,0.342928531767964,0.0641837712519964,0.596675919521192,0.309966294557279,0.0933577859215291,0.315371331565394,0.65521312056449,0.0294155478701152
"144",0.585520370513469,0.348939963739863,0.0655396657466676,0.589266578414756,0.315402616151927,0.0953308054333172,0.308922938594422,0.661284056552349,0.0297930048532285
"145",0.578114186647054,0.354976702253497,0.066909111099449,0.581815979778238,0.320860789374028,0.0973232308477346,0.302548020847835,0.667282494866081,0.0301694842860834
"146",0.57067229349108,0.36103601948812,0.0682916870208,0.574327316586272,0.326338262148533,0.0993344212651951,0.296248154811033,0.673206949640954,0.030544895548014
"147",0.563197903184329,0.367115139462778,0.0696869573528934,0.566803851068815,0.331832437147201,0.101363711783984,0.290024813294668,0.679056035267683,0.030919151437649
"148",0.555694286581578,0.373211242685992,0.0710944707324297,0.559248909298768,0.337340676189009,0.103410414512223,0.2838793654824,0.68482846627886,0.03129216823874
"149",0.548164767719101,0.379321470977862,0.0725137613030369,0.551665875535078,0.342860304808183,0.105473819656739,0.277813077236484,0.690523056988184,0.031663865775332
"150",0.540612718077259,0.385442932447692,0.0739443494750486,0.544058186340792,0.348388616973733,0.107553196685475,0.271827111651361,0.69613872089219,0.0320341674564491
"151",0.533041550660572,0.391572706609251,0.075385742730177,0.536429324496979,0.353922879943375,0.109647795559646,0.265922529844599,0.701674469844893,0.032403000310508
"152",0.525454713916854,0.397707849614813,0.0768374364683328,0.528782812734822,0.359460339233783,0.111756848031395,0.260100291973922,0.707129413016369,0.0327702950097093
"153",0.517855685518067,0.403845399588339,0.0782989148935945,0.521122207309369,0.364998223688283,0.113879569002348,0.254361258468453,0.712502755646851,0.0331359858846962
"154",0.510247966026456,0.409982382037445,0.0797696519360985,0.513451091439512,0.370533750622415,0.116015157938073,0.248706191461871,0.717793797608333,0.033500010929796
