"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","Year_t1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","MA","comments","X","antcount_t","antcount_t1","volume_t","volume_t1","ant_t","ant_t1","logsize_t","logsize_t1","flower1_YN","occ_t","occ_t1"
"5175","8","6",0,2015,42,37,30,7,0,0,0,1,"unk",2016,0,0,1,44,36,30,8,0,0,0,0,"vacant","",NA,NA,"","",1,0,12339.783244219,12544.379465784,"other","vacant",9.42058373200681,9.43702799291262,FALSE,"occ","vac"
"5176","8","7",0,2015,41,24,17,1,0,0,0,0,"vacant",2016,0,0,1,42,23,15,11,0,0,0,0,"vacant","",NA,NA,"","",0,0,4510.86890162629,3969.4023178107,"vacant","vacant",8.41424507505443,8.28637081267765,FALSE,"vac","vac"
"5177","8","8",0,2015,82,65,62,21,5,14,9,1,"unk",2016,0,0,1,106,94,88,8,15,43,28,0,"vacant","",NA,NA,"","",1,0,86562.5276791559,229803.837418664,"other","vacant",11.3686222951229,12.3449813432072,TRUE,"occ","vac"
"5178","8","9",0,2015,98,87,77,23,22,28,6,12,"crem",2016,0,0,1,75,79,64,14,4,21,17,0,"vacant","",NA,NA,"","",12,0,172513.230189025,100378.794020715,"crem","vacant",12.0582292092605,11.5167062489976,TRUE,"occ","vac"
"5179","8","10",0,2015,37,31,14,3,0,0,0,0,"vacant",2016,0,0,1,39,22,10,3,0,0,0,0,"vacant","",NA,NA,"","",0,0,4903.82978271282,2613.80508778671,"vacant","vacant",8.49777176712637,7.86856232667061,FALSE,"vac","vac"
"5180","8","11",0,2015,112,128,66,26,11,21,10,0,"vacant",2016,0,0,1,106,102,84,34,30,40,10,3,"liom","",NA,NA,"","",0,3,275886.289257846,240016.107937933,"vacant","liom",12.5277440643633,12.38846131648,TRUE,"vac","occ"
"5181","8","12",0,2015,103,82,77,42,10,17,7,5,"liom",2016,0,0,1,112,104,81,44,15,22,7,0,"vacant","",NA,NA,"","",5,0,170427.67081597,250882.353327925,"liom","vacant",12.0460662676116,12.4327393963933,TRUE,"occ","vac"
"5182","8","13",0,2015,41,25,14,3,0,0,0,2,"liom",2016,0,0,1,49,25,13,3,0,0,0,0,"vacant","",NA,NA,"","",2,0,4081.51790563569,4630.96937077915,"liom","vacant",8.31422423390511,8.44052149250491,FALSE,"occ","vac"
"5183","8","14",0,2015,150,108,105,10,45,50,5,9,"liom",2016,0,0,1,152,110,102,53,29,60,31,6,"liom","",NA,NA,"","",9,6,445409.115939735,447119.844039309,"liom","liom",13.0067485004566,13.0105819451318,TRUE,"occ","occ"
"5184","8","16",0,2015,39,14,7,0,0,0,0,0,"vacant",2016,0,0,1,19,10,4,3,0,0,0,0,"vacant","",NA,NA,"","",0,0,1125.67191768939,243.735230041008,"vacant","vacant",7.026135396518,5.49608251333847,FALSE,"vac","vac"
"5185","8","17",0,2015,103,138,71,36,55,62,7,27,"liom",2016,0,0,1,105,138,79,44,82,91,9,1,"liom","",NA,NA,"","",27,1,294468.220755207,323606.623516946,"liom","liom",12.5929263671008,12.68728393218,TRUE,"occ","occ"
"5186","8","18",0,2015,69,48,39,7,2,3,1,0,"vacant",2016,0,0,1,63,66,42,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,34181.9025178429,48094.6419338061,"vacant","vacant",10.4394516168479,10.7809260555815,FALSE,"vac","vac"
"5187","8","19",0,2015,136,133,110,26,48,61,13,12,"liom",2016,0,0,1,154,117,114,27,22,53,31,0,"vacant","",NA,NA,"","",12,0,525605.729705167,537840.269595491,"liom","vacant",13.1723066473587,13.1953168983987,TRUE,"occ","vac"
"5188","8","20",0,2015,72,91,68,13,2,2,0,1,"crem",2016,0,0,1,71,81,49,16,2,3,1,0,"vacant","",NA,NA,"","",1,0,119133.905813105,78533.2713550498,"crem","vacant",11.688003398398,11.271277652894,TRUE,"occ","vac"
"5189","8","21",0,2015,88,71,55,17,3,5,2,11,"liom",2016,0,0,1,93,71,52,8,2,2,0,2,"crem","",NA,NA,"","",11,2,91439.1957753845,92087.73830881,"liom","crem",11.4234295033227,11.4304970788396,TRUE,"occ","occ"
"5190","8","22",0,2015,6,5,4,2,0,0,0,0,"vacant",2016,0,0,1,12,9,6,5,0,0,0,0,"vacant","",NA,NA,"","",0,0,31.8086256175967,176.714586764426,"vacant","vacant",3.459737498842,5.17453592693393,FALSE,"vac","vac"
"5191","8","23",0,2015,107,88,60,25,25,34,9,6,"for",2016,0,0,1,117,88,55,0,0,15,15,0,"vacant","",NA,NA,"","",6,0,153396.638891931,156590.918672316,"other","vacant",11.9407822569316,11.9613920702591,TRUE,"occ","vac"
"5192","8","24",0,2015,125,58,57,32,13,23,10,0,"vacant",2016,0,0,1,138,179,62,27,15,42,27,2,"crem","",NA,NA,"","",0,2,108196.778238867,524592.173375303,"vacant","crem",11.5917068689703,13.17037642708,TRUE,"vac","occ"
"5193","8","25",0,2015,143,130,120,16,6,7,1,2,"liom",2016,0,0,1,126,123,103,26,6,8,2,0,"vacant","",NA,NA,"","",2,0,584958.007113724,421207.464233725,"liom","vacant",13.2792953409259,12.9508807804376,TRUE,"occ","vac"
"5194","8","26",0,2015,113,200,185,73,89,92,3,9,"liom",2016,0,0,1,176,199,182,49,54,71,17,4,"liom","",NA,NA,"1 camp","",9,4,1096247.30274694,1672134.68102174,"liom","liom",13.9074033622294,14.3296116202331,TRUE,"occ","occ"
"5195","8","27",0,2015,70,56,42,15,1,1,0,3,"liom",2016,0,0,1,71,53,47,2,0,0,0,0,"vacant","",NA,NA,"","",3,0,44000.623107403,46469.391334349,"liom","vacant",10.691959074332,10.746549123959,FALSE,"occ","vac"
"5196","8","28",0,2015,72,125,61,19,7,10,3,0,"vacant",2016,0,0,1,93,143,64,30,5,14,9,0,"vacant","",NA,NA,"","",0,0,163029.809165389,260814.825751484,"vacant","vacant",12.001688341384,12.4715659546255,TRUE,"vac","vac"
"5197","8","29",0,2015,58,110,56,9,0,0,0,0,"vacant",2016,0,0,1,82,74,48,1,0,0,0,0,"vacant","",NA,NA,"","",0,0,104605.086987804,79880.7528040521,"vacant","vacant",11.557947462201,11.2882902116723,FALSE,"vac","vac"
"5198","8","32",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5199","8","33",0,2015,98,101,62,0,3,14,11,NA,"",2016,0,0,1,106,102,59,26,4,4,0,3,"for","",NA,NA,"","",NA,3,170415.824393672,179831.701175256,NA,"other",12.0459967552256,12.0997766990225,TRUE,NA,"occ"
"5200","8","34",0,2015,91,93,90,14,26,26,0,4,"liom",2016,0,0,1,98,103,74,5,12,17,5,0,"vacant","",NA,NA,"","",4,0,199458.34312963,200946.868998809,"liom","vacant",12.2033606871412,12.2107958187597,TRUE,"occ","vac"
"5201","8","36",0,2015,45,55,31,0,0,0,0,0,"vacant",2016,0,0,1,43,56,31,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,21783.0180618282,21301.7653372064,"vacant","vacant",9.98888595721884,9.96654522794424,FALSE,"vac","vac"
"5202","8","37",0,2015,20,4,2,3,0,0,0,0,"vacant",2016,0,0,1,8,2,2,0,0,0,0,0,"vacant","",NA,NA,"nearly dead","",0,0,47.1238898038469,8.37758040957278,"vacant","vacant",3.85278008695161,2.12555913886113,FALSE,"vac","vac"
"5203","8","38",0,2015,18,16,13,3,0,0,0,1,"liom",2016,0,0,1,25,15,12,0,0,0,0,0,"vacant","",NA,NA,"","",1,0,990.779783125881,1192.82346065987,"liom","vacant",6.89849229281062,7.08407843181837,FALSE,"occ","vac"
"5204","8","39",0,2015,79,50,41,6,2,2,0,3,"liom",2016,0,0,1,78,41,45,7,2,2,0,0,"vacant","",NA,NA,"Fine, I think. Tag is weird.","",3,0,42817.2244247039,37757.2313071689,"liom","vacant",10.6646957404422,10.5389322941381,TRUE,"occ","vac"
"5205","8","42",0,2015,70,35,27,3,0,0,0,2,"liom",2016,0,0,1,62,46,24,12,0,0,0,0,"vacant","",NA,NA,"","",2,0,17611.2448172488,19883.6635033454,"liom","vacant",9.77629288708105,9.89765374408532,FALSE,"occ","vac"
"5206","8","43",0,2015,152,131,52,8,17,17,0,5,"liom",2016,0,0,1,109,131,69,19,3,5,2,0,"vacant","",NA,NA,"","",5,0,333161.188524217,285361.332701073,"liom","vacant",12.7163817014706,12.5615114902667,TRUE,"occ","vac"
"5207","8","44",0,2015,105,98,75,32,14,16,2,2,"camp",2016,0,0,1,92,106,66,11,2,6,4,1,"crem","",NA,NA,"1 wvl-gerst","",2,1,205679.08928282,178136.681038951,"other","crem",12.2340724140946,12.0903064056175,TRUE,"occ","occ"
"5208","8","45",0,2015,95,79,42,7,18,19,1,0,"vacant",2016,0,0,1,92,64,53,18,6,8,2,0,"vacant","",NA,NA,"1 wvl-gerst","",0,0,91033.8648732245,82426.7518503988,"vacant","vacant",11.4189868577355,11.3196653215861,TRUE,"vac","vac"
"5209","8","46",0,2015,108,141,39,1,26,27,1,0,"vacant",2016,0,0,1,95,139,56,17,8,11,3,0,"vacant","",NA,NA,"","",0,0,229022.104446696,236429.390875238,"vacant","vacant",12.3415738038461,12.3734048836695,TRUE,"vac","vac"
"5210","8","47",0,2015,67,44,41,6,1,1,0,10,"liom",2016,0,0,1,79,55,53,5,2,2,0,2,"liom","",NA,NA,"","",10,2,31682.6346622183,60309.1541709633,"liom","liom",10.3635240073131,11.007239181657,TRUE,"occ","occ"
"5211","8","48",0,2015,53,31,31,0,0,0,0,0,"vacant",2016,0,0,1,61,34,24,7,0,0,0,0,"vacant","",NA,NA,"","",0,0,13334.2282187741,13430.5703934842,"vacant","vacant",9.49808955858381,9.50528876020766,FALSE,"vac","vac"
"5212","8","49",0,2015,112,200,89,22,38,42,4,2,"liom",2016,0,0,1,121,193,102,20,7,16,9,0,"vacant","",NA,NA,"1 gerst, 1 CV adult","",2,0,612240.906714437,689188.524627435,"liom","vacant",13.3248811224615,13.4432701332179,TRUE,"occ","vac"
"5213","8","51",0,2015,46,19,16,4,0,0,0,12,"crem",2016,0,0,1,48,22,21,8,0,0,0,2,"crem","",NA,NA,"1 gerst","",12,2,3688.09887562052,5808.80481648753,"crem","crem",8.21286639440943,8.66713011723652,FALSE,"occ","occ"
"5214","8","52",0,2015,94,113,62,10,18,20,2,18,"liom",2016,0,0,1,92,117,65,15,10,13,3,5,"liom","",NA,NA,"","",18,5,188413.7469067,199452.387193558,"liom","liom",12.1463956050585,12.2033308261441,TRUE,"occ","occ"
"5215","8","53",0,2015,100,109,107,13,72,74,2,21,"liom",2016,0,0,1,105,121,108,20,22,28,6,2,"liom","",NA,NA,"","",21,2,305362.805928928,360386.819508849,"liom","liom",12.6292558762979,12.7949332322075,TRUE,"occ","occ"
"5216","8","54",0,2015,93,121,121,43,42,45,3,5,"liom",2016,0,0,1,98,127,124,14,44,79,35,6,"liom","",NA,NA,"","",5,6,356469.449819363,404093.769152988,"liom","liom",12.7840038204081,12.9094022318756,TRUE,"occ","occ"
"5217","8","55",0,2015,10,19,16,0,0,0,0,0,"vacant",2016,0,0,1,10,20,7,0,0,0,0,0,"vacant","",NA,NA,"large dieback","",0,0,801.760625134895,477.12938426395,"vacant","vacant",6.68681009091438,6.16778769994421,FALSE,"vac","vac"
"5218","8","56",0,2015,89,118,86,23,26,31,5,17,"liom",2016,0,0,1,98,125,88,14,20,22,2,6,"liom","",NA,NA,"","",17,6,242414.713928949,291000.62241396,"liom","liom",12.3984052323621,12.5810806850309,TRUE,"occ","occ"
"5219","8","57",0,2015,151,131,118,27,113,119,6,29,"liom",2016,0,0,1,154,141,130,44,45,52,7,0,"vacant","",NA,NA,"CV adult","",29,0,612751.350070799,740232.140315257,"liom","vacant",13.3257145046858,13.5147191191145,TRUE,"occ","vac"
"5220","8","59",0,2015,91,149,74,10,22,22,0,16,"liom",2016,0,0,1,99,143,93,26,23,30,7,0,"vacant","",NA,NA,"","",16,0,296182.744945904,360884.17289582,"liom","vacant",12.5987319243786,12.7963123351273,TRUE,"occ","vac"
"5221","8","60",0,2015,55,47,26,1,1,2,1,0,"vacant",2016,0,0,1,53,45,31,7,0,0,0,0,"vacant","",NA,NA,"","",0,0,19183.0228917479,20036.0307470445,"vacant","vacant",9.86178094247076,9.90528746906629,FALSE,"vac","vac"
"5222","8","61",0,2015,89,120,90,18,31,40,9,5,"liom",2016,0,0,1,113,123,102,33,15,38,23,0,"vacant","",NA,NA,"1 CV juv","",5,0,256884.10429322,374414.030707127,"liom","vacant",12.4563803061086,12.8331174980627,TRUE,"occ","vac"
"5223","8","62",0,2015,85,52,49,6,1,1,0,2,"liom",2016,0,0,1,101,63,38,0,0,0,0,0,"vacant","",NA,NA,"","",2,0,56750.5805424564,67433.0427622128,"liom","vacant",10.9464211651143,11.1188904254653,FALSE,"occ","vac"
"5224","8","63",0,2015,40,42,22,0,0,0,0,0,"vacant",2016,0,0,1,45,36,26,6,0,0,0,0,"vacant","",NA,NA,"","",0,0,10723.3029242532,11321.5145253742,"vacant","vacant",9.28017449577479,9.33446013480201,FALSE,"vac","vac"
"5225","8","64",0,2015,89,87,53,8,1,1,0,1,"liom",2016,0,0,1,94,42,40,0,0,0,0,0,"vacant","",NA,NA,"green, purple, yellow coloring; may be dying","",1,0,114170.713019209,41367.9684636948,"liom","vacant",11.6454500898923,10.63026215174,FALSE,"occ","vac"
"5226","8","65",0,2015,89,87,53,8,1,1,0,1,"liom",2016,0,0,1,98,87,54,1,0,0,0,0,"vacant","",NA,NA,"","",1,0,114170.713019209,127518.423906455,"liom","vacant",11.6454500898923,11.7560161343684,FALSE,"occ","vac"
"5227","8","66",0,2015,124,116,112,16,71,76,5,4,"liom",2016,0,0,1,123,106,97,6,7,19,12,0,"vacant","",NA,NA,"","",4,0,421890.76063588,331746.097383316,"liom","vacant",12.9525016984554,12.7121251883975,TRUE,"occ","vac"
"5228","8","67",0,2015,7,9,4,2,0,0,0,0,"vacant",2016,0,0,1,10,2,1.5,2,0,0,0,0,"vacant","",NA,NA,"","",0,0,77.4271689415984,8.01760625134895,"vacant","vacant",4.3493377389199,2.08163990492629,FALSE,"vac","vac"
"5229","8","68",0,2015,31,21,21,0,0,0,0,0,"vacant",2016,0,0,1,38,23,20,2,0,0,0,0,"vacant","",NA,NA,"","",0,0,3579.05943060217,4598.63714638596,"vacant","vacant",8.18285531599339,8.43351526605502,FALSE,"vac","vac"
"5230","8","69",0,2015,28,29,12,0,0,0,0,0,"vacant",2016,0,0,1,21,17,8,2,0,0,0,0,"vacant","",NA,NA,"measured only green branch; rest of plant is dead","",0,0,3080.59339623259,859.029241215959,"vacant","vacant",8.03287751852533,6.75580296240133,FALSE,"vac","vac"
"5231","8","70",0,2015,132,150,94,38,41,56,15,0,"vacant",2016,0,0,1,96,99,71,8,21,36,15,0,"vacant","",NA,NA,"leaning; 2015 dimensions are wrong","",0,0,514354.115616335,181584.05537749,"vacant","vacant",13.1506672481143,12.1094739405099,TRUE,"vac","vac"
"5232","8","71",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,0,1,105,114,91,11,13,29,16,0,"vacant","",NA,NA,"Plant 70 is actually a cluster of 2 large plants (70, 71). Plant 70's 2015 measurements came from both plants.","",NA,0,NA,288805.630896805,NA,"vacant",NA,12.5735091833758,TRUE,NA,"vac"
"5233","8","72",0,2015,57,38,23,2,0,0,0,0,"vacant",2016,0,0,1,53,33,24,12,0,0,0,0,"vacant","",NA,NA,"","",0,0,13881.716188509,11270.2672952125,"vacant","vacant",9.53832787112268,9.32992332416273,FALSE,"vac","vac"
"5234","8","73",0,2015,95,82,58,12,6,6,0,0,"vacant",2016,0,0,1,98,89,66,10,1,15,14,0,"vacant","",NA,NA,"","",0,0,121867.615020504,154098.392150927,"vacant","vacant",11.7106906117607,11.9453465874506,TRUE,"vac","vac"
"5235","8","74",0,2015,41,25,13,1,0,0,0,0,"vacant",2016,0,0,1,38,30,20,1,0,0,0,0,"vacant","",NA,NA,"leaning","",0,0,3874.89273881521,6217.7354602298,"vacant","vacant",8.26227326109859,8.73516104552419,FALSE,"vac","vac"
"5236","8","76",0,2015,140,109,109,20,19,24,5,0,"vacant",2016,0,0,1,150,112,86,29,10,20,10,0,"vacant","",NA,NA,"","",0,0,435461.393701837,384884.369972919,"vacant","vacant",12.984161423129,12.8606982304268,TRUE,"vac","vac"
"5237","8","77",0,2015,105,110,77,9,32,36,4,0,"vacant",2016,0,0,1,119,121,124,30,7,16,9,1,"crem","",NA,NA,"","",0,1,240315.148288647,467506.620516157,"vacant","crem",12.3897064588082,13.0551687891425,TRUE,"vac","occ"
"5238","8","78",0,2015,59,46,45,8,1,1,0,0,"vacant",2016,0,0,1,51,63,59,8,0,0,0,0,"vacant","",NA,NA,"","",0,0,31977.4207728802,49681.9316220324,"vacant","vacant",10.3727853318809,10.8133965971323,FALSE,"vac","vac"
"5239","8","79",0,2015,96,113,100,27,25,25,0,8,"liom",2016,0,0,1,94,113,115,19,7,8,1,0,"vacant","",NA,NA,"","",8,0,285061.834201431,319820.415320748,"liom","vacant",12.5604613978282,12.6755149151204,TRUE,"occ","vac"
"5240","8","80",0,2015,110,103,68,14,6,8,2,0,"vacant",2016,0,0,1,113,87,72,7,0,0,0,0,"vacant","",NA,NA,"","",0,0,210520.087212461,186974.046623346,"vacant","vacant",12.2573363537392,12.1387250980943,FALSE,"vac","vac"
"5241","8","83",0,2015,38,34,25,6,0,0,0,3,"liom",2016,0,0,1,44,46,35,16,0,0,0,0,"vacant","",NA,NA,"","",3,0,8657.57485482397,18894.3236168524,"liom","vacant",9.06618992247933,9.84661681820465,FALSE,"occ","vac"
"5242","8","84",0,2015,23,20,12,8,0,0,0,0,"vacant",2016,0,0,1,32,35,15,8,0,0,0,0,"vacant","",NA,NA,"","",0,0,1541.47479536139,5235.98775598299,"vacant","vacant",7.34049489647011,8.56331078859753,FALSE,"vac","vac"
"5243","8","85",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5244","8","87",0,2015,19,12,8,2,0,0,0,0,"vacant",2016,0,0,1,22,15,12,4,0,0,0,0,"vacant","",NA,NA,"","",0,0,497.418836818384,1049.68464538069,"vacant","vacant",6.20943240121593,6.95624506030848,FALSE,"vac","vac"
"5245","8","88",0,2015,25,17,12,0,0,0,0,0,"vacant",2016,0,0,1,21,17,12,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,1376.08303211928,1155.90974698019,"vacant","vacant",7.22699635978266,7.05264297263788,FALSE,"vac","vac"
"5246","8","89",0,2015,22,18,18,6,0,0,0,0,"vacant",2016,0,0,1,27,18,15,1,0,0,0,0,"vacant","",NA,NA,"","",0,0,1866.10603623234,1924.4218498646,"vacant","vacant",7.53160920521205,7.5623808638788,FALSE,"vac","vac"
"5247","8","90",0,2015,32,33,14,2,0,0,0,0,"vacant",2016,0,0,1,23,34,10,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,4626.51878118657,2914.35078498013,"vacant","vacant",8.43955998116135,7.97740235870718,FALSE,"vac","vac"
"5248","8","91",0,2015,18,12,8,0,0,0,0,0,"vacant",2016,0,0,1,12,5,2,0,0,0,0,0,"vacant","",NA,NA,"much of it has died back","",0,0,471.238898038469,38.484510006475,"vacant","vacant",6.15536517994566,3.65025582284014,FALSE,"vac","vac"
"5249","8","93",0,2015,29,24,15,6,0,0,0,8,"liom",2016,0,0,1,38,27,21,2,0,0,0,1,"for","",NA,NA,"","",8,1,2886.92729910817,5730.26500014778,"liom","other",7.96794799718728,8.65351705648368,FALSE,"occ","occ"
"5250","8","94",0,2015,14,6,4,3,0,0,0,0,"vacant",2016,0,0,1,11,8,7,0,0,0,0,0,"vacant","",NA,NA,"25% covered in cochinil","",0,0,91.6297857297023,161.988371200724,"vacant","vacant",4.51775639054486,5.0875245499443,FALSE,"vac","vac"
"5251","8","95",0,2015,28,15,14,4,0,0,0,0,"vacant",2016,0,0,1,25,23,18,4,0,0,0,0,"vacant","",NA,NA,"","",0,0,1541.21299597359,2750.52981806481,"vacant","vacant",7.34032504508966,7.91954883321833,FALSE,"vac","vac"
"5252","8","96",0,2015,5,4,3,2,0,0,0,0,"vacant",2016,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,16.0352125026979,NA,"vacant",NA,2.77478708548624,NA,NA,"vac",NA
"5253","8","97",0,2015,26,19,14,5,0,0,0,0,"vacant",2016,0,0,1,38,23,21,8,0,0,0,0,"vacant","",NA,NA,"","",0,0,1853.14696653628,4815.01434040196,"vacant","vacant",7.52464053589595,8.47949430250442,FALSE,"vac","vac"
"5254","8","98",0,2015,22,17,10,0,0,0,0,0,"vacant",2016,0,0,1,18,10,8,0,0,0,0,0,"vacant","",NA,NA,"getting pretty yellow","",0,0,1049.68464538069,381.70350741116,"vacant","vacant",6.95624506030848,5.94464414863,FALSE,"vac","vac"
"5255","8","99",0,2015,16,10,8,0,0,0,0,0,"vacant",2016,0,0,1,19,11,7,6,0,0,0,0,"vacant","",NA,NA,"","",0,0,339.292006587698,402.909257822891,"vacant","vacant",5.82686111297362,5.99871136990028,FALSE,"vac","vac"
"5256","8","100",0,2015,9,1,1,1,0,0,0,0,"vacant",2016,0,0,1,9,6,3,2,0,0,0,0,"vacant","",NA,NA,"","",0,0,2.35619449019234,47.712938426395,"vacant","vacant",0.857047813397619,3.86520260695017,FALSE,"vac","vac"
"5257","8","102",0,2015,16,12,8,2,0,0,0,0,"vacant",2016,0,0,1,14,10,8,0,0,0,0,0,"vacant","",NA,NA,"Looking rough. Turning purple/yellow","",0,0,418.879020478639,296.880505764235,"vacant","vacant",6.03758214428927,5.6933297203491,FALSE,"vac","vac"
"5258","8","104",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,1,NA,21,17,11,4,0,0,0,0,"vacant","",NA,NA,"2 m east of 8-81","",NA,0,NA,1077.5662801813,NA,"vacant",NA,6.98246033301534,FALSE,NA,"vac"
"5259","8","105",0,2015,NA,NA,NA,NA,NA,NA,NA,NA,"",2016,0,1,NA,2,1,1,0,0,0,0,0,"vacant","",NA,NA,"0.5 m south of 8-101","",NA,0,NA,0.523598775598299,NA,"vacant",NA,-0.647029583378655,FALSE,NA,"vac"
"5260","8","101A",0,2015,7,1,1,1,0,0,0,0,"vacant",2016,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",0,NA,1.83259571459405,NA,"vacant",NA,0.605733385116713,NA,NA,"vac",NA
"5261","8","101B",0,2015,4,3.5,1,1,0,0,0,0,"vacant",2016,0,0,1,7,1.5,1.5,1,0,0,0,0,"vacant","",NA,NA,"","",0,0,5.30143760293278,4.1233403578366,"vacant","vacant",1.66797802961395,1.41666360133304,FALSE,"vac","vac"
"5262","8","75A",0,2015,23,13,11,1,0,0,0,0,"vacant",2016,0,0,1,20,13,11,1,0,0,0,0,"vacant","",NA,NA,"","",0,0,867.079572390783,753.98223686155,"vacant","vacant",6.76513075156655,6.62536880919139,FALSE,"vac","vac"
"5263","1","1",0,2016,105,91,83,13,22,24,2,14,"liom",2017,0,0,1,105,91,81,9,2,7,5,42,"liom","0",0,0,"","",14,42,208063.754456435,203308.168577063,"liom","liom",12.2455998235281,12.2224781787259,TRUE,"occ","occ"
"5264","1","3",0,2016,48,35,26,6,0,0,0,5,"liom",2017,0,0,1,53,40,26,0,0,0,0,3,"liom","0",0,0,"","",5,3,11689.8662640076,15110.2752656035,"liom","liom",9.36647761419602,9.62313027254648,FALSE,"occ","occ"
"5265","1","4",0,2016,70,74,56,0,0,0,0,0,"vacant",2017,0,0,1,69,73,36,0,0,0,0,2,"liom","0",0,0,"1 lg bulk red thorax ant","",0,2,77427.1689415984,53655.0645811192,"vacant","liom",11.257093017902,10.8903311439971,FALSE,"vac","occ"
"5266","1","5",0,2016,37,42,28,0,0,0,0,0,"vacant",2017,0,0,1,36,44,35,0,0,0,0,0,"vacant","0",0,0,"","",0,0,11866.0572519964,14705.0098132904,"vacant","vacant",9.38143727168445,9.59594351833166,FALSE,"vac","vac"
"5267","1","6",0,2016,56,48,33,8,0,0,0,0,"vacant",2017,0,0,1,71,43,39,0,0,0,0,0,"vacant","0",0,0,"","",0,0,24047.3209669031,31246.0187332163,"vacant","vacant",10.0877788750215,10.3496472465113,FALSE,"vac","vac"
"5268","1","8",0,2016,82,32,28,3,0,0,0,0,"vacant",2017,0,0,1,55,42,22,2,0,0,0,11,"liom","0",0,0,"","",0,11,19320.7948195772,14744.5415208481,"vacant","liom",9.86893724664996,9.59862822689332,FALSE,"vac","occ"
"5269","1","9",0,2016,87,78,74,0,0,0,0,0,"vacant",2017,0,0,1,81,75,66,0,0,0,0,0,"vacant","0",0,0,"","",0,0,131557.333961726,105397.880983907,"vacant","vacant",11.7871980352886,11.5654978103703,FALSE,"vac","vac"
"5270","1","11",0,2016,45,39,26,2,0,0,0,0,"vacant",2017,0,0,1,57,32,27,3,0,0,0,3,"liom","0",0,0,"","",0,3,12443.6521513283,12986.362282236,"vacant","liom",9.4289659045031,9.4716550305875,FALSE,"vac","occ"
"5271","1","13",0,2016,83,102,45,11,1,1,0,3,"liom",2017,0,0,1,82,71,44,7,0,0,0,21,"liom","0",0,0,"growing on an angle","",3,21,117387.37664725,70977.0865246969,"liom","liom",11.6732346562956,11.1701123789323,FALSE,"occ","occ"
"5272","1","15",0,2016,52,38,21,0,0,0,0,0,"vacant",2017,0,0,1,51,39,21,0,0,0,0,0,"vacant","0",0,0,"","",0,0,11847.2076960749,12016.591899981,"vacant","vacant",9.37984748133437,9.39404363211004,FALSE,"vac","vac"
"5273","1","16",0,2016,85,78,52,2,0,0,0,0,"vacant",2017,0,0,1,85,82,45,6,0,0,0,9,"liom","0",0,0,"","",0,9,94018.7051433695,89729.4494235152,"vacant","liom",11.451249032343,11.404554304349,FALSE,"vac","occ"
"5274","1","17",0,2016,7,3,3,0,0,0,0,0,"vacant",2017,0,0,1,7,2,1,2,0,0,0,0,"vacant","0",0,0,"died back","",0,0,16.4933614313464,4.1233403578366,"vacant","vacant",2.80295796245293,1.41666360133304,FALSE,"vac","vac"
"5275","1","20",0,2016,103,56,54,6,3,3,0,0,"vacant",2017,0,0,1,105,57,55,0,0,0,0,4,"liom","0",0,0,"1 CV juv","",0,4,81570.14425352,86205.3024145039,"vacant","liom",11.309218594756,11.3644869676892,FALSE,"vac","occ"
"5276","1","23",0,2016,110,79,78,9,3,3,0,6,"liom",2017,0,0,1,108,85,69,14,0,0,0,22,"liom","0",0,0,"","",6,22,177460.060521184,167638.525588205,"liom","liom",12.0865008514305,12.029565306893,FALSE,"occ","occ"
"5277","1","24",0,2016,76,67,45,16,1,7,6,0,"vacant",2017,0,0,1,93,69,57,15,2,2,0,5,"liom","1",0,0,"","",0,5,62396.2188904981,96634.6046262586,"vacant","liom",11.041259957818,11.4786921819977,TRUE,"vac","occ"
"5278","1","25",0,2016,83,50,48,15,2,2,0,19,"crem",2017,0,0,1,93,61,54,8,0,7,7,3,"crem","2",0,0,"","",19,3,52172.1673987779,80498.4030097172,"crem","crem",10.8623044400793,11.2959926248213,TRUE,"occ","occ"
