"","vacvac","vacother","vaccrem","cremvac","cremother","cremcrem","othervac","otherother","othercrem"
"79",0.938886798564079,0.0119801742448438,0.0491330271910771,0.834386320072878,0.0189374349898229,0.146676244937299,0.942401320861332,0.0173798101287004,0.0402188690099674
"80",0.937516179794793,0.0123690998051137,0.0501147204000932,0.83123367591845,0.0195068223822227,0.149259501699328,0.94103304700872,0.0179441725496766,0.0410227804416035
"81",0.936115507873924,0.0127702142115222,0.051114277914554,0.828031232357518,0.0200918320108838,0.151876935631598,0.93963257436196,0.01852618710346,0.0418412385345801
"82",0.934684180213371,0.0131838743342166,0.0521319454524128,0.824778623316289,0.020692817936777,0.154528558746934,0.938199199531296,0.0191263659056581,0.0426744345630456
"83",0.933221585597083,0.013610446046695,0.0531679683562224,0.821475497827575,0.0213101386202188,0.157214363552206,0.936732207709933,0.0197452335468018,0.043522558743265
"84",0.931727104257715,0.0140503043684822,0.0542225913738027,0.818121520841723,0.0219441567936446,0.159934322364633,0.935230872738328,0.0203833272512232,0.0443858000104487
"85",0.93020010796742,0.0145038336047348,0.0552960584278455,0.81471637404937,0.0225952393236066,0.162688386627023,0.933694457187204,0.0210411970281813,0.045264345784615
"86",0.928639960143512,0.0149714274823401,0.0563886123741479,0.811259756715064,0.0232637570617288,0.165476486223207,0.932122212460387,0.0217194058144195,0.0461583817251933
"87",0.927046015969781,0.0154534892820515,0.0575004947481679,0.807751386520707,0.0239500846843624,0.168298528794931,0.930513378918623,0.0224185296072993,0.0470680914740776
"88",0.925417622534227,0.0159504319661748,0.0586319454995977,0.8041910004177,0.0246546005207004,0.171154399061599,0.928867186025541,0.0231391575876102,0.047993656386849
"89",0.923754118984042,0.0164626783012975,0.0597832027146603,0.800578355486601,0.0253776863691256,0.174043958144274,0.927182852516992,0.0238818922311149,0.0489352552518931
"90",0.922054836698638,0.0169906609755275,0.0609545023258347,0.796913229802991,0.0261197273015822,0.176967042895427,0.925459586595009,0.0246473494078427,0.049893063997148
"91",0.920319099481591,0.0175348227096787,0.0621460778087304,0.793195423308207,0.0268811114557822,0.179923465236011,0.923696586147668,0.0254361584681006,0.0508672553842317
"92",0.918546223772347,0.0180956163618171,0.0633581598658362,0.78942475868348,0.0276622298150777,0.182913011501442,0.921893038996161,0.0262489623141291,0.0518579986897102
"93",0.916735518878568,0.0186735050245517,0.0645909760968806,0.785601082225952,0.0284634759758507,0.185935441798197,0.920048123170438,0.0270864174562797,0.0528654593732826
"94",0.914886287230014,0.0192689621144302,0.0658447506555555,0.781724264724954,0.0292852459023021,0.188990489372743,0.918161007214767,0.0279491940525521,0.0538897987326805
"95",0.912997824654866,0.0198824714527655,0.0671197038923684,0.777794202336864,0.0301279376685391,0.192077859994597,0.916230850524626,0.0288379759302798,0.0549311735450945
"96",0.911069420679397,0.0205145273372,0.068416051983403,0.773810817456749,0.0309919511878971,0.195197231355354,0.914256803716324,0.0297534605887102,0.055989735694966
"97",0.909100358851933,0.0211656346032765,0.0697340065447905,0.769774059584954,0.0318776879294546,0.198348252485591,0.912238009030812,0.0306963591811813,0.057065631788007
"98",0.907089917092023,0.0218363086752657,0.071073774232711,0.765683906186701,0.0327855506217365,0.201530543191562,0.910173600773109,0.0316673964755533,0.0581590027513373
"99",0.905037368065765,0.022527075605466,0.0724355563287691,0.761540363542682,0.0337159429436295,0.204743693513688,0.908062705788828,0.0326673107915125,0.0592699834196592
"100",0.902941979588222,0.0232384721011655,0.0738195483106123,0.757343467588578,0.034669269202574,0.207987263208848,0.905904443979255,0.0336968539133224,0.0603987021074227
"101",0.90080301505388,0.0239710455384303,0.0752259394076894,0.753093284741351,0.0356459340001271,0.211260781258522,0.903697928856468,0.0347567909765606,0.061545280166971
"102",0.898619733896071,0.0247253539618544,0.0766549121420745,0.748789912710097,0.0366463418850355,0.214563745404868,0.901442268139964,0.0358479003273405,0.0627098315326956
"103",0.896391392076302,0.0255019660693795,0.078106641854318,0.744433481289184,0.0376708969939927,0.217895621716824,0.899136564396245,0.0369709733524844,0.0638924622512707
"104",0.89411724260441,0.0263014611812718,0.0795812962143182,0.740024153131345,0.0387200026802983,0.221255844188357,0.896779915722832,0.0381268142790817,0.0650932699980864
"105",0.891796536090438,0.0271244291923133,0.081079034717249,0.735562124498351,0.0397940611306794,0.22464381437097,0.894371416478116,0.0393162399418376,0.0663123435800462
"106",0.889428521329136,0.0279714705062453,0.0826000081646185,0.731047625986829,0.0408934729705767,0.228058901042595,0.891910158058456,0.0405400795165951,0.0675497624249491
"107",0.887012445917941,0.02884319595148,0.0841443581305794,0.726480923226771,0.042018636858246,0.231500439914983,0.889395229723879,0.0417991742183876,0.0688055960577337
"108",0.884547556909268,0.029740226677074,0.0857122164136579,0.721862317550233,0.043169949068068,0.234967733381699,0.886825719473711,0.0430943769623696,0.0700799035639196
"109",0.882033101497937,0.030663194027941,0.0873037044741223,0.717192146627709,0.0443478030635092,0.238460050308782,0.884200714973393,0.0444265519859572,0.0713727330406501
"110",0.879468327744471,0.0316127393982659,0.0889189328572628,0.712470785069639,0.0455525890602221,0.241976625870139,0.881519304533688,0.0457965744305082,0.0726841210358039
"111",0.876852485335022,0.0325895140620641,0.0905580006029142,0.707698644990522,0.0467846935798231,0.245516661429655,0.878780578143413,0.0472053298808699,0.0740140919757172
"112",0.87418482637856,0.0335941789798263,0.0922209946416141,0.702876176533071,0.0480444989949317,0.249079324471998,0.87598362855673,0.0486537138611343,0.0753626575821355
"113",0.871464606241975,0.0346274045801729,0.0939079891778524,0.698003868349909,0.0493323830661072,0.252663748583984,0.873127552435957,0.0501426312849528,0.0767298162790897
"114",0.86869108442362,0.0356898705154432,0.0956190450609369,0.693082248040272,0.050648718471363,0.256269033488365,0.870211451550735,0.0516729958587869,0.0781155525904785
"115",0.865863525465788,0.0367822653901407,0.097354209144071,0.688111882539252,0.0519938723289895,0.259894245131759,0.86723443403427,0.0532457294365053,0.0795198365292246
"116",0.862981199906529,0.0379052864611579,0.0991135136323132,0.683093378457146,0.0533682057144636,0.26353841582839,0.864195615697262,0.0548617613237759,0.0809426229789627
"117",0.86004338527112,0.0390596393087123,0.100896975420168,0.678027382366523,0.0547720731722676,0.267200544461209,0.861094121399932,0.0565220275307567,0.0823838510693116
"118",0.857049367103428,0.0402460374769349,0.102704595419637,0.672914581034683,0.0562058222234878,0.270879596741829,0.857929086482469,0.0582274699716487,0.0838434435458823
"119",0.853998440037285,0.0414652020830695,0.104536357879645,0.66775570159928,0.0576697928701062,0.274574505530614,0.854699658253981,0.0599790356097493,0.0853213061362702
"120",0.850889908907894,0.0427178613942619,0.106392229697844,0.662551511684929,0.05916431709694,0.278284171218131,0.851404997539884,0.0617776755467284,0.0868173269133878
"121",0.847723089903174,0.0440047503709443,0.108272159725882,0.65730281945876,0.0606897183722277,0.282007462169012,0.848044280287456,0.0636243440549484,0.0883313756575953
"122",0.844497311754814,0.0453266101758543,0.110176078069332,0.652010473622948,0.0622463111478936,0.285743215229159,0.84461669922904,0.0655199975517604,0.0898633032191998
"123",0.841211916968684,0.0466841876477646,0.112103895383552,0.646675363342402,0.0638344003605635,0.289490236297035,0.841121465602171,0.0674655935148317,0.0914129408829968
"124",0.837866263094093,0.0480782347390476,0.11405550216686,0.641298418105926,0.0654542809344349,0.293247300959639,0.837557810925653,0.0694620893377013,0.0929800997366456
"125",0.834459724031252,0.0495095079162469,0.116030768052501,0.635880607519284,0.0671062372871336,0.297013155193582,0.833924988830314,0.0715104411249108,0.0945645700447756
"126",0.830991691376117,0.0509787675228932,0.11802954110099,0.630422941028796,0.0687905428397212,0.300786516131483,0.830222276942935,0.0736116024262279,0.0961661206308367
"127",0.827461575801636,0.0524867771038635,0.1200516470945,0.624926467574222,0.070507459532033,0.304566072893744,0.826448978821519,0.0757665229096645,0.0977844982688162
"128",0.823868808474237,0.0540343026906599,0.122096888835103,0.619392275169905,0.072257237344553,0.308350487485542,0.822604425939757,0.077976146973189,0.0994194270870543
"129",0.820212842504202,0.0556221120470674,0.12416504544873,0.613821490413291,0.0740401138280443,0.312138395758665,0.818687979718248,0.0802414122952503,0.101070607986501
"130",0.816493154428397,0.0572509738747391,0.126255871696864,0.608215277920187,0.0758563136421633,0.315928408437649,0.814699033599679,0.0825632483244605,0.102737718075861
"131",0.8127092457236,0.0589216569783592,0.12836909729804,0.602574839686287,0.0777060481042971,0.319719112209416,0.810637015164795,0.084942574709034,0.104420410126171
"132",0.808860644348481,0.0606349293901408,0.130504426261378,0.596901414374718,0.0795895147498614,0.32350907087542,0.806501388285695,0.0873802996668399,0.106118312047465
"133",0.804946906312058,0.0623915574535321,0.13266153623441,0.591196276529611,0.0815068969052962,0.327296826565092,0.802291655312531,0.0898773182972093,0.10783102639026
"134",0.80096761726623,0.064192304866133,0.134840077867637,0.585460735715878,0.0834583632749873,0.331080901009135,0.798007359289387,0.0924345108359297,0.109558129874684
"135",0.796922394119779,0.0660379316819549,0.137039674198266,0.579696135585656,0.08544406754333,0.334859796871014,0.793648086194676,0.095052740855168,0.111299172950156
"136",0.792810886670963,0.0679291932733054,0.139259920055732,0.573903852872092,0.087464147993133,0.338631999134775,0.789213467201017,0.097732853410392,0.113053679388591
"137",0.788632779255621,0.0698668392527263,0.141500381491653,0.568085296311399,0.0895187271415378,0.342395976547063,0.784703180949156,0.10047567313669,0.114821145914154
"138",0.784387792407453,0.0718516123555785,0.143760595236968,0.562241905494338,0.0916079113945985,0.346150183111063,0.780116955830105,0.103282002297241,0.116601041872653
"139",0.780075684526893,0.0738842472840369,0.14604006818907,0.556375149648561,0.0937317907216381,0.349893059629801,0.775454572269254,0.106152618787052,0.118392808943694
