"","vacvac","vaccrem","vacother","vacliom","cremvac","cremcrem","cremother","cremliom","othervac","othercrem","otherother","otherliom","liomvac","liomcrem","liomother","liomliom"
"74",0.883830770876693,0.00954271423765074,0.0415908846569469,0.0650356302287092,0.810906073278374,0.0155731846151449,0.128183436740108,0.0453373053663732,0.892801442961899,0.0139321109404276,0.034262385829966,0.0590040602677076,0.771401246267086,0.00717604369054945,0.0175346640298027,0.203888046012562
"75",0.881020377525305,0.00983553922891462,0.0423488131963775,0.0667952700494023,0.807147532345597,0.0160276268398788,0.130328840516922,0.046496000297602,0.890132163426461,0.014362364834737,0.0348934138694204,0.060612057869382,0.766187505782951,0.00736969006555825,0.0177901016052825,0.208652702546208
"76",0.878149244895687,0.0101365454914447,0.0431171327141317,0.0685970768987365,0.803329129940603,0.0164937434366658,0.132497405295143,0.0476797213275886,0.887402790564828,0.0148047702110909,0.0355333380668535,0.0622591011572272,0.760890662220915,0.00756738505177733,0.0180464535144334,0.213495499212874
"77",0.875216478500799,0.0104459164443786,0.0438958311091259,0.0704417739456963,0.799450574381806,0.0169717551795282,0.134688875457117,0.0488887949815486,0.884612355018455,0.0152596053458862,0.0361821582158841,0.0639458814197748,0.755511054080821,0.00776915563557266,0.0183036071388309,0.218416183144775
"78",0.872221193260257,0.0107638371082731,0.0446848881505974,0.072330081480872,0.795511602783592,0.0174618831616288,0.136902972023916,0.0501235420308636,0.881759893116514,0.0157271512064583,0.0368398674255859,0.0656730882514414,0.750049103960721,0.00797502614080826,0.0185614461270101,0.223414423771461
"79",0.869162514942899,0.0110904939679923,0.0454842751495348,0.0742627159395736,0.791511982325076,0.017964348585722,0.139139392146529,0.0513842769426726,0.878844448270515,0.0162076912515825,0.0375064518296975,0.0674414086482055,0.744505320571605,0.0081850181097194,0.0188198504628962,0.22848981085578
"80",0.866039581665496,0.0114260748258703,0.0462939546281535,0.0762403888804803,0.787451511522239,0.0184793725457582,0.141397808615399,0.0526713073166033,0.875865072431543,0.0167015112167479,0.0381818902928447,0.0692515260588643,0.738880300622701,0.0083991501859409,0.0190786965455895,0.233641852645769
"81",0.862851545447284,0.011770768644919,0.0471138799881252,0.0782638059196717,0.783330021500671,0.0190071757997144,0.143677869390304,0.0539849333093103,0.872820827610402,0.0172088988837867,0.0388661541143299,0.0711041193914814,0.733174730565414,0.0086174380001759,0.019337857280727,0.238869974153683
"82",0.859597573819782,0.0121247653818752,0.0479439951783172,0.0803336656200261,0.779147377266041,0.019547978533751,0.145979197152644,0.0553254470475639,0.869710787460689,0.0177301438344665,0.0395592067300926,0.0729998619747523,0.727389388183996,0.00883989405900294,0.0195972021836041,0.244173515573397
"83",0.856276851491125,0.0124882558098967,0.0487842343628578,0.0824506583361206,0.774903478969246,0.0201020001178301,0.148301388882218,0.0566931320307066,0.866534038924672,0.0182655371876775,0.0402610034134922,0.0749394204741579,0.721525144021191,0.00906652763732863,0.0198565974941903,0.24955173084729
"84",0.852888582063935,0.0128614313307418,0.0496345215903939,0.0846154650149293,0.770598263163048,0.0206694588529613,0.150644015460618,0.0580882625233727,0.863289683941591,0.0188153713198793,0.040971490975615,0.0769234537629144,0.715582962627262,0.00929734467500046,0.0201159063041311,0.255003786393607
