"","vacvac","vaccrem","vacliom","cremvac","cremcrem","cremliom","liomvac","liomcrem","liomliom"
"70",0.902105544859646,0.0389925280297153,0.0589019271106384,0.836955090760386,0.0105777942850532,0.041521900418221,0.796552073954321,0.0166313033824722,0.186816622663206
"71",0.899744716004941,0.0397255204358469,0.0605297635592117,0.833729595058742,0.0107632748205076,0.0426165026520208,0.791782559433429,0.0168866808080241,0.191330759758547
"72",0.897331788408544,0.0404696635411756,0.0621985480502806,0.83045121367395,0.0109511464138349,0.0437365208962602,0.786930207856268,0.0171435528218733,0.195926239321859
"73",0.894865896442089,0.0412250079335697,0.0639090956243411,0.82711955333139,0.0111414059613081,0.0448823840827331,0.781994969618906,0.0174018260187064,0.200603204362388
"74",0.892346175429881,0.0419915984816393,0.0656622260884796,0.823734238650697,0.0113340488207845,0.0460545209230702,0.776976866205523,0.0176614030295794,0.205361730764898
"75",0.88977176260115,0.0427694740360592,0.0674587633627911,0.820294913111601,0.0115290687622759,0.0472533595107713,0.771875992617588,0.0179221825358702,0.210201824846542
"76",0.887141798089382,0.0435586671249909,0.069299534785627,0.816801240032448,0.0117264579187778,0.0484793269075846,0.76669251973406,0.0181840592929072,0.215123420973032
"77",0.884455425979357,0.0443592036439296,0.0711853703767136,0.813252903560068,0.011926206737467,0.0497328487143084,0.761426696591722,0.0184469241636559,0.220126379244622
"78",0.881711795402412,0.0451711025403428,0.0731171020572452,0.809649609669499,0.0121283039313858,0.0510143486261398,0.756078852574515,0.0187106641628205,0.225210483262664
"79",0.878910061680373,0.0459943754935071,0.0750955628261196,0.805991087172019,0.0123327364317332,0.0523242479727407,0.750649399500567,0.0189751625116893,0.230375437987744
"80",0.876049387518439,0.0468290265899935,0.0771215858915671,0.802277088729804,0.0125394893408919,0.0536629652432433,0.745138833595446,0.0192402987040269,0.235620867700527
"81",0.8731289442472,0.0476750519952963,0.0791960037575034,0.798507391875419,0.0127485458863188,0.0550309155964717,0.739547737340113,0.019505948583278,0.240946314076609
"82",0.870147913113815,0.0485324396221457,0.0813196472640394,0.794681800034273,0.012959887375438,0.0564285103567084,0.733876781182007,0.0197719844313132,0.246351234386679
"83",0.867105486622228,0.0494011687960913,0.0834933445816805,0.790800143548028,0.0131734931516744,0.0578561564953942,0.728126725097768,0.0200382750689069,0.251834999833326
"84",0.86400086992214,0.0502812099189936,0.0857179201588666,0.786862280696859,0.0133893405517721,0.0593142560992093,0.722298419996175,0.0203046859680942,0.257396894035731
