"","beta.1.1","beta.1.2","beta.1.3","beta.1.4"
"725",-0.34916938736258,-0.478446315183108,-0.323293878865163,-0.594925270737717
"726",-1.65950494743904,-1.80789302092254,-1.624588459444,-1.87812457534921
"727",-2.34181770284708,-2.47734798590738,-2.30650029336414,-2.57389820889564
"728",0.764321125228262,0.611041297070459,0.787335586668514,0.53166440588056
"729",-3.1303415695409,-3.29264233090054,-3.11187895774015,-3.36593764099234
"730",1.93059017642676,1.76571757026393,1.9492054036973,1.7014288465798
"731",3.12459605342261,3.0066300895802,3.15238854697393,2.91011653518479
"732",-3.24910192187244,-3.39958295182505,-3.22886631619251,-3.44489657912991
"733",0.871806430917915,0.740996925601898,0.891902413965536,0.663706991035517
"734",0.809342000391004,0.660891464422191,0.833277751099328,0.596904143971202
"735",3.49540983941669,3.33802559264516,3.52355356372444,3.26571478903257
"736",3.1446193053408,2.98926544322522,3.17725347777926,2.9300261662567
"737",2.55624116210105,2.38713366713674,2.58296418938304,2.34586776102676
"738",0.461660445838708,0.316816009547529,0.487721048753109,0.239306937188487
"739",-3.53117986241505,-3.69287568926865,-3.50898977156273,-3.7236870417263
"740",0.652631279438271,0.50371276390118,0.679735267760724,0.437560223891287
"741",-2.39096568078388,-2.53619479107101,-2.36963395052485,-2.58801961809518
"742",-3.93347851721539,-4.07181793815396,-3.90825203556395,-4.15415692852825
"743",-1.65847268656066,-1.82144199915745,-1.62559599119117,-1.8777431916425
"744",-3.54808980349367,-3.68213809077477,-3.52346226448363,-3.76653290837013
"745",4.11240905291152,3.95820871902749,4.1422514762859,3.92835949723452
"746",1.18874509092134,1.04176610813166,1.20960262284364,0.969320332943838
"747",3.03875341487406,2.89106895198945,3.0629387556754,2.83512509567516
"748",3.68948304177432,3.55914598135733,3.73335500271646,3.49213218223569
"749",-1.5883650126309,-1.74572356191274,-1.56670760676841,-1.78142898583182
"750",2.53340345270032,2.3667946425969,2.55710743995942,2.29054960808121
"751",-0.11066481092732,-0.241644983896461,-0.0766552552586782,-0.344279388890025
"752",-1.40786194369716,-1.54027364173286,-1.38128460224406,-1.62580154002242
"753",0.384178037003464,0.232660848931608,0.41013961581578,0.156147472099656
"754",-0.228429499643675,-0.387513274996901,-0.197699426296548,-0.437556522419715
"755",-3.40621956965977,-3.54419964443694,-3.38231257219631,-3.61146585478542
"756",-0.698117385643385,-0.826849259096195,-0.680022825856967,-0.888812834280275
"757",-3.72746893136411,-3.87533936787186,-3.6998551272933,-3.91448860664235
"758",2.02309073107364,1.88473577897606,2.05978483888722,1.81601784638561
"759",-3.5575685871075,-3.68869379205981,-3.54472769236987,-3.77640802147662
"760",4.12303534277544,3.96429125412296,4.15636663071213,3.89697653591072
"761",0.105112396411929,-0.0486004883944987,0.128176991529194,-0.123923203401088
"762",1.81220889138237,1.69836740075874,1.85363614377836,1.62214948566632
"763",-2.21682635700591,-2.37756664798473,-2.18392495822362,-2.41114991078828
"764",-0.218274577182173,-0.369174631147659,-0.200346820249162,-0.438445535590785
"765",-1.86495578287138,-1.97736625744042,-1.82702665699455,-2.06754934269466
